hardware,model,layer_name,input,kv_cache,latency(ns)
RTX3090,gpt3-6.7b,attention/qkv,1,3,3253
RTX3090,gpt3-6.7b,lm_head,1,3,3325
RTX3090,gpt3-6.7b,mlp/proj,1,3,3213
RTX3090,gpt3-6.7b,mlp/fc,1,3,2929
RTX3090,gpt3-6.7b,mlp/gelu,1,4,10367
RTX3090,gpt3-6.7b,ln_f,1,4,16681
RTX3090,gpt3-6.7b,vocab_embedding,1,4,27867
RTX3090,gpt3-6.7b,post_layernorm,1,4,13931
RTX3090,gpt3-6.7b,input_layernorm,1,4,15939
RTX3090,gpt3-6.7b,attention/wrapper,1,4,10273
RTX3090,gpt3-6.7b,attention/dense,1,4,2979
RTX3090,gpt3-6.7b,attention/qkv,1,4,2877
RTX3090,gpt3-6.7b,lm_head,1,4,2588
RTX3090,gpt3-6.7b,mlp/proj,1,4,2759
RTX3090,gpt3-6.7b,mlp/fc,1,4,2751
RTX3090,gpt3-6.7b,mlp/gelu,1,5,14157
RTX3090,gpt3-6.7b,ln_f,1,5,22352
RTX3090,gpt3-6.7b,vocab_embedding,1,5,28869
RTX3090,gpt3-6.7b,post_layernorm,1,5,18757
RTX3090,gpt3-6.7b,input_layernorm,1,5,17395
RTX3090,gpt3-6.7b,attention/wrapper,1,5,11713
RTX3090,gpt3-6.7b,attention/dense,1,5,3404
RTX3090,gpt3-6.7b,attention/qkv,1,5,3354
RTX3090,gpt3-6.7b,lm_head,1,5,3245
RTX3090,gpt3-6.7b,mlp/proj,1,5,3268
RTX3090,gpt3-6.7b,mlp/fc,1,5,3257
RTX3090,gpt3-6.7b,mlp/gelu,1,6,12985
RTX3090,gpt3-6.7b,ln_f,1,6,19764
RTX3090,gpt3-6.7b,vocab_embedding,1,6,27478
RTX3090,gpt3-6.7b,post_layernorm,1,6,16935
RTX3090,gpt3-6.7b,input_layernorm,1,6,16066
RTX3090,gpt3-6.7b,attention/wrapper,1,6,11045
RTX3090,gpt3-6.7b,attention/dense,1,6,3419
RTX3090,gpt3-6.7b,attention/qkv,1,6,3171
RTX3090,gpt3-6.7b,lm_head,1,6,3548
RTX3090,gpt3-6.7b,mlp/proj,1,6,3115
RTX3090,gpt3-6.7b,mlp/fc,1,6,3148
RTX3090,gpt3-6.7b,mlp/gelu,1,7,15439
RTX3090,gpt3-6.7b,ln_f,1,7,22350
RTX3090,gpt3-6.7b,vocab_embedding,1,7,26078
RTX3090,gpt3-6.7b,post_layernorm,1,7,17058
RTX3090,gpt3-6.7b,input_layernorm,1,7,16977
RTX3090,gpt3-6.7b,attention/wrapper,1,7,11765
RTX3090,gpt3-6.7b,attention/dense,1,7,3658
RTX3090,gpt3-6.7b,attention/qkv,1,7,3442
RTX3090,gpt3-6.7b,lm_head,1,7,3480
RTX3090,gpt3-6.7b,mlp/proj,1,7,3313
RTX3090,gpt3-6.7b,mlp/fc,1,7,3350
RTX3090,gpt3-6.7b,mlp/gelu,1,8,10258
RTX3090,gpt3-6.7b,ln_f,1,8,17674
RTX3090,gpt3-6.7b,vocab_embedding,1,8,23025
RTX3090,gpt3-6.7b,post_layernorm,1,8,13223
RTX3090,gpt3-6.7b,input_layernorm,1,8,12790
RTX3090,gpt3-6.7b,attention/wrapper,1,8,9187
RTX3090,gpt3-6.7b,attention/dense,1,8,2824
RTX3090,gpt3-6.7b,attention/qkv,1,8,2628
RTX3090,gpt3-6.7b,lm_head,1,8,2627
RTX3090,gpt3-6.7b,mlp/proj,1,8,2481
RTX3090,gpt3-6.7b,mlp/fc,1,8,2509
RTX3090,gpt3-6.7b,mlp/gelu,1,9,10904
RTX3090,gpt3-6.7b,ln_f,1,9,17061
RTX3090,gpt3-6.7b,vocab_embedding,1,9,20864
RTX3090,gpt3-6.7b,post_layernorm,1,9,13312
RTX3090,gpt3-6.7b,input_layernorm,1,9,13131
RTX3090,gpt3-6.7b,attention/wrapper,1,9,8130
RTX3090,gpt3-6.7b,attention/dense,1,9,2786
RTX3090,gpt3-6.7b,attention/qkv,1,9,2534
RTX3090,gpt3-6.7b,lm_head,1,9,2604
RTX3090,gpt3-6.7b,mlp/proj,1,9,2479
RTX3090,gpt3-6.7b,mlp/fc,1,9,2534
RTX3090,gpt3-6.7b,mlp/gelu,1,10,11271
RTX3090,gpt3-6.7b,ln_f,1,10,16963
RTX3090,gpt3-6.7b,vocab_embedding,1,10,22189
RTX3090,gpt3-6.7b,post_layernorm,1,10,13226
RTX3090,gpt3-6.7b,input_layernorm,1,10,14261
RTX3090,gpt3-6.7b,attention/wrapper,1,10,9210
RTX3090,gpt3-6.7b,attention/dense,1,10,2857
RTX3090,gpt3-6.7b,attention/qkv,1,10,2719
RTX3090,gpt3-6.7b,lm_head,1,10,2817
RTX3090,gpt3-6.7b,mlp/proj,1,10,2665
RTX3090,gpt3-6.7b,mlp/fc,1,10,2666
RTX3090,gpt3-6.7b,mlp/gelu,1,11,13192
RTX3090,gpt3-6.7b,ln_f,1,11,22046
RTX3090,gpt3-6.7b,vocab_embedding,1,11,25394
RTX3090,gpt3-6.7b,post_layernorm,1,11,16906
RTX3090,gpt3-6.7b,input_layernorm,1,11,15127
RTX3090,gpt3-6.7b,attention/wrapper,1,11,10529
RTX3090,gpt3-6.7b,attention/dense,1,11,3692
RTX3090,gpt3-6.7b,attention/qkv,1,11,3232
RTX3090,gpt3-6.7b,lm_head,1,11,3505
RTX3090,gpt3-6.7b,mlp/proj,1,11,3263
RTX3090,gpt3-6.7b,mlp/fc,1,11,3226
RTX3090,gpt3-6.7b,mlp/gelu,1,12,9825
RTX3090,gpt3-6.7b,ln_f,1,12,16129
RTX3090,gpt3-6.7b,vocab_embedding,1,12,19576
RTX3090,gpt3-6.7b,post_layernorm,1,12,11758
RTX3090,gpt3-6.7b,input_layernorm,1,12,12303
RTX3090,gpt3-6.7b,attention/wrapper,1,12,8185
RTX3090,gpt3-6.7b,attention/dense,1,12,2572
RTX3090,gpt3-6.7b,attention/qkv,1,12,2371
RTX3090,gpt3-6.7b,lm_head,1,12,2507
RTX3090,gpt3-6.7b,mlp/proj,1,12,2309
RTX3090,gpt3-6.7b,mlp/fc,1,12,2335
RTX3090,gpt3-6.7b,mlp/gelu,1,13,10343
RTX3090,gpt3-6.7b,ln_f,1,13,15699
RTX3090,gpt3-6.7b,vocab_embedding,1,13,22085
RTX3090,gpt3-6.7b,post_layernorm,1,13,12379
RTX3090,gpt3-6.7b,input_layernorm,1,13,12689
RTX3090,gpt3-6.7b,attention/wrapper,1,13,8265
RTX3090,gpt3-6.7b,attention/dense,1,13,2837
RTX3090,gpt3-6.7b,attention/qkv,1,13,2623
RTX3090,gpt3-6.7b,lm_head,1,13,2378
RTX3090,gpt3-6.7b,mlp/proj,1,13,2510
RTX3090,gpt3-6.7b,mlp/fc,1,13,2571
RTX3090,gpt3-6.7b,mlp/gelu,1,14,10862
RTX3090,gpt3-6.7b,ln_f,1,14,16911
RTX3090,gpt3-6.7b,vocab_embedding,1,14,21945
RTX3090,gpt3-6.7b,post_layernorm,1,14,12995
RTX3090,gpt3-6.7b,input_layernorm,1,14,13624
RTX3090,gpt3-6.7b,attention/wrapper,1,14,8264
RTX3090,gpt3-6.7b,attention/dense,1,14,2738
RTX3090,gpt3-6.7b,attention/qkv,1,14,2534
RTX3090,gpt3-6.7b,lm_head,1,14,2520
RTX3090,gpt3-6.7b,mlp/proj,1,14,2464
RTX3090,gpt3-6.7b,mlp/fc,1,14,2498
RTX3090,gpt3-6.7b,mlp/gelu,1,15,12487
RTX3090,gpt3-6.7b,ln_f,1,15,19570
RTX3090,gpt3-6.7b,vocab_embedding,1,15,24759
RTX3090,gpt3-6.7b,post_layernorm,1,15,15106
RTX3090,gpt3-6.7b,input_layernorm,1,15,14692
RTX3090,gpt3-6.7b,attention/wrapper,1,15,9665
RTX3090,gpt3-6.7b,attention/dense,1,15,3233
RTX3090,gpt3-6.7b,attention/qkv,1,15,3053
RTX3090,gpt3-6.7b,lm_head,1,15,3178
RTX3090,gpt3-6.7b,mlp/proj,1,15,2992
RTX3090,gpt3-6.7b,mlp/fc,1,15,3270
RTX3090,gpt3-6.7b,mlp/gelu,1,16,12917
RTX3090,gpt3-6.7b,ln_f,1,16,21777
RTX3090,gpt3-6.7b,vocab_embedding,1,16,25347
RTX3090,gpt3-6.7b,post_layernorm,1,16,16582
RTX3090,gpt3-6.7b,input_layernorm,1,16,15662
RTX3090,gpt3-6.7b,attention/wrapper,1,16,10207
RTX3090,gpt3-6.7b,attention/dense,1,16,3481
RTX3090,gpt3-6.7b,attention/qkv,1,16,3130
RTX3090,gpt3-6.7b,lm_head,1,16,3177
RTX3090,gpt3-6.7b,mlp/proj,1,16,3098
RTX3090,gpt3-6.7b,mlp/fc,1,16,3087
RTX3090,gpt3-6.7b,mlp/gelu,1,17,10330
RTX3090,gpt3-6.7b,ln_f,1,17,17291
RTX3090,gpt3-6.7b,vocab_embedding,1,17,20413
RTX3090,gpt3-6.7b,post_layernorm,1,17,12956
RTX3090,gpt3-6.7b,input_layernorm,1,17,12539
RTX3090,gpt3-6.7b,attention/wrapper,1,17,8619
RTX3090,gpt3-6.7b,attention/dense,1,17,2822
RTX3090,gpt3-6.7b,attention/qkv,1,17,2628
RTX3090,gpt3-6.7b,lm_head,1,17,2724
RTX3090,gpt3-6.7b,mlp/proj,1,17,2683
RTX3090,gpt3-6.7b,mlp/fc,1,17,2785
RTX3090,gpt3-6.7b,mlp/gelu,1,18,9700
RTX3090,gpt3-6.7b,ln_f,1,18,15745
RTX3090,gpt3-6.7b,vocab_embedding,1,18,19860
RTX3090,gpt3-6.7b,post_layernorm,1,18,12128
RTX3090,gpt3-6.7b,input_layernorm,1,18,11785
RTX3090,gpt3-6.7b,attention/wrapper,1,18,8076
RTX3090,gpt3-6.7b,attention/dense,1,18,2731
RTX3090,gpt3-6.7b,attention/qkv,1,18,2486
RTX3090,gpt3-6.7b,lm_head,1,18,2650
RTX3090,gpt3-6.7b,mlp/proj,1,18,2446
RTX3090,gpt3-6.7b,mlp/fc,1,18,2449
RTX3090,gpt3-6.7b,mlp/gelu,1,19,12459
RTX3090,gpt3-6.7b,ln_f,1,19,20830
RTX3090,gpt3-6.7b,vocab_embedding,1,19,23816
RTX3090,gpt3-6.7b,post_layernorm,1,19,14565
RTX3090,gpt3-6.7b,input_layernorm,1,19,14784
RTX3090,gpt3-6.7b,attention/wrapper,1,19,9508
RTX3090,gpt3-6.7b,attention/dense,1,19,3487
RTX3090,gpt3-6.7b,attention/qkv,1,19,3066
RTX3090,gpt3-6.7b,lm_head,1,19,3217
RTX3090,gpt3-6.7b,mlp/proj,1,19,3046
RTX3090,gpt3-6.7b,mlp/fc,1,19,3078
RTX3090,gpt3-6.7b,mlp/gelu,1,20,11360
RTX3090,gpt3-6.7b,ln_f,1,20,17450
RTX3090,gpt3-6.7b,vocab_embedding,1,20,22491
RTX3090,gpt3-6.7b,post_layernorm,1,20,13874
RTX3090,gpt3-6.7b,input_layernorm,1,20,13620
RTX3090,gpt3-6.7b,attention/wrapper,1,20,9129
RTX3090,gpt3-6.7b,attention/dense,1,20,3158
RTX3090,gpt3-6.7b,attention/qkv,1,20,2864
RTX3090,gpt3-6.7b,lm_head,1,20,2890
RTX3090,gpt3-6.7b,mlp/proj,1,20,2807
RTX3090,gpt3-6.7b,mlp/fc,1,20,2857
RTX3090,gpt3-6.7b,mlp/gelu,1,21,10823
RTX3090,gpt3-6.7b,ln_f,1,21,17583
RTX3090,gpt3-6.7b,vocab_embedding,1,21,21710
RTX3090,gpt3-6.7b,post_layernorm,1,21,13424
RTX3090,gpt3-6.7b,input_layernorm,1,21,12993
RTX3090,gpt3-6.7b,attention/wrapper,1,21,8741
RTX3090,gpt3-6.7b,attention/dense,1,21,3185
RTX3090,gpt3-6.7b,attention/qkv,1,21,2963
RTX3090,gpt3-6.7b,lm_head,1,21,2855
RTX3090,gpt3-6.7b,mlp/proj,1,21,2964
RTX3090,gpt3-6.7b,mlp/fc,1,21,2933
RTX3090,gpt3-6.7b,mlp/gelu,1,22,10629
RTX3090,gpt3-6.7b,ln_f,1,22,17571
RTX3090,gpt3-6.7b,vocab_embedding,1,22,19624
RTX3090,gpt3-6.7b,post_layernorm,1,22,13096
RTX3090,gpt3-6.7b,input_layernorm,1,22,12698
RTX3090,gpt3-6.7b,attention/wrapper,1,22,8076
RTX3090,gpt3-6.7b,attention/dense,1,22,2946
RTX3090,gpt3-6.7b,attention/qkv,1,22,2661
RTX3090,gpt3-6.7b,lm_head,1,22,2780
RTX3090,gpt3-6.7b,mlp/proj,1,22,2639
RTX3090,gpt3-6.7b,mlp/fc,1,22,2675
RTX3090,gpt3-6.7b,mlp/gelu,1,23,10740
RTX3090,gpt3-6.7b,ln_f,1,23,18115
RTX3090,gpt3-6.7b,vocab_embedding,1,23,21019
RTX3090,gpt3-6.7b,post_layernorm,1,23,12929
RTX3090,gpt3-6.7b,input_layernorm,1,23,13022
RTX3090,gpt3-6.7b,attention/wrapper,1,23,8640
RTX3090,gpt3-6.7b,attention/dense,1,23,3160
RTX3090,gpt3-6.7b,attention/qkv,1,23,2808
RTX3090,gpt3-6.7b,lm_head,1,23,2962
RTX3090,gpt3-6.7b,mlp/proj,1,23,2770
RTX3090,gpt3-6.7b,mlp/fc,1,23,2743
RTX3090,gpt3-6.7b,mlp/gelu,1,24,9753
RTX3090,gpt3-6.7b,ln_f,1,24,15494
RTX3090,gpt3-6.7b,vocab_embedding,1,24,18901
RTX3090,gpt3-6.7b,post_layernorm,1,24,12212
RTX3090,gpt3-6.7b,input_layernorm,1,24,12043
RTX3090,gpt3-6.7b,attention/wrapper,1,24,7638
RTX3090,gpt3-6.7b,attention/dense,1,24,2676
RTX3090,gpt3-6.7b,attention/qkv,1,24,2443
RTX3090,gpt3-6.7b,lm_head,1,24,2496
RTX3090,gpt3-6.7b,mlp/proj,1,24,2430
RTX3090,gpt3-6.7b,mlp/fc,1,24,2438
RTX3090,gpt3-6.7b,mlp/gelu,1,25,12180
RTX3090,gpt3-6.7b,ln_f,1,25,22098
RTX3090,gpt3-6.7b,vocab_embedding,1,25,23504
RTX3090,gpt3-6.7b,post_layernorm,1,25,15248
RTX3090,gpt3-6.7b,input_layernorm,1,25,15113
RTX3090,gpt3-6.7b,attention/wrapper,1,25,9776
RTX3090,gpt3-6.7b,attention/dense,1,25,3479
RTX3090,gpt3-6.7b,attention/qkv,1,25,3212
RTX3090,gpt3-6.7b,lm_head,1,25,3595
RTX3090,gpt3-6.7b,mlp/proj,1,25,3232
RTX3090,gpt3-6.7b,mlp/fc,1,25,3200
RTX3090,gpt3-6.7b,mlp/gelu,1,26,10326
RTX3090,gpt3-6.7b,ln_f,1,26,16048
RTX3090,gpt3-6.7b,vocab_embedding,1,26,19995
RTX3090,gpt3-6.7b,post_layernorm,1,26,12860
RTX3090,gpt3-6.7b,input_layernorm,1,26,13138
RTX3090,gpt3-6.7b,attention/wrapper,1,26,7664
RTX3090,gpt3-6.7b,attention/dense,1,26,2726
RTX3090,gpt3-6.7b,attention/qkv,1,26,2469
RTX3090,gpt3-6.7b,lm_head,1,26,2408
RTX3090,gpt3-6.7b,mlp/proj,1,26,2431
RTX3090,gpt3-6.7b,mlp/fc,1,26,2454
RTX3090,gpt3-6.7b,mlp/gelu,1,27,9667
RTX3090,gpt3-6.7b,ln_f,1,27,15886
RTX3090,gpt3-6.7b,vocab_embedding,1,27,18884
RTX3090,gpt3-6.7b,post_layernorm,1,27,12026
RTX3090,gpt3-6.7b,input_layernorm,1,27,11555
RTX3090,gpt3-6.7b,attention/wrapper,1,27,7885
RTX3090,gpt3-6.7b,attention/dense,1,27,2672
RTX3090,gpt3-6.7b,attention/qkv,1,27,2503
RTX3090,gpt3-6.7b,lm_head,1,27,2553
RTX3090,gpt3-6.7b,mlp/proj,1,27,2409
RTX3090,gpt3-6.7b,mlp/fc,1,27,2462
RTX3090,gpt3-6.7b,mlp/gelu,1,28,10589
RTX3090,gpt3-6.7b,ln_f,1,28,16738
RTX3090,gpt3-6.7b,vocab_embedding,1,28,22511
RTX3090,gpt3-6.7b,post_layernorm,1,28,13022
RTX3090,gpt3-6.7b,input_layernorm,1,28,12541
RTX3090,gpt3-6.7b,attention/wrapper,1,28,8360
RTX3090,gpt3-6.7b,attention/dense,1,28,2953
RTX3090,gpt3-6.7b,attention/qkv,1,28,2768
RTX3090,gpt3-6.7b,lm_head,1,28,2874
RTX3090,gpt3-6.7b,mlp/proj,1,28,2752
RTX3090,gpt3-6.7b,mlp/fc,1,28,2814
RTX3090,gpt3-6.7b,mlp/gelu,1,29,11642
RTX3090,gpt3-6.7b,ln_f,1,29,19110
RTX3090,gpt3-6.7b,vocab_embedding,1,29,21033
RTX3090,gpt3-6.7b,post_layernorm,1,29,14044
RTX3090,gpt3-6.7b,input_layernorm,1,29,14027
RTX3090,gpt3-6.7b,attention/wrapper,1,29,9266
RTX3090,gpt3-6.7b,attention/dense,1,29,3350
RTX3090,gpt3-6.7b,attention/qkv,1,29,3070
RTX3090,gpt3-6.7b,lm_head,1,29,3035
RTX3090,gpt3-6.7b,mlp/proj,1,29,3091
RTX3090,gpt3-6.7b,mlp/fc,1,29,3053
RTX3090,gpt3-6.7b,mlp/gelu,1,30,12931
RTX3090,gpt3-6.7b,ln_f,1,30,21417
RTX3090,gpt3-6.7b,vocab_embedding,1,30,22166
RTX3090,gpt3-6.7b,post_layernorm,1,30,15347
RTX3090,gpt3-6.7b,input_layernorm,1,30,15256
RTX3090,gpt3-6.7b,attention/wrapper,1,30,10450
RTX3090,gpt3-6.7b,attention/dense,1,30,3897
RTX3090,gpt3-6.7b,attention/qkv,1,30,3475
RTX3090,gpt3-6.7b,lm_head,1,30,3753
RTX3090,gpt3-6.7b,mlp/proj,1,30,3490
RTX3090,gpt3-6.7b,mlp/fc,1,30,3631
RTX3090,gpt3-6.7b,mlp/gelu,1,31,12709
RTX3090,gpt3-6.7b,ln_f,1,31,19598
RTX3090,gpt3-6.7b,vocab_embedding,1,31,21527
RTX3090,gpt3-6.7b,post_layernorm,1,31,15013
RTX3090,gpt3-6.7b,input_layernorm,1,31,14918
RTX3090,gpt3-6.7b,attention/wrapper,1,31,10135
RTX3090,gpt3-6.7b,attention/dense,1,31,3700
RTX3090,gpt3-6.7b,attention/qkv,1,31,3520
RTX3090,gpt3-6.7b,lm_head,1,31,3486
RTX3090,gpt3-6.7b,mlp/proj,1,31,3336
RTX3090,gpt3-6.7b,mlp/fc,1,31,3522
RTX3090,gpt3-6.7b,mlp/gelu,1,32,9713
RTX3090,gpt3-6.7b,ln_f,1,32,15481
RTX3090,gpt3-6.7b,vocab_embedding,1,32,20015
RTX3090,gpt3-6.7b,post_layernorm,1,32,11803
RTX3090,gpt3-6.7b,input_layernorm,1,32,11595
RTX3090,gpt3-6.7b,attention/wrapper,1,32,7399
RTX3090,gpt3-6.7b,attention/dense,1,32,2648
RTX3090,gpt3-6.7b,attention/qkv,1,32,2372
RTX3090,gpt3-6.7b,lm_head,1,32,2518
RTX3090,gpt3-6.7b,mlp/proj,1,32,2329
RTX3090,gpt3-6.7b,mlp/fc,1,32,2375
RTX3090,gpt3-6.7b,mlp/gelu,1,33,11242
RTX3090,gpt3-6.7b,ln_f,1,33,17991
RTX3090,gpt3-6.7b,vocab_embedding,1,33,20986
RTX3090,gpt3-6.7b,post_layernorm,1,33,13823
RTX3090,gpt3-6.7b,input_layernorm,1,33,13654
RTX3090,gpt3-6.7b,attention/wrapper,1,33,8408
RTX3090,gpt3-6.7b,attention/dense,1,33,3962
RTX3090,gpt3-6.7b,attention/qkv,1,33,2734
RTX3090,gpt3-6.7b,lm_head,1,33,2773
RTX3090,gpt3-6.7b,mlp/proj,1,33,2683
RTX3090,gpt3-6.7b,mlp/fc,1,33,2913
RTX3090,gpt3-6.7b,mlp/gelu,1,34,11759
RTX3090,gpt3-6.7b,ln_f,1,34,18550
RTX3090,gpt3-6.7b,vocab_embedding,1,34,22495
RTX3090,gpt3-6.7b,post_layernorm,1,34,14020
RTX3090,gpt3-6.7b,input_layernorm,1,34,14129
RTX3090,gpt3-6.7b,attention/wrapper,1,34,9299
RTX3090,gpt3-6.7b,attention/dense,1,34,3372
RTX3090,gpt3-6.7b,attention/qkv,1,34,4685
RTX3090,gpt3-6.7b,lm_head,1,34,3063
RTX3090,gpt3-6.7b,mlp/proj,1,34,2946
RTX3090,gpt3-6.7b,mlp/fc,1,34,3065
RTX3090,gpt3-6.7b,mlp/gelu,1,35,12281
RTX3090,gpt3-6.7b,ln_f,1,35,15770
RTX3090,gpt3-6.7b,vocab_embedding,1,35,20775
RTX3090,gpt3-6.7b,post_layernorm,1,35,11976
RTX3090,gpt3-6.7b,input_layernorm,1,35,11700
RTX3090,gpt3-6.7b,attention/wrapper,1,35,7858
RTX3090,gpt3-6.7b,attention/dense,1,35,2746
RTX3090,gpt3-6.7b,attention/qkv,1,35,2500
RTX3090,gpt3-6.7b,lm_head,1,35,2574
RTX3090,gpt3-6.7b,mlp/proj,1,35,2499
RTX3090,gpt3-6.7b,mlp/fc,1,35,2526
RTX3090,gpt3-6.7b,mlp/gelu,1,36,12179
RTX3090,gpt3-6.7b,ln_f,1,36,19128
RTX3090,gpt3-6.7b,vocab_embedding,1,36,22528
RTX3090,gpt3-6.7b,post_layernorm,1,36,14897
RTX3090,gpt3-6.7b,input_layernorm,1,36,14760
RTX3090,gpt3-6.7b,attention/wrapper,1,36,9683
RTX3090,gpt3-6.7b,attention/dense,1,36,3515
RTX3090,gpt3-6.7b,attention/qkv,1,36,3197
RTX3090,gpt3-6.7b,lm_head,1,36,3134
RTX3090,gpt3-6.7b,mlp/proj,1,36,3171
RTX3090,gpt3-6.7b,mlp/fc,1,36,3185
RTX3090,gpt3-6.7b,mlp/gelu,1,37,10318
RTX3090,gpt3-6.7b,ln_f,1,37,16646
RTX3090,gpt3-6.7b,vocab_embedding,1,37,21078
RTX3090,gpt3-6.7b,post_layernorm,1,37,13004
RTX3090,gpt3-6.7b,input_layernorm,1,37,12375
RTX3090,gpt3-6.7b,attention/wrapper,1,37,8051
RTX3090,gpt3-6.7b,attention/dense,1,37,2945
RTX3090,gpt3-6.7b,attention/qkv,1,37,2676
RTX3090,gpt3-6.7b,lm_head,1,37,2805
RTX3090,gpt3-6.7b,mlp/proj,1,37,2658
RTX3090,gpt3-6.7b,mlp/fc,1,37,2673
RTX3090,gpt3-6.7b,mlp/gelu,1,38,11258
RTX3090,gpt3-6.7b,ln_f,1,38,19042
RTX3090,gpt3-6.7b,vocab_embedding,1,38,21954
RTX3090,gpt3-6.7b,post_layernorm,1,38,13803
RTX3090,gpt3-6.7b,input_layernorm,1,38,13679
RTX3090,gpt3-6.7b,attention/wrapper,1,38,9318
RTX3090,gpt3-6.7b,attention/dense,1,38,3471
RTX3090,gpt3-6.7b,attention/qkv,1,38,3172
RTX3090,gpt3-6.7b,lm_head,1,38,3402
RTX3090,gpt3-6.7b,mlp/proj,1,38,3139
RTX3090,gpt3-6.7b,mlp/fc,1,38,3289
RTX3090,gpt3-6.7b,mlp/gelu,1,39,11589
RTX3090,gpt3-6.7b,ln_f,1,39,18529
RTX3090,gpt3-6.7b,vocab_embedding,1,39,22101
RTX3090,gpt3-6.7b,post_layernorm,1,39,14085
RTX3090,gpt3-6.7b,input_layernorm,1,39,13769
RTX3090,gpt3-6.7b,attention/wrapper,1,39,8910
RTX3090,gpt3-6.7b,attention/dense,1,39,3191
RTX3090,gpt3-6.7b,attention/qkv,1,39,2914
RTX3090,gpt3-6.7b,lm_head,1,39,3030
RTX3090,gpt3-6.7b,mlp/proj,1,39,2887
RTX3090,gpt3-6.7b,mlp/fc,1,39,2966
RTX3090,gpt3-6.7b,mlp/gelu,1,40,10970
RTX3090,gpt3-6.7b,ln_f,1,40,17361
RTX3090,gpt3-6.7b,vocab_embedding,1,40,20286
RTX3090,gpt3-6.7b,post_layernorm,1,40,12869
RTX3090,gpt3-6.7b,input_layernorm,1,40,12568
RTX3090,gpt3-6.7b,attention/wrapper,1,40,10597
RTX3090,gpt3-6.7b,attention/dense,1,40,3166
RTX3090,gpt3-6.7b,attention/qkv,1,40,2919
RTX3090,gpt3-6.7b,lm_head,1,40,2967
RTX3090,gpt3-6.7b,mlp/proj,1,40,2814
RTX3090,gpt3-6.7b,mlp/fc,1,40,2841
RTX3090,gpt3-6.7b,mlp/gelu,1,41,10528
RTX3090,gpt3-6.7b,ln_f,1,41,16695
RTX3090,gpt3-6.7b,vocab_embedding,1,41,19106
RTX3090,gpt3-6.7b,post_layernorm,1,41,14842
RTX3090,gpt3-6.7b,input_layernorm,1,41,12408
RTX3090,gpt3-6.7b,attention/wrapper,1,41,8280
RTX3090,gpt3-6.7b,attention/dense,1,41,3141
RTX3090,gpt3-6.7b,attention/qkv,1,41,2782
RTX3090,gpt3-6.7b,lm_head,1,41,2989
RTX3090,gpt3-6.7b,mlp/proj,1,41,2754
RTX3090,gpt3-6.7b,mlp/fc,1,41,2795
RTX3090,gpt3-6.7b,mlp/gelu,1,42,10089
RTX3090,gpt3-6.7b,ln_f,1,42,15993
RTX3090,gpt3-6.7b,vocab_embedding,1,42,19463
RTX3090,gpt3-6.7b,post_layernorm,1,42,12480
RTX3090,gpt3-6.7b,input_layernorm,1,42,12118
