layer_name,input,kv_cache,tp_size,latency(ns)
q_proj,14,0,1,46781
k_proj,14,0,1,19849
v_proj,14,0,1,19612
rope,14,0,1,27373
attn,14,0,1,5812
o_proj,14,0,1,46891
post_layernorm,14,0,1,20999
gate_proj,14,0,1,144307
up_proj,14,0,1,144273
act_fn,14,0,1,4836
down_proj,14,0,1,144690
final_layernorm,14,0,1,20445
lm_head,14,0,1,1223101
embedding,15,0,1,9299
input_layernorm,15,0,1,19763
q_proj,15,0,1,46663
k_proj,15,0,1,19527
v_proj,15,0,1,19455
rope,15,0,1,26879
attn,15,0,1,5735
o_proj,15,0,1,47209
post_layernorm,15,0,1,20753
gate_proj,15,0,1,144637
up_proj,15,0,1,144619
act_fn,15,0,1,4870
down_proj,15,0,1,145490
final_layernorm,15,0,1,20277
lm_head,15,0,1,1223002
embedding,16,0,1,10738
input_layernorm,16,0,1,25351
q_proj,16,0,1,46872
k_proj,16,0,1,21801
v_proj,16,0,1,21697
rope,16,0,1,30771
attn,16,0,1,6491
o_proj,16,0,1,47890
post_layernorm,16,0,1,25934
gate_proj,16,0,1,148595
up_proj,16,0,1,148656
act_fn,16,0,1,5464
down_proj,16,0,1,145890
final_layernorm,16,0,1,25430
lm_head,16,0,1,1232786
embedding,17,0,1,3114
input_layernorm,17,0,1,24600
q_proj,17,0,1,46321
k_proj,17,0,1,16104
v_proj,17,0,1,15428
rope,17,0,1,28904
attn,17,0,1,6293
o_proj,17,0,1,47290
post_layernorm,17,0,1,25176
gate_proj,17,0,1,145924
up_proj,17,0,1,146200
act_fn,17,0,1,5401
down_proj,17,0,1,142819
final_layernorm,17,0,1,25066
lm_head,17,0,1,1231127
embedding,18,0,1,3286
input_layernorm,18,0,1,25598
q_proj,18,0,1,46743
k_proj,18,0,1,16782
v_proj,18,0,1,16056
rope,18,0,1,30402
attn,18,0,1,6610
o_proj,18,0,1,47024
post_layernorm,18,0,1,26500
gate_proj,18,0,1,148675
up_proj,18,0,1,148944
act_fn,18,0,1,5640
down_proj,18,0,1,146332
final_layernorm,18,0,1,26360
lm_head,18,0,1,1237662
embedding,19,0,1,3270
input_layernorm,19,0,1,25586
q_proj,19,0,1,47334
k_proj,19,0,1,16799
v_proj,19,0,1,16017
rope,19,0,1,30331
attn,19,0,1,6621
o_proj,19,0,1,47440
post_layernorm,19,0,1,26496
gate_proj,19,0,1,148860
up_proj,19,0,1,148155
act_fn,19,0,1,5663
down_proj,19,0,1,146475
final_layernorm,19,0,1,26376
lm_head,19,0,1,1238539
embedding,20,0,1,3327
input_layernorm,20,0,1,25632
q_proj,20,0,1,46994
k_proj,20,0,1,16875
v_proj,20,0,1,16130
rope,20,0,1,30874
attn,20,0,1,6608
o_proj,20,0,1,47311
post_layernorm,20,0,1,26677
gate_proj,20,0,1,149068
up_proj,20,0,1,148829
act_fn,20,0,1,5746
down_proj,20,0,1,146501
final_layernorm,20,0,1,26453
lm_head,20,0,1,1238871
embedding,21,0,1,3739
input_layernorm,21,0,1,25229
q_proj,21,0,1,47179
k_proj,21,0,1,16514
v_proj,21,0,1,15824
rope,21,0,1,30018
attn,21,0,1,6552
o_proj,21,0,1,47790
post_layernorm,21,0,1,26258
gate_proj,21,0,1,148305
up_proj,21,0,1,147597
act_fn,21,0,1,5891
down_proj,21,0,1,145132
final_layernorm,21,0,1,26144
lm_head,21,0,1,1237532
embedding,22,0,1,3724
input_layernorm,22,0,1,25751
q_proj,22,0,1,47068
k_proj,22,0,1,16944
v_proj,22,0,1,16173
rope,22,0,1,30651
attn,22,0,1,6674
o_proj,22,0,1,48090
post_layernorm,22,0,1,26650
gate_proj,22,0,1,149077
up_proj,22,0,1,148513
act_fn,22,0,1,5912
down_proj,22,0,1,146919
final_layernorm,22,0,1,26549
lm_head,22,0,1,1239284
embedding,23,0,1,3839
input_layernorm,23,0,1,25743
q_proj,23,0,1,48144
k_proj,23,0,1,16657
v_proj,23,0,1,16363
rope,23,0,1,30662
attn,23,0,1,6694
o_proj,23,0,1,49156
post_layernorm,23,0,1,26677
gate_proj,23,0,1,149066
up_proj,23,0,1,148708
act_fn,23,0,1,6008
down_proj,23,0,1,147259
final_layernorm,23,0,1,26560
lm_head,23,0,1,1241932
embedding,24,0,1,3667
input_layernorm,24,0,1,24797
q_proj,24,0,1,48036
k_proj,24,0,1,16213
v_proj,24,0,1,15936
rope,24,0,1,30079
attn,24,0,1,6396
o_proj,24,0,1,48507
post_layernorm,24,0,1,25496
gate_proj,24,0,1,146812
up_proj,24,0,1,146997
act_fn,24,0,1,5895
down_proj,24,0,1,144921
final_layernorm,24,0,1,25265
lm_head,24,0,1,1239146
embedding,25,0,1,3780
input_layernorm,25,0,1,25885
q_proj,25,0,1,49046
k_proj,25,0,1,16656
v_proj,25,0,1,16304
rope,25,0,1,30786
attn,25,0,1,6707
o_proj,25,0,1,49029
post_layernorm,25,0,1,26758
gate_proj,25,0,1,149875
up_proj,25,0,1,149413
act_fn,25,0,1,6064
down_proj,25,0,1,147133
final_layernorm,25,0,1,26628
lm_head,25,0,1,1243579
embedding,26,0,1,3871
input_layernorm,26,0,1,25968
q_proj,26,0,1,48601
k_proj,26,0,1,15117
v_proj,26,0,1,14786
rope,26,0,1,31010
attn,26,0,1,6724
o_proj,26,0,1,49247
post_layernorm,26,0,1,26870
gate_proj,26,0,1,150024
up_proj,26,0,1,149220
act_fn,26,0,1,6152
down_proj,26,0,1,147225
final_layernorm,26,0,1,26713
lm_head,26,0,1,1243526
embedding,27,0,1,3923
input_layernorm,27,0,1,26034
q_proj,27,0,1,48773
k_proj,27,0,1,15340
v_proj,27,0,1,14772
rope,27,0,1,30840
attn,27,0,1,6704
o_proj,27,0,1,49078
post_layernorm,27,0,1,26835
gate_proj,27,0,1,149744
up_proj,27,0,1,148880
act_fn,27,0,1,6255
down_proj,27,0,1,147238
final_layernorm,27,0,1,26826
lm_head,27,0,1,1244737
embedding,28,0,1,3925
input_layernorm,28,0,1,26091
q_proj,28,0,1,48948
k_proj,28,0,1,15184
v_proj,28,0,1,14810
rope,28,0,1,31344
attn,28,0,1,6708
o_proj,28,0,1,49026
post_layernorm,28,0,1,26981
gate_proj,28,0,1,149768
up_proj,28,0,1,149029
act_fn,28,0,1,6262
down_proj,28,0,1,148078
final_layernorm,28,0,1,26782
lm_head,28,0,1,1246836
embedding,29,0,1,4012
input_layernorm,29,0,1,26091
q_proj,29,0,1,48681
k_proj,29,0,1,15254
v_proj,29,0,1,14855
rope,29,0,1,30908
attn,29,0,1,6750
o_proj,29,0,1,49961
post_layernorm,29,0,1,26985
gate_proj,29,0,1,150069
up_proj,29,0,1,149315
act_fn,29,0,1,6397
down_proj,29,0,1,147554
final_layernorm,29,0,1,26842
lm_head,29,0,1,1247740
embedding,30,0,1,3936
input_layernorm,30,0,1,26102
q_proj,30,0,1,48614
k_proj,30,0,1,15352
v_proj,30,0,1,14906
rope,30,0,1,31085
attn,30,0,1,6779
o_proj,30,0,1,49761
post_layernorm,30,0,1,27092
gate_proj,30,0,1,150264
up_proj,30,0,1,149086
act_fn,30,0,1,6420
down_proj,30,0,1,147524
final_layernorm,30,0,1,26998
lm_head,30,0,1,1246035
embedding,31,0,1,4070
input_layernorm,31,0,1,26194
q_proj,31,0,1,48852
k_proj,31,0,1,15418
v_proj,31,0,1,14976
rope,31,0,1,31584
attn,31,0,1,6781
o_proj,31,0,1,49647
post_layernorm,31,0,1,27082
gate_proj,31,0,1,150224
up_proj,31,0,1,149351
act_fn,31,0,1,6504
down_proj,31,0,1,148184
final_layernorm,31,0,1,26959
lm_head,31,0,1,1248103
embedding,32,0,1,4141
input_layernorm,32,0,1,26179
q_proj,32,0,1,48981
k_proj,32,0,1,15453
v_proj,32,0,1,14870
rope,32,0,1,32125
attn,32,0,1,6776
o_proj,32,0,1,49278
post_layernorm,32,0,1,26760
gate_proj,32,0,1,191043
up_proj,32,0,1,187781
act_fn,32,0,1,6585
down_proj,32,0,1,148246
final_layernorm,32,0,1,26633
lm_head,32,0,1,1250074
embedding,33,0,1,4083
input_layernorm,33,0,1,26275
q_proj,33,0,1,48859
k_proj,33,0,1,16827
v_proj,33,0,1,16455
rope,33,0,1,31698
attn,33,0,1,6841
o_proj,33,0,1,49802
post_layernorm,33,0,1,27097
gate_proj,33,0,1,189812
up_proj,33,0,1,190653
act_fn,33,0,1,6650
down_proj,33,0,1,148145
final_layernorm,33,0,1,27017
lm_head,33,0,1,1250250
embedding,34,0,1,4085
input_layernorm,34,0,1,26706
q_proj,34,0,1,48960
k_proj,34,0,1,16850
v_proj,34,0,1,16528
rope,34,0,1,32048
attn,34,0,1,6823
o_proj,34,0,1,49580
post_layernorm,34,0,1,27203
gate_proj,34,0,1,188952
up_proj,34,0,1,190183
act_fn,34,0,1,6754
down_proj,34,0,1,148084
final_layernorm,34,0,1,27104
lm_head,34,0,1,1249113
embedding,35,0,1,3769
input_layernorm,35,0,1,24485
q_proj,35,0,1,62293
k_proj,35,0,1,16654
v_proj,35,0,1,16280
rope,35,0,1,29278
attn,35,0,1,6335
o_proj,35,0,1,62283
post_layernorm,35,0,1,24941
gate_proj,35,0,1,183362
up_proj,35,0,1,182787
act_fn,35,0,1,6406
down_proj,35,0,1,188440
final_layernorm,35,0,1,24858
lm_head,35,0,1,1240485
embedding,36,0,1,3643
input_layernorm,36,0,1,23272
q_proj,36,0,1,59851
k_proj,36,0,1,16563
v_proj,36,0,1,15930
rope,36,0,1,28222
attn,36,0,1,5977
o_proj,36,0,1,59347
post_layernorm,36,0,1,23651
gate_proj,36,0,1,178075
up_proj,36,0,1,178839
act_fn,36,0,1,6270
down_proj,36,0,1,181638
final_layernorm,36,0,1,23641
lm_head,36,0,1,1240589
embedding,37,0,1,4171
input_layernorm,37,0,1,26834
q_proj,37,0,1,67745
k_proj,37,0,1,17336
v_proj,37,0,1,16602
rope,37,0,1,31915
attn,37,0,1,6944
o_proj,37,0,1,67498
post_layernorm,37,0,1,27251
gate_proj,37,0,1,188894
up_proj,37,0,1,188657
act_fn,37,0,1,6933
down_proj,37,0,1,201923
final_layernorm,37,0,1,27188
lm_head,37,0,1,1252589
embedding,38,0,1,4235
input_layernorm,38,0,1,26870
q_proj,38,0,1,67763
k_proj,38,0,1,17382
v_proj,38,0,1,16859
rope,38,0,1,32119
attn,38,0,1,6982
o_proj,38,0,1,67501
post_layernorm,38,0,1,27285
gate_proj,38,0,1,191557
up_proj,38,0,1,189454
act_fn,38,0,1,7058
down_proj,38,0,1,202073
final_layernorm,38,0,1,27239
lm_head,38,0,1,1253474
embedding,39,0,1,4270
input_layernorm,39,0,1,26853
q_proj,39,0,1,67836
k_proj,39,0,1,17462
v_proj,39,0,1,16896
rope,39,0,1,31993
attn,39,0,1,6995
o_proj,39,0,1,67606
post_layernorm,39,0,1,27302
gate_proj,39,0,1,190407
up_proj,39,0,1,188475
act_fn,39,0,1,7056
down_proj,39,0,1,202080
final_layernorm,39,0,1,27246
lm_head,39,0,1,1253232
embedding,40,0,1,4011
input_layernorm,40,0,1,24963
q_proj,40,0,1,63905
k_proj,40,0,1,16991
v_proj,40,0,1,16286
rope,40,0,1,30601
attn,40,0,1,6534
o_proj,40,0,1,63737
post_layernorm,40,0,1,25518
gate_proj,40,0,1,164499
up_proj,40,0,1,167546
act_fn,40,0,1,6699
down_proj,40,0,1,192383
final_layernorm,40,0,1,25502
lm_head,40,0,1,1246382
embedding,41,0,1,4287
input_layernorm,41,0,1,26676
q_proj,41,0,1,67902
k_proj,41,0,1,17575
v_proj,41,0,1,16821
rope,41,0,1,32107
attn,41,0,1,7033
o_proj,41,0,1,67728
post_layernorm,41,0,1,27429
gate_proj,41,0,1,168044
up_proj,41,0,1,168839
act_fn,41,0,1,7154
down_proj,41,0,1,202684
final_layernorm,41,0,1,27419
lm_head,41,0,1,1255927
embedding,42,0,1,4641
input_layernorm,42,0,1,27194
q_proj,42,0,1,67690
k_proj,42,0,1,17651
v_proj,42,0,1,17017
rope,42,0,1,32741
attn,42,0,1,7043
o_proj,42,0,1,67745
post_layernorm,42,0,1,27591
gate_proj,42,0,1,168179
up_proj,42,0,1,167452
act_fn,42,0,1,7287
down_proj,42,0,1,202762
final_layernorm,42,0,1,27504
lm_head,42,0,1,1255854
embedding,43,0,1,4246
input_layernorm,43,0,1,24177
q_proj,43,0,1,61725
k_proj,43,0,1,17106
v_proj,43,0,1,16094
rope,43,0,1,29380
attn,43,0,1,6323
o_proj,43,0,1,61510
post_layernorm,43,0,1,24920
gate_proj,43,0,1,166661
up_proj,43,0,1,168445
act_fn,43,0,1,6844
down_proj,43,0,1,186334
final_layernorm,43,0,1,24763
lm_head,43,0,1,1243095
embedding,44,0,1,4652
input_layernorm,44,0,1,26971
q_proj,44,0,1,68065
k_proj,44,0,1,17733
v_proj,44,0,1,16832
rope,44,0,1,33150
attn,44,0,1,7113
o_proj,44,0,1,67889
post_layernorm,44,0,1,27936
gate_proj,44,0,1,168066
up_proj,44,0,1,168013
act_fn,44,0,1,7505
down_proj,44,0,1,203327
final_layernorm,44,0,1,27690
lm_head,44,0,1,1256995
embedding,45,0,1,4658
input_layernorm,45,0,1,26973
q_proj,45,0,1,68110
k_proj,45,0,1,17790
v_proj,45,0,1,16993
rope,45,0,1,32909
attn,45,0,1,7105
o_proj,45,0,1,68109
post_layernorm,45,0,1,27943
gate_proj,45,0,1,168170
up_proj,45,0,1,167666
act_fn,45,0,1,7604
down_proj,45,0,1,203456
final_layernorm,45,0,1,27758
lm_head,45,0,1,1257786
embedding,46,0,1,4331
input_layernorm,46,0,1,24515
q_proj,46,0,1,62355
k_proj,46,0,1,17287
v_proj,46,0,1,16391
rope,46,0,1,30029
attn,46,0,1,6399
o_proj,46,0,1,62202
post_layernorm,46,0,1,25405
gate_proj,46,0,1,166161
up_proj,46,0,1,167975
act_fn,46,0,1,7065
down_proj,46,0,1,188125
final_layernorm,46,0,1,25142
lm_head,46,0,1,1245803
embedding,47,0,1,4352
input_layernorm,47,0,1,24376
q_proj,47,0,1,61708
k_proj,47,0,1,17296
v_proj,47,0,1,16285
rope,47,0,1,29529
attn,47,0,1,6369
o_proj,47,0,1,61575
post_layernorm,47,0,1,24919
gate_proj,47,0,1,167045
up_proj,47,0,1,168161
act_fn,47,0,1,6951
down_proj,47,0,1,186465
final_layernorm,47,0,1,24722
lm_head,47,0,1,1246279
embedding,48,0,1,4889
input_layernorm,48,0,1,27074
q_proj,48,0,1,68322
k_proj,48,0,1,17884
v_proj,48,0,1,16960
rope,48,0,1,33576
attn,48,0,1,7178
o_proj,48,0,1,68308
post_layernorm,48,0,1,27994
gate_proj,48,0,1,168130
up_proj,48,0,1,167694
act_fn,48,0,1,7907
down_proj,48,0,1,204451
final_layernorm,48,0,1,27616
lm_head,48,0,1,1261802
embedding,49,0,1,4873
input_layernorm,49,0,1,27138
q_proj,49,0,1,68810
k_proj,49,0,1,17867
v_proj,49,0,1,17217
rope,49,0,1,33084
attn,49,0,1,7184
o_proj,49,0,1,68556
post_layernorm,49,0,1,28228
gate_proj,49,0,1,167881
up_proj,49,0,1,168633
act_fn,49,0,1,8152
down_proj,49,0,1,205159
final_layernorm,49,0,1,28063
lm_head,49,0,1,1263659
embedding,50,0,1,4680
input_layernorm,50,0,1,26193
q_proj,50,0,1,66401
k_proj,50,0,1,17713
v_proj,50,0,1,16942
rope,50,0,1,32094
attn,50,0,1,6924
o_proj,50,0,1,66220
post_layernorm,50,0,1,27086
gate_proj,50,0,1,165198
up_proj,50,0,1,167721
act_fn,50,0,1,7939
down_proj,50,0,1,198883
final_layernorm,50,0,1,27110
lm_head,50,0,1,1260096
embedding,51,0,1,4873
input_layernorm,51,0,1,27341
q_proj,51,0,1,68921
k_proj,51,0,1,17917
v_proj,51,0,1,17297
rope,51,0,1,33290
attn,51,0,1,7242
o_proj,51,0,1,68850
post_layernorm,51,0,1,28361
gate_proj,51,0,1,168116
up_proj,51,0,1,168029
act_fn,51,0,1,8288
down_proj,51,0,1,204806
final_layernorm,51,0,1,28290
lm_head,51,0,1,1269750
embedding,52,0,1,5008
input_layernorm,52,0,1,27819
q_proj,52,0,1,68842
k_proj,52,0,1,17928
v_proj,52,0,1,17026
rope,52,0,1,33894
attn,52,0,1,7254
o_proj,52,0,1,68870
post_layernorm,52,0,1,28429
gate_proj,52,0,1,169121
up_proj,52,0,1,168478
act_fn,52,0,1,8290
down_proj,52,0,1,205244
final_layernorm,52,0,1,28216
lm_head,52,0,1,1263566
embedding,53,0,1,4823
input_layernorm,53,0,1,26508
q_proj,53,0,1,66114
k_proj,53,0,1,17648
v_proj,53,0,1,16942
rope,53,0,1,31969
attn,53,0,1,6958
o_proj,53,0,1,66093
post_layernorm,53,0,1,27174
gate_proj,53,0,1,166376
up_proj,53,0,1,168233
act_fn,53,0,1,7948
down_proj,53,0,1,197005
final_layernorm,53,0,1,26872
lm_head,53,0,1,1259311
embedding,54,0,1,5088
input_layernorm,54,0,1,27949
q_proj,54,0,1,69058
k_proj,54,0,1,17996
v_proj,54,0,1,17298
rope,54,0,1,33726
attn,54,0,1,7320
o_proj,54,0,1,69019
post_layernorm,54,0,1,28482
gate_proj,54,0,1,168370
up_proj,54,0,1,168601
act_fn,54,0,1,8392
down_proj,54,0,1,204965
final_layernorm,54,0,1,28610
lm_head,54,0,1,1267387
embedding,55,0,1,4518
input_layernorm,55,0,1,24562
q_proj,55,0,1,62076
k_proj,55,0,1,17431
v_proj,55,0,1,16593
rope,55,0,1,29711
attn,55,0,1,6437
o_proj,55,0,1,62057
post_layernorm,55,0,1,25001
gate_proj,55,0,1,166280
up_proj,55,0,1,169243
act_fn,55,0,1,7715
down_proj,55,0,1,186539
final_layernorm,55,0,1,25223
lm_head,55,0,1,1252111
embedding,56,0,1,4508
input_layernorm,56,0,1,23766
q_proj,56,0,1,61191
k_proj,56,0,1,17302
v_proj,56,0,1,16287
rope,56,0,1,29443
attn,56,0,1,6288
o_proj,56,0,1,61024
post_layernorm,56,0,1,24226
gate_proj,56,0,1,166257
up_proj,56,0,1,168293
act_fn,56,0,1,7671
down_proj,56,0,1,184683
final_layernorm,56,0,1,24413
lm_head,56,0,1,1253271
embedding,57,0,1,5230
input_layernorm,57,0,1,28013
q_proj,57,0,1,52775
k_proj,57,0,1,19952
v_proj,57,0,1,21193
rope,57,0,1,33684
attn,57,0,1,7294
o_proj,57,0,1,53363
post_layernorm,57,0,1,28533
gate_proj,57,0,1,168225
up_proj,57,0,1,170607
act_fn,57,0,1,8495
down_proj,57,0,1,156116
final_layernorm,57,0,1,28536
lm_head,57,0,1,1270523
embedding,58,0,1,5193
input_layernorm,58,0,1,28038
q_proj,58,0,1,52691
k_proj,58,0,1,20099
v_proj,58,0,1,21259
rope,58,0,1,33933
attn,58,0,1,7274
o_proj,58,0,1,53284
post_layernorm,58,0,1,28581
gate_proj,58,0,1,168394
up_proj,58,0,1,170134
act_fn,58,0,1,8534
down_proj,58,0,1,156189
final_layernorm,58,0,1,28604
lm_head,58,0,1,1272499
embedding,59,0,1,4782
input_layernorm,59,0,1,25262
q_proj,59,0,1,51960
k_proj,59,0,1,19257
v_proj,59,0,1,20445
rope,59,0,1,30693
attn,59,0,1,6642
o_proj,59,0,1,51875
post_layernorm,59,0,1,25936
gate_proj,59,0,1,166308
up_proj,59,0,1,169487
act_fn,59,0,1,8289
down_proj,59,0,1,156525
final_layernorm,59,0,1,26065
lm_head,59,0,1,1257506
embedding,60,0,1,4512
input_layernorm,60,0,1,24002
q_proj,60,0,1,51810
k_proj,60,0,1,18831
v_proj,60,0,1,20181
rope,60,0,1,29761
attn,60,0,1,6244
o_proj,60,0,1,51648
post_layernorm,60,0,1,24591
gate_proj,60,0,1,167326
up_proj,60,0,1,169752
act_fn,60,0,1,8326
down_proj,60,0,1,156276
final_layernorm,60,0,1,24774
lm_head,60,0,1,1254937
embedding,61,0,1,4586
input_layernorm,61,0,1,24079
q_proj,61,0,1,51850
k_proj,61,0,1,18828
v_proj,61,0,1,17977
rope,61,0,1,29151
attn,61,0,1,6347
o_proj,61,0,1,51292
post_layernorm,61,0,1,24860
gate_proj,61,0,1,166495
up_proj,61,0,1,168654
act_fn,61,0,1,8325
down_proj,61,0,1,156295
final_layernorm,61,0,1,24711
lm_head,61,0,1,1256299
embedding,62,0,1,5448
input_layernorm,62,0,1,28063
q_proj,62,0,1,52778
k_proj,62,0,1,19735
v_proj,62,0,1,19795
rope,62,0,1,34212
attn,62,0,1,7391
o_proj,62,0,1,53455
post_layernorm,62,0,1,29062
gate_proj,62,0,1,168222
up_proj,62,0,1,168669
act_fn,62,0,1,8697
down_proj,62,0,1,157717
final_layernorm,62,0,1,28731
lm_head,62,0,1,1274349
embedding,63,0,1,4982
input_layernorm,63,0,1,25703
q_proj,63,0,1,52304
k_proj,63,0,1,18762
v_proj,63,0,1,19507
rope,63,0,1,31056
attn,63,0,1,6689
o_proj,63,0,1,52049
post_layernorm,63,0,1,26557
gate_proj,63,0,1,166370
up_proj,63,0,1,168470
act_fn,63,0,1,8559
down_proj,63,0,1,157069
final_layernorm,63,0,1,26331
lm_head,63,0,1,1260605
embedding,64,0,1,4783
input_layernorm,64,0,1,23971
q_proj,64,0,1,50872
k_proj,64,0,1,17285
v_proj,64,0,1,17204
rope,64,0,1,29811
attn,64,0,1,5830
o_proj,64,0,1,51721
post_layernorm,64,0,1,24519
gate_proj,64,0,1,166854
up_proj,64,0,1,169503
act_fn,64,0,1,8715
down_proj,64,0,1,161091
final_layernorm,64,0,1,24576
lm_head,64,0,1,1257069
embedding,65,0,1,5571
input_layernorm,65,0,1,28504
q_proj,65,0,1,88429
k_proj,65,0,1,28568
v_proj,65,0,1,27606
rope,65,0,1,34271
attn,65,0,1,9887
o_proj,65,0,1,88688
post_layernorm,65,0,1,29403
gate_proj,65,0,1,246381
up_proj,65,0,1,247252
act_fn,65,0,1,9782
down_proj,65,0,1,288280
final_layernorm,65,0,1,29163
lm_head,65,0,1,2105758
embedding,66,0,1,5419
input_layernorm,66,0,1,27199
q_proj,66,0,1,84112
k_proj,66,0,1,23169
v_proj,66,0,1,22691
rope,66,0,1,32832
attn,66,0,1,9465
