model: gpt3-13b, num requests: 256, total length: 256, prompt/kv_cache length: ['341', '297', '285', '245', '242', '228', '216', '203', '195', '190', '181', '169', '145', '142', '141', '138', '139', '138', '131', '131', '131', '121', '121', '120', '116', '115', '116', '115', '114', '114', '113', '113', '112', '111', '110', '109', '109', '101', '100', '99', '95', '94', '94', '93', '90', '90', '88', '88', '93', '89', '86', '86', '84', '83', '83', '83', '81', '81', '81', '81', '80', '80', '79', '78', '78', '77', '76', '76', '75', '73', '73', '71', '71', '70', '69', '67', '84', '77', '67', '65', '64', '63', '63', '63', '62', '61', '60', '60', '60', '60', '59', '59', '59', '59', '59', '59', '58', '58', '57', '56', '60', '59', '58', '55', '55', '55', '54', '53', '53', '51', '51', '50', '50', '50', '50', '49', '49', '48', '48', '48', '46', '50', '45', '45', '45', '45', '44', '44', '44', '44', '44', '42', '42', '41', '41', '41', '41', '40', '40', '40', '40', '39', '39', '39', '38', '38', '37', '37', '36', '38', '36', '34', '34', '34', '34', '33', '32', '32', '32', '31', '31', '31', '31', '30', '30', '29', '29', '29', '29', '29', '29', '29', '28', '28', '28', '28', '27', '27', '26', '50', '39', '38', '34', '28', '28', '26', '25', '24', '24', '24', '23', '23', '23', '22', '21', '21', '21', '21', '21', '21', '20', '20', '20', '20', '19', '19', '19', '18', '17', '16', '23', '21', '20', '19', '16', '16', '15', '15', '15', '15', '14', '14', '14', '13', '13', '13', '12', '12', '12', '12', '12', '12', '12', '12', '11', '11', '11', '10', '10', '10', '10', '10', '9', '9', '9', '9', '9', '8', '8', '8', '8', '8', '8', '7', '6', '6']
[0.5s] Avg Throughput: propmt: 0, generation: 512
---------------------------
Exiting The Simulator
Unfreed Memory Exists
Checking Non-Exited Systems ...
---------------------------
All Request Has Been Exited
---------------------------
{'id': 0, 'model': 'gpt3-13b', 'input': 341, 'output': 342, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 15, 'model': 'gpt3-13b', 'input': 138, 'output': 139, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 16, 'model': 'gpt3-13b', 'input': 139, 'output': 140, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 17, 'model': 'gpt3-13b', 'input': 138, 'output': 139, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 18, 'model': 'gpt3-13b', 'input': 131, 'output': 132, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 19, 'model': 'gpt3-13b', 'input': 131, 'output': 132, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 20, 'model': 'gpt3-13b', 'input': 131, 'output': 132, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 21, 'model': 'gpt3-13b', 'input': 121, 'output': 122, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 22, 'model': 'gpt3-13b', 'input': 121, 'output': 122, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 23, 'model': 'gpt3-13b', 'input': 120, 'output': 121, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 24, 'model': 'gpt3-13b', 'input': 116, 'output': 117, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 25, 'model': 'gpt3-13b', 'input': 115, 'output': 116, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 26, 'model': 'gpt3-13b', 'input': 116, 'output': 117, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 27, 'model': 'gpt3-13b', 'input': 115, 'output': 116, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 28, 'model': 'gpt3-13b', 'input': 114, 'output': 115, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 29, 'model': 'gpt3-13b', 'input': 114, 'output': 115, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 30, 'model': 'gpt3-13b', 'input': 113, 'output': 114, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 31, 'model': 'gpt3-13b', 'input': 113, 'output': 114, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 32, 'model': 'gpt3-13b', 'input': 112, 'output': 113, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 33, 'model': 'gpt3-13b', 'input': 111, 'output': 112, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 34, 'model': 'gpt3-13b', 'input': 110, 'output': 111, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 35, 'model': 'gpt3-13b', 'input': 109, 'output': 110, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 36, 'model': 'gpt3-13b', 'input': 109, 'output': 110, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 37, 'model': 'gpt3-13b', 'input': 101, 'output': 102, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 38, 'model': 'gpt3-13b', 'input': 100, 'output': 101, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 39, 'model': 'gpt3-13b', 'input': 99, 'output': 100, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 40, 'model': 'gpt3-13b', 'input': 95, 'output': 96, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 41, 'model': 'gpt3-13b', 'input': 94, 'output': 95, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 42, 'model': 'gpt3-13b', 'input': 94, 'output': 95, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 43, 'model': 'gpt3-13b', 'input': 93, 'output': 94, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 44, 'model': 'gpt3-13b', 'input': 90, 'output': 91, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 45, 'model': 'gpt3-13b', 'input': 90, 'output': 91, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 46, 'model': 'gpt3-13b', 'input': 88, 'output': 89, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 47, 'model': 'gpt3-13b', 'input': 88, 'output': 89, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 48, 'model': 'gpt3-13b', 'input': 93, 'output': 94, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 49, 'model': 'gpt3-13b', 'input': 89, 'output': 90, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 50, 'model': 'gpt3-13b', 'input': 86, 'output': 87, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 51, 'model': 'gpt3-13b', 'input': 86, 'output': 87, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 52, 'model': 'gpt3-13b', 'input': 84, 'output': 85, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 53, 'model': 'gpt3-13b', 'input': 83, 'output': 84, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 54, 'model': 'gpt3-13b', 'input': 83, 'output': 84, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 55, 'model': 'gpt3-13b', 'input': 83, 'output': 84, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 56, 'model': 'gpt3-13b', 'input': 81, 'output': 82, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 57, 'model': 'gpt3-13b', 'input': 81, 'output': 82, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 58, 'model': 'gpt3-13b', 'input': 81, 'output': 82, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 59, 'model': 'gpt3-13b', 'input': 81, 'output': 82, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 60, 'model': 'gpt3-13b', 'input': 80, 'output': 81, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 61, 'model': 'gpt3-13b', 'input': 80, 'output': 81, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 62, 'model': 'gpt3-13b', 'input': 79, 'output': 80, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 63, 'model': 'gpt3-13b', 'input': 78, 'output': 79, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 64, 'model': 'gpt3-13b', 'input': 78, 'output': 79, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 65, 'model': 'gpt3-13b', 'input': 77, 'output': 78, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 66, 'model': 'gpt3-13b', 'input': 76, 'output': 77, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 67, 'model': 'gpt3-13b', 'input': 76, 'output': 77, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 68, 'model': 'gpt3-13b', 'input': 75, 'output': 76, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 69, 'model': 'gpt3-13b', 'input': 73, 'output': 74, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 70, 'model': 'gpt3-13b', 'input': 73, 'output': 74, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 71, 'model': 'gpt3-13b', 'input': 71, 'output': 72, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 72, 'model': 'gpt3-13b', 'input': 71, 'output': 72, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 73, 'model': 'gpt3-13b', 'input': 70, 'output': 71, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 74, 'model': 'gpt3-13b', 'input': 69, 'output': 70, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 75, 'model': 'gpt3-13b', 'input': 67, 'output': 68, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 76, 'model': 'gpt3-13b', 'input': 84, 'output': 85, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 77, 'model': 'gpt3-13b', 'input': 77, 'output': 78, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 78, 'model': 'gpt3-13b', 'input': 67, 'output': 68, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 79, 'model': 'gpt3-13b', 'input': 65, 'output': 66, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 80, 'model': 'gpt3-13b', 'input': 64, 'output': 65, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 81, 'model': 'gpt3-13b', 'input': 63, 'output': 64, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 82, 'model': 'gpt3-13b', 'input': 63, 'output': 64, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 83, 'model': 'gpt3-13b', 'input': 63, 'output': 64, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 84, 'model': 'gpt3-13b', 'input': 62, 'output': 63, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 85, 'model': 'gpt3-13b', 'input': 61, 'output': 62, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 86, 'model': 'gpt3-13b', 'input': 60, 'output': 61, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 87, 'model': 'gpt3-13b', 'input': 60, 'output': 61, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 88, 'model': 'gpt3-13b', 'input': 60, 'output': 61, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 89, 'model': 'gpt3-13b', 'input': 60, 'output': 61, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 90, 'model': 'gpt3-13b', 'input': 59, 'output': 60, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 91, 'model': 'gpt3-13b', 'input': 59, 'output': 60, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 92, 'model': 'gpt3-13b', 'input': 59, 'output': 60, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 93, 'model': 'gpt3-13b', 'input': 59, 'output': 60, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 94, 'model': 'gpt3-13b', 'input': 59, 'output': 60, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 95, 'model': 'gpt3-13b', 'input': 59, 'output': 60, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 96, 'model': 'gpt3-13b', 'input': 58, 'output': 59, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 97, 'model': 'gpt3-13b', 'input': 58, 'output': 59, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 98, 'model': 'gpt3-13b', 'input': 57, 'output': 58, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 99, 'model': 'gpt3-13b', 'input': 56, 'output': 57, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 100, 'model': 'gpt3-13b', 'input': 60, 'output': 61, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 101, 'model': 'gpt3-13b', 'input': 59, 'output': 60, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 102, 'model': 'gpt3-13b', 'input': 58, 'output': 59, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 103, 'model': 'gpt3-13b', 'input': 55, 'output': 56, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 104, 'model': 'gpt3-13b', 'input': 55, 'output': 56, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 105, 'model': 'gpt3-13b', 'input': 55, 'output': 56, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 106, 'model': 'gpt3-13b', 'input': 54, 'output': 55, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 107, 'model': 'gpt3-13b', 'input': 53, 'output': 54, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 108, 'model': 'gpt3-13b', 'input': 53, 'output': 54, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 109, 'model': 'gpt3-13b', 'input': 51, 'output': 52, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 110, 'model': 'gpt3-13b', 'input': 51, 'output': 52, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 111, 'model': 'gpt3-13b', 'input': 50, 'output': 51, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 112, 'model': 'gpt3-13b', 'input': 50, 'output': 51, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 113, 'model': 'gpt3-13b', 'input': 50, 'output': 51, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 114, 'model': 'gpt3-13b', 'input': 50, 'output': 51, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 115, 'model': 'gpt3-13b', 'input': 49, 'output': 50, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 116, 'model': 'gpt3-13b', 'input': 49, 'output': 50, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 117, 'model': 'gpt3-13b', 'input': 48, 'output': 49, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 118, 'model': 'gpt3-13b', 'input': 48, 'output': 49, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 119, 'model': 'gpt3-13b', 'input': 48, 'output': 49, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 120, 'model': 'gpt3-13b', 'input': 46, 'output': 47, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 121, 'model': 'gpt3-13b', 'input': 50, 'output': 51, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 122, 'model': 'gpt3-13b', 'input': 45, 'output': 46, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 123, 'model': 'gpt3-13b', 'input': 45, 'output': 46, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 124, 'model': 'gpt3-13b', 'input': 45, 'output': 46, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 125, 'model': 'gpt3-13b', 'input': 45, 'output': 46, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 126, 'model': 'gpt3-13b', 'input': 44, 'output': 45, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 127, 'model': 'gpt3-13b', 'input': 44, 'output': 45, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 128, 'model': 'gpt3-13b', 'input': 44, 'output': 45, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 129, 'model': 'gpt3-13b', 'input': 44, 'output': 45, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 130, 'model': 'gpt3-13b', 'input': 44, 'output': 45, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 131, 'model': 'gpt3-13b', 'input': 42, 'output': 43, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 132, 'model': 'gpt3-13b', 'input': 42, 'output': 43, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 133, 'model': 'gpt3-13b', 'input': 41, 'output': 42, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 134, 'model': 'gpt3-13b', 'input': 41, 'output': 42, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 135, 'model': 'gpt3-13b', 'input': 41, 'output': 42, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 136, 'model': 'gpt3-13b', 'input': 41, 'output': 42, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 137, 'model': 'gpt3-13b', 'input': 40, 'output': 41, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 138, 'model': 'gpt3-13b', 'input': 40, 'output': 41, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 139, 'model': 'gpt3-13b', 'input': 40, 'output': 41, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 140, 'model': 'gpt3-13b', 'input': 40, 'output': 41, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 141, 'model': 'gpt3-13b', 'input': 39, 'output': 40, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 142, 'model': 'gpt3-13b', 'input': 39, 'output': 40, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 143, 'model': 'gpt3-13b', 'input': 39, 'output': 40, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 144, 'model': 'gpt3-13b', 'input': 38, 'output': 39, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 145, 'model': 'gpt3-13b', 'input': 38, 'output': 39, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 146, 'model': 'gpt3-13b', 'input': 37, 'output': 38, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 147, 'model': 'gpt3-13b', 'input': 37, 'output': 38, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 148, 'model': 'gpt3-13b', 'input': 36, 'output': 37, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 149, 'model': 'gpt3-13b', 'input': 38, 'output': 39, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 150, 'model': 'gpt3-13b', 'input': 36, 'output': 37, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 151, 'model': 'gpt3-13b', 'input': 34, 'output': 35, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 152, 'model': 'gpt3-13b', 'input': 34, 'output': 35, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 153, 'model': 'gpt3-13b', 'input': 34, 'output': 35, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 154, 'model': 'gpt3-13b', 'input': 34, 'output': 35, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 155, 'model': 'gpt3-13b', 'input': 33, 'output': 34, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 156, 'model': 'gpt3-13b', 'input': 32, 'output': 33, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 157, 'model': 'gpt3-13b', 'input': 32, 'output': 33, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 158, 'model': 'gpt3-13b', 'input': 32, 'output': 33, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 159, 'model': 'gpt3-13b', 'input': 31, 'output': 32, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 160, 'model': 'gpt3-13b', 'input': 31, 'output': 32, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 161, 'model': 'gpt3-13b', 'input': 31, 'output': 32, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 162, 'model': 'gpt3-13b', 'input': 31, 'output': 32, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 163, 'model': 'gpt3-13b', 'input': 30, 'output': 31, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 164, 'model': 'gpt3-13b', 'input': 30, 'output': 31, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 165, 'model': 'gpt3-13b', 'input': 29, 'output': 30, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 166, 'model': 'gpt3-13b', 'input': 29, 'output': 30, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 167, 'model': 'gpt3-13b', 'input': 29, 'output': 30, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 168, 'model': 'gpt3-13b', 'input': 29, 'output': 30, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 169, 'model': 'gpt3-13b', 'input': 29, 'output': 30, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 170, 'model': 'gpt3-13b', 'input': 29, 'output': 30, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 171, 'model': 'gpt3-13b', 'input': 29, 'output': 30, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 172, 'model': 'gpt3-13b', 'input': 28, 'output': 29, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 173, 'model': 'gpt3-13b', 'input': 28, 'output': 29, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 174, 'model': 'gpt3-13b', 'input': 28, 'output': 29, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 175, 'model': 'gpt3-13b', 'input': 28, 'output': 29, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 176, 'model': 'gpt3-13b', 'input': 27, 'output': 28, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 177, 'model': 'gpt3-13b', 'input': 27, 'output': 28, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 178, 'model': 'gpt3-13b', 'input': 26, 'output': 27, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 179, 'model': 'gpt3-13b', 'input': 50, 'output': 51, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 180, 'model': 'gpt3-13b', 'input': 39, 'output': 40, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 181, 'model': 'gpt3-13b', 'input': 38, 'output': 39, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
{'id': 182, 'model': 'gpt3-13b', 'input': 34, 'output': 35, 'arrival': 0, 'end_time': 9847656, 'latency': 9847656}
