layer_name,input,kv_cache,tp_size,latency(ns)
o_proj,14,0,1,50680
post_layernorm,14,0,1,21224
gate_proj,14,0,1,165118
up_proj,14,0,1,165217
act_fn,14,0,1,5069
down_proj,14,0,1,167167
final_layernorm,14,0,1,20710
lm_head,14,0,1,1426479
embedding,15,0,1,9956
input_layernorm,15,0,1,21257
q_proj,15,0,1,51460
k_proj,15,0,1,19181
v_proj,15,0,1,18947
rope,15,0,1,28737
attn,15,0,1,5052
o_proj,15,0,1,51443
post_layernorm,15,0,1,22333
gate_proj,15,0,1,165499
up_proj,15,0,1,166028
act_fn,15,0,1,5239
down_proj,15,0,1,168364
final_layernorm,15,0,1,21758
lm_head,15,0,1,1427026
embedding,16,0,1,10544
input_layernorm,16,0,1,24035
q_proj,16,0,1,51480
k_proj,16,0,1,19150
v_proj,16,0,1,18896
rope,16,0,1,29129
attn,16,0,1,5051
o_proj,16,0,1,51168
post_layernorm,16,0,1,24725
gate_proj,16,0,1,165783
up_proj,16,0,1,165808
act_fn,16,0,1,5407
down_proj,16,0,1,168461
final_layernorm,16,0,1,24209
lm_head,16,0,1,1427656
embedding,17,0,1,3064
input_layernorm,17,0,1,24425
q_proj,17,0,1,51340
k_proj,17,0,1,17218
v_proj,17,0,1,16502
rope,17,0,1,28776
attn,17,0,1,5124
o_proj,17,0,1,50950
post_layernorm,17,0,1,25171
gate_proj,17,0,1,164997
up_proj,17,0,1,164765
act_fn,17,0,1,5507
down_proj,17,0,1,169009
final_layernorm,17,0,1,25010
lm_head,17,0,1,1428567
embedding,18,0,1,3070
input_layernorm,18,0,1,24268
q_proj,18,0,1,51020
k_proj,18,0,1,17212
v_proj,18,0,1,16523
rope,18,0,1,28977
attn,18,0,1,5109
o_proj,18,0,1,51220
post_layernorm,18,0,1,25338
gate_proj,18,0,1,165151
up_proj,18,0,1,165278
act_fn,18,0,1,5556
down_proj,18,0,1,169434
final_layernorm,18,0,1,25235
lm_head,18,0,1,1433317
embedding,19,0,1,3144
input_layernorm,19,0,1,24343
q_proj,19,0,1,51611
k_proj,19,0,1,17255
v_proj,19,0,1,16624
rope,19,0,1,28821
attn,19,0,1,5150
o_proj,19,0,1,51127
post_layernorm,19,0,1,25254
gate_proj,19,0,1,165623
up_proj,19,0,1,165391
act_fn,19,0,1,5610
down_proj,19,0,1,169281
final_layernorm,19,0,1,25060
lm_head,19,0,1,1430417
embedding,20,0,1,3109
input_layernorm,20,0,1,24295
q_proj,20,0,1,51735
k_proj,20,0,1,17268
v_proj,20,0,1,16630
rope,20,0,1,29372
attn,20,0,1,5121
o_proj,20,0,1,51159
post_layernorm,20,0,1,25296
gate_proj,20,0,1,165710
up_proj,20,0,1,165265
act_fn,20,0,1,5697
down_proj,20,0,1,169754
final_layernorm,20,0,1,25124
lm_head,20,0,1,1431936
embedding,21,0,1,3153
input_layernorm,21,0,1,24454
q_proj,21,0,1,51739
k_proj,21,0,1,17274
v_proj,21,0,1,16681
rope,21,0,1,28895
attn,21,0,1,5166
o_proj,21,0,1,51415
post_layernorm,21,0,1,25353
gate_proj,21,0,1,165885
up_proj,21,0,1,165367
act_fn,21,0,1,5814
down_proj,21,0,1,171077
final_layernorm,21,0,1,25326
lm_head,21,0,1,1435387
embedding,22,0,1,3474
input_layernorm,22,0,1,23336
q_proj,22,0,1,51383
k_proj,22,0,1,17083
v_proj,22,0,1,16489
rope,22,0,1,27994
attn,22,0,1,4941
o_proj,22,0,1,51274
post_layernorm,22,0,1,24478
gate_proj,22,0,1,165790
up_proj,22,0,1,165059
act_fn,22,0,1,5659
down_proj,22,0,1,170111
final_layernorm,22,0,1,24173
lm_head,22,0,1,1435837
embedding,23,0,1,3559
input_layernorm,23,0,1,23450
q_proj,23,0,1,51739
k_proj,23,0,1,16882
v_proj,23,0,1,16596
rope,23,0,1,27852
attn,23,0,1,4955
o_proj,23,0,1,51022
post_layernorm,23,0,1,24476
gate_proj,23,0,1,165574
up_proj,23,0,1,165328
act_fn,23,0,1,5800
down_proj,23,0,1,170504
final_layernorm,23,0,1,24281
lm_head,23,0,1,1435216
embedding,24,0,1,3489
input_layernorm,24,0,1,23574
q_proj,24,0,1,51603
k_proj,24,0,1,16893
v_proj,24,0,1,16639
rope,24,0,1,28514
attn,24,0,1,4920
o_proj,24,0,1,51099
post_layernorm,24,0,1,24192
gate_proj,24,0,1,165836
up_proj,24,0,1,165318
act_fn,24,0,1,5845
down_proj,24,0,1,170327
final_layernorm,24,0,1,23939
lm_head,24,0,1,1435886
embedding,25,0,1,3415
input_layernorm,25,0,1,23546
q_proj,25,0,1,52051
k_proj,25,0,1,16964
v_proj,25,0,1,16626
rope,25,0,1,27868
attn,25,0,1,4963
o_proj,25,0,1,51254
post_layernorm,25,0,1,24643
gate_proj,25,0,1,166477
up_proj,25,0,1,165236
act_fn,25,0,1,5910
down_proj,25,0,1,169474
final_layernorm,25,0,1,24411
lm_head,25,0,1,1439939
embedding,26,0,1,3660
input_layernorm,26,0,1,24693
q_proj,26,0,1,52258
k_proj,26,0,1,16005
v_proj,26,0,1,15507
rope,26,0,1,29272
attn,26,0,1,5246
o_proj,26,0,1,51038
post_layernorm,26,0,1,25669
gate_proj,26,0,1,166932
up_proj,26,0,1,165765
act_fn,26,0,1,6136
down_proj,26,0,1,170140
final_layernorm,26,0,1,25514
lm_head,26,0,1,1440286
embedding,27,0,1,3613
input_layernorm,27,0,1,23662
q_proj,27,0,1,52072
k_proj,27,0,1,15883
v_proj,27,0,1,15277
rope,27,0,1,27961
attn,27,0,1,5003
o_proj,27,0,1,50991
post_layernorm,27,0,1,24720
gate_proj,27,0,1,166451
up_proj,27,0,1,165584
act_fn,27,0,1,6082
down_proj,27,0,1,169585
final_layernorm,27,0,1,24469
lm_head,27,0,1,1443001
embedding,28,0,1,3692
input_layernorm,28,0,1,24725
q_proj,28,0,1,52544
k_proj,28,0,1,16064
v_proj,28,0,1,15436
rope,28,0,1,29746
attn,28,0,1,5222
o_proj,28,0,1,51169
post_layernorm,28,0,1,25793
gate_proj,28,0,1,166808
up_proj,28,0,1,165902
act_fn,28,0,1,6319
down_proj,28,0,1,170483
final_layernorm,28,0,1,25623
lm_head,28,0,1,1441039
embedding,29,0,1,3728
input_layernorm,29,0,1,24867
q_proj,29,0,1,52137
k_proj,29,0,1,15897
v_proj,29,0,1,15446
rope,29,0,1,29182
attn,29,0,1,5277
o_proj,29,0,1,51880
post_layernorm,29,0,1,25838
gate_proj,29,0,1,167140
up_proj,29,0,1,165814
act_fn,29,0,1,6459
down_proj,29,0,1,170540
final_layernorm,29,0,1,25708
lm_head,29,0,1,1442988
embedding,30,0,1,3821
input_layernorm,30,0,1,24837
q_proj,30,0,1,52229
k_proj,30,0,1,16168
v_proj,30,0,1,15561
rope,30,0,1,29451
attn,30,0,1,5261
o_proj,30,0,1,51936
post_layernorm,30,0,1,25821
gate_proj,30,0,1,167311
up_proj,30,0,1,166136
act_fn,30,0,1,6547
down_proj,30,0,1,170526
final_layernorm,30,0,1,25722
lm_head,30,0,1,1446457
embedding,31,0,1,3757
input_layernorm,31,0,1,24889
q_proj,31,0,1,52384
k_proj,31,0,1,16130
v_proj,31,0,1,15585
rope,31,0,1,29300
attn,31,0,1,5276
o_proj,31,0,1,51449
post_layernorm,31,0,1,25978
gate_proj,31,0,1,167299
up_proj,31,0,1,166259
act_fn,31,0,1,6565
down_proj,31,0,1,170072
final_layernorm,31,0,1,25676
lm_head,31,0,1,1445114
embedding,32,0,1,3922
input_layernorm,32,0,1,24887
q_proj,32,0,1,52618
k_proj,32,0,1,16227
v_proj,32,0,1,15676
rope,32,0,1,30380
attn,32,0,1,5280
o_proj,32,0,1,51630
post_layernorm,32,0,1,25463
gate_proj,32,0,1,168895
up_proj,32,0,1,167152
act_fn,32,0,1,6614
down_proj,32,0,1,170071
final_layernorm,32,0,1,25346
lm_head,32,0,1,1444873
embedding,33,0,1,3950
input_layernorm,33,0,1,24829
q_proj,33,0,1,52769
k_proj,33,0,1,17433
v_proj,33,0,1,17199
rope,33,0,1,29807
attn,33,0,1,5330
o_proj,33,0,1,51958
post_layernorm,33,0,1,25792
gate_proj,33,0,1,169311
up_proj,33,0,1,168028
act_fn,33,0,1,6705
down_proj,33,0,1,170049
final_layernorm,33,0,1,25694
lm_head,33,0,1,1449372
embedding,34,0,1,3866
input_layernorm,34,0,1,24093
q_proj,34,0,1,52515
k_proj,34,0,1,17189
v_proj,34,0,1,17099
rope,34,0,1,28882
attn,34,0,1,5081
o_proj,34,0,1,51815
post_layernorm,34,0,1,24712
gate_proj,34,0,1,168579
up_proj,34,0,1,168651
act_fn,34,0,1,6582
down_proj,34,0,1,170651
final_layernorm,34,0,1,24591
lm_head,34,0,1,1448276
embedding,35,0,1,3895
input_layernorm,35,0,1,24346
q_proj,35,0,1,52603
k_proj,35,0,1,17507
v_proj,35,0,1,17134
rope,35,0,1,28794
attn,35,0,1,5140
o_proj,35,0,1,52342
post_layernorm,35,0,1,25003
gate_proj,35,0,1,169154
up_proj,35,0,1,167128
act_fn,35,0,1,6662
down_proj,35,0,1,171541
final_layernorm,35,0,1,24870
lm_head,35,0,1,1449671
embedding,36,0,1,3779
input_layernorm,36,0,1,24408
q_proj,36,0,1,53253
k_proj,36,0,1,17505
v_proj,36,0,1,17089
rope,36,0,1,29371
attn,36,0,1,5128
o_proj,36,0,1,52211
post_layernorm,36,0,1,25047
gate_proj,36,0,1,168911
up_proj,36,0,1,167219
act_fn,36,0,1,6769
down_proj,36,0,1,172482
final_layernorm,36,0,1,24914
lm_head,36,0,1,1449581
embedding,37,0,1,3796
input_layernorm,37,0,1,24402
q_proj,37,0,1,53299
k_proj,37,0,1,17540
v_proj,37,0,1,17142
rope,37,0,1,28996
attn,37,0,1,5202
o_proj,37,0,1,51991
post_layernorm,37,0,1,25024
gate_proj,37,0,1,168972
up_proj,37,0,1,167223
act_fn,37,0,1,6849
down_proj,37,0,1,171867
final_layernorm,37,0,1,24912
lm_head,37,0,1,1450027
embedding,38,0,1,3852
input_layernorm,38,0,1,24509
q_proj,38,0,1,53298
k_proj,38,0,1,17595
v_proj,38,0,1,17070
rope,38,0,1,29237
attn,38,0,1,5204
o_proj,38,0,1,52456
post_layernorm,38,0,1,25138
gate_proj,38,0,1,172897
up_proj,38,0,1,167731
act_fn,38,0,1,6852
down_proj,38,0,1,171675
final_layernorm,38,0,1,25030
lm_head,38,0,1,1446704
embedding,39,0,1,3892
input_layernorm,39,0,1,24593
q_proj,39,0,1,52925
k_proj,39,0,1,17612
v_proj,39,0,1,17108
rope,39,0,1,29121
attn,39,0,1,5243
o_proj,39,0,1,52701
post_layernorm,39,0,1,25187
gate_proj,39,0,1,170827
up_proj,39,0,1,167120
act_fn,39,0,1,6994
down_proj,39,0,1,173178
final_layernorm,39,0,1,25014
lm_head,39,0,1,1452951
embedding,40,0,1,3872
input_layernorm,40,0,1,24340
q_proj,40,0,1,53710
k_proj,40,0,1,17602
v_proj,40,0,1,17121
rope,40,0,1,29634
attn,40,0,1,5197
o_proj,40,0,1,52970
post_layernorm,40,0,1,24958
gate_proj,40,0,1,177166
up_proj,40,0,1,174840
act_fn,40,0,1,6821
down_proj,40,0,1,172406
final_layernorm,40,0,1,24827
lm_head,40,0,1,1450052
embedding,41,0,1,4029
input_layernorm,41,0,1,25346
q_proj,41,0,1,53694
k_proj,41,0,1,17880
v_proj,41,0,1,17313
rope,41,0,1,30251
attn,41,0,1,5499
o_proj,41,0,1,52714
post_layernorm,41,0,1,26319
gate_proj,41,0,1,178248
up_proj,41,0,1,176450
act_fn,41,0,1,7027
down_proj,41,0,1,173246
final_layernorm,41,0,1,26150
lm_head,41,0,1,1452481
embedding,42,0,1,4153
input_layernorm,42,0,1,25729
q_proj,42,0,1,53436
k_proj,42,0,1,17938
v_proj,42,0,1,17373
rope,42,0,1,30475
attn,42,0,1,5511
o_proj,42,0,1,52905
post_layernorm,42,0,1,26239
gate_proj,42,0,1,179264
up_proj,42,0,1,175406
act_fn,42,0,1,7064
down_proj,42,0,1,173813
final_layernorm,42,0,1,26151
lm_head,42,0,1,1451001
embedding,43,0,1,4529
input_layernorm,43,0,1,25483
q_proj,43,0,1,53348
k_proj,43,0,1,17949
v_proj,43,0,1,17396
rope,43,0,1,30738
attn,43,0,1,5573
o_proj,43,0,1,52787
post_layernorm,43,0,1,26232
gate_proj,43,0,1,178773
up_proj,43,0,1,175208
act_fn,43,0,1,7157
down_proj,43,0,1,173626
final_layernorm,43,0,1,26186
lm_head,43,0,1,1455525
embedding,44,0,1,4382
input_layernorm,44,0,1,25487
q_proj,44,0,1,53444
k_proj,44,0,1,17957
v_proj,44,0,1,17557
rope,44,0,1,31173
attn,44,0,1,5527
o_proj,44,0,1,52707
post_layernorm,44,0,1,26336
gate_proj,44,0,1,179733
up_proj,44,0,1,175140
act_fn,44,0,1,7297
down_proj,44,0,1,174463
final_layernorm,44,0,1,26259
lm_head,44,0,1,1458190
embedding,45,0,1,4379
input_layernorm,45,0,1,25542
q_proj,45,0,1,53536
k_proj,45,0,1,18043
v_proj,45,0,1,17594
rope,45,0,1,30809
attn,45,0,1,5565
o_proj,45,0,1,53488
post_layernorm,45,0,1,26398
gate_proj,45,0,1,179262
up_proj,45,0,1,175442
act_fn,45,0,1,7355
down_proj,45,0,1,174713
final_layernorm,45,0,1,26447
lm_head,45,0,1,1454209
embedding,46,0,1,4440
input_layernorm,46,0,1,25628
q_proj,46,0,1,53310
k_proj,46,0,1,18058
v_proj,46,0,1,17646
rope,46,0,1,30985
attn,46,0,1,5577
o_proj,46,0,1,53422
post_layernorm,46,0,1,26448
gate_proj,46,0,1,179506
up_proj,46,0,1,175995
act_fn,46,0,1,7400
down_proj,46,0,1,174569
final_layernorm,46,0,1,26409
lm_head,46,0,1,1456124
embedding,47,0,1,4444
input_layernorm,47,0,1,26070
q_proj,47,0,1,53355
k_proj,47,0,1,18153
v_proj,47,0,1,17637
rope,47,0,1,31129
attn,47,0,1,5603
o_proj,47,0,1,54088
post_layernorm,47,0,1,26479
gate_proj,47,0,1,179858
up_proj,47,0,1,175169
act_fn,47,0,1,7468
down_proj,47,0,1,174701
final_layernorm,47,0,1,26415
lm_head,47,0,1,1458279
embedding,48,0,1,4508
input_layernorm,48,0,1,25629
q_proj,48,0,1,53860
k_proj,48,0,1,18076
v_proj,48,0,1,17761
rope,48,0,1,31634
attn,48,0,1,5586
o_proj,48,0,1,54023
post_layernorm,48,0,1,26264
gate_proj,48,0,1,179846
up_proj,48,0,1,175837
act_fn,48,0,1,7510
down_proj,48,0,1,175107
final_layernorm,48,0,1,26142
lm_head,48,0,1,1453563
embedding,49,0,1,4557
input_layernorm,49,0,1,25942
q_proj,49,0,1,54242
k_proj,49,0,1,18119
v_proj,49,0,1,17666
rope,49,0,1,31208
attn,49,0,1,5632
o_proj,49,0,1,53902
post_layernorm,49,0,1,26649
gate_proj,49,0,1,180182
up_proj,49,0,1,176273
act_fn,49,0,1,7680
down_proj,49,0,1,177372
final_layernorm,49,0,1,26556
lm_head,49,0,1,1458572
embedding,50,0,1,4546
input_layernorm,50,0,1,26060
q_proj,50,0,1,54026
k_proj,50,0,1,18144
v_proj,50,0,1,17716
rope,50,0,1,31441
attn,50,0,1,5674
o_proj,50,0,1,53922
post_layernorm,50,0,1,26693
gate_proj,50,0,1,179631
up_proj,50,0,1,175649
act_fn,50,0,1,7738
down_proj,50,0,1,176509
final_layernorm,50,0,1,26661
lm_head,50,0,1,1459651
embedding,51,0,1,4577
input_layernorm,51,0,1,25954
q_proj,51,0,1,53990
k_proj,51,0,1,18177
v_proj,51,0,1,17736
rope,51,0,1,31259
attn,51,0,1,5676
o_proj,51,0,1,53745
post_layernorm,51,0,1,26644
gate_proj,51,0,1,179576
up_proj,51,0,1,176825
act_fn,51,0,1,7871
down_proj,51,0,1,177215
final_layernorm,51,0,1,26581
lm_head,51,0,1,1456946
embedding,52,0,1,4595
input_layernorm,52,0,1,26404
q_proj,52,0,1,54108
k_proj,52,0,1,18146
v_proj,52,0,1,17736
rope,52,0,1,31644
attn,52,0,1,5653
o_proj,52,0,1,53610
post_layernorm,52,0,1,26872
gate_proj,52,0,1,179409
up_proj,52,0,1,177047
act_fn,52,0,1,8032
down_proj,52,0,1,176736
final_layernorm,52,0,1,26774
lm_head,52,0,1,1462431
embedding,53,0,1,4671
input_layernorm,53,0,1,25806
q_proj,53,0,1,54089
k_proj,53,0,1,18111
v_proj,53,0,1,17687
rope,53,0,1,30693
attn,53,0,1,5597
o_proj,53,0,1,53816
post_layernorm,53,0,1,26356
gate_proj,53,0,1,179439
up_proj,53,0,1,176501
act_fn,53,0,1,8028
down_proj,53,0,1,177025
final_layernorm,53,0,1,26227
lm_head,53,0,1,1460503
embedding,54,0,1,4703
input_layernorm,54,0,1,25269
q_proj,54,0,1,54312
k_proj,54,0,1,18090
v_proj,54,0,1,17752
rope,54,0,1,30470
attn,54,0,1,5534
o_proj,54,0,1,53668
post_layernorm,54,0,1,25843
gate_proj,54,0,1,179307
up_proj,54,0,1,175593
act_fn,54,0,1,8278
down_proj,54,0,1,177730
final_layernorm,54,0,1,25935
lm_head,54,0,1,1460660
embedding,55,0,1,4873
input_layernorm,55,0,1,26468
q_proj,55,0,1,54640
k_proj,55,0,1,18282
v_proj,55,0,1,17975
rope,55,0,1,31453
attn,55,0,1,5753
o_proj,55,0,1,53477
post_layernorm,55,0,1,26875
gate_proj,55,0,1,179521
up_proj,55,0,1,176640
act_fn,55,0,1,8506
down_proj,55,0,1,178619
final_layernorm,55,0,1,27005
lm_head,55,0,1,1461150
embedding,56,0,1,4785
input_layernorm,56,0,1,25960
q_proj,56,0,1,54829
k_proj,56,0,1,18343
v_proj,56,0,1,18026
rope,56,0,1,31999
attn,56,0,1,5751
o_proj,56,0,1,53511
post_layernorm,56,0,1,26576
gate_proj,56,0,1,179384
up_proj,56,0,1,176357
act_fn,56,0,1,8964
down_proj,56,0,1,179246
final_layernorm,56,0,1,26692
lm_head,56,0,1,1465778
embedding,57,0,1,4851
input_layernorm,57,0,1,26438
q_proj,57,0,1,57091
k_proj,57,0,1,18679
v_proj,57,0,1,18887
rope,57,0,1,31567
attn,57,0,1,5724
o_proj,57,0,1,57138
post_layernorm,57,0,1,26969
gate_proj,57,0,1,179331
up_proj,57,0,1,176140
act_fn,57,0,1,9186
down_proj,57,0,1,176127
final_layernorm,57,0,1,27068
lm_head,57,0,1,1466991
embedding,58,0,1,4985
input_layernorm,58,0,1,26541
q_proj,58,0,1,57173
k_proj,58,0,1,18667
v_proj,58,0,1,18971
rope,58,0,1,31750
attn,58,0,1,5738
o_proj,58,0,1,57153
post_layernorm,58,0,1,27086
gate_proj,58,0,1,179958
up_proj,58,0,1,175730
act_fn,58,0,1,9169
down_proj,58,0,1,176621
final_layernorm,58,0,1,27200
lm_head,58,0,1,1470559
embedding,59,0,1,4976
input_layernorm,59,0,1,26234
q_proj,59,0,1,57162
k_proj,59,0,1,18674
v_proj,59,0,1,18942
rope,59,0,1,31605
attn,59,0,1,5817
o_proj,59,0,1,57369
post_layernorm,59,0,1,27065
gate_proj,59,0,1,179679
up_proj,59,0,1,176038
act_fn,59,0,1,9403
down_proj,59,0,1,176563
final_layernorm,59,0,1,27187
lm_head,59,0,1,1464473
embedding,60,0,1,4873
input_layernorm,60,0,1,26356
q_proj,60,0,1,57258
k_proj,60,0,1,18809
v_proj,60,0,1,18781
rope,60,0,1,32177
attn,60,0,1,5766
o_proj,60,0,1,57237
post_layernorm,60,0,1,27109
gate_proj,60,0,1,180253
up_proj,60,0,1,176390
act_fn,60,0,1,9625
down_proj,60,0,1,176460
final_layernorm,60,0,1,27234
lm_head,60,0,1,1468152
embedding,61,0,1,5060
input_layernorm,61,0,1,26410
q_proj,61,0,1,57310
k_proj,61,0,1,19216
v_proj,61,0,1,19585
rope,61,0,1,31669
attn,61,0,1,5836
o_proj,61,0,1,57572
post_layernorm,61,0,1,27369
gate_proj,61,0,1,180194
up_proj,61,0,1,176833
act_fn,61,0,1,9591
down_proj,61,0,1,176389
final_layernorm,61,0,1,27162
lm_head,61,0,1,1474135
embedding,62,0,1,5108
input_layernorm,62,0,1,26416
q_proj,62,0,1,57395
k_proj,62,0,1,19217
v_proj,62,0,1,19670
rope,62,0,1,31903
attn,62,0,1,5845
o_proj,62,0,1,57514
post_layernorm,62,0,1,27384
gate_proj,62,0,1,180342
up_proj,62,0,1,176765
act_fn,62,0,1,9721
down_proj,62,0,1,176356
final_layernorm,62,0,1,27116
lm_head,62,0,1,1477866
embedding,63,0,1,4860
input_layernorm,63,0,1,25553
q_proj,63,0,1,57024
k_proj,63,0,1,19260
v_proj,63,0,1,19992
rope,63,0,1,30675
attn,63,0,1,5648
o_proj,63,0,1,57295
post_layernorm,63,0,1,26423
gate_proj,63,0,1,179498
up_proj,63,0,1,176146
act_fn,63,0,1,9734
down_proj,63,0,1,175942
final_layernorm,63,0,1,26127
lm_head,63,0,1,1475546
embedding,64,0,1,5045
input_layernorm,64,0,1,25490
q_proj,64,0,1,57050
k_proj,64,0,1,18581
v_proj,64,0,1,18833
rope,64,0,1,31309
attn,64,0,1,5062
o_proj,64,0,1,57102
post_layernorm,64,0,1,26075
gate_proj,64,0,1,179011
up_proj,64,0,1,177883
act_fn,64,0,1,9808
down_proj,64,0,1,173401
final_layernorm,64,0,1,25923
lm_head,64,0,1,1465618
embedding,65,0,1,5081
input_layernorm,65,0,1,25895
q_proj,65,0,1,61271
k_proj,65,0,1,19887
v_proj,65,0,1,20113
rope,65,0,1,30909
attn,65,0,1,6806
o_proj,65,0,1,62399
post_layernorm,65,0,1,26823
gate_proj,65,0,1,187847
up_proj,65,0,1,187119
act_fn,65,0,1,8994
down_proj,65,0,1,203664
final_layernorm,65,0,1,26627
lm_head,65,0,1,1469423
embedding,66,0,1,5141
input_layernorm,66,0,1,25935
q_proj,66,0,1,61331
k_proj,66,0,1,20243
v_proj,66,0,1,20424
rope,66,0,1,31197
attn,66,0,1,6845
