layer_name,input,kv_cache,tp_size,latency(ns)
act_fn,17,0,1,5157
down_proj,17,0,1,157997
final_layernorm,17,0,1,22076
lm_head,17,0,1,720690
embedding,18,0,1,4167
input_layernorm,18,0,1,21829
q_proj,18,0,1,47276
k_proj,18,0,1,11306
v_proj,18,0,1,11111
rope,18,0,1,34926
attn,18,0,1,9269
o_proj,18,0,1,46759
post_layernorm,18,0,1,22206
gate_proj,18,0,1,161640
up_proj,18,0,1,159363
act_fn,18,0,1,4994
down_proj,18,0,1,158249
final_layernorm,18,0,1,22203
lm_head,18,0,1,720581
embedding,19,0,1,4244
input_layernorm,19,0,1,21819
q_proj,19,0,1,47388
k_proj,19,0,1,11319
v_proj,19,0,1,11250
rope,19,0,1,34433
attn,19,0,1,9267
o_proj,19,0,1,46904
post_layernorm,19,0,1,22071
gate_proj,19,0,1,160300
up_proj,19,0,1,159712
act_fn,19,0,1,5080
down_proj,19,0,1,158570
final_layernorm,19,0,1,21979
lm_head,19,0,1,720818
embedding,20,0,1,4232
input_layernorm,20,0,1,21615
q_proj,20,0,1,47377
k_proj,20,0,1,11481
v_proj,20,0,1,11182
rope,20,0,1,34850
attn,20,0,1,9316
o_proj,20,0,1,46840
post_layernorm,20,0,1,22113
gate_proj,20,0,1,160299
up_proj,20,0,1,159679
act_fn,20,0,1,5219
down_proj,20,0,1,159110
final_layernorm,20,0,1,22051
lm_head,20,0,1,721706
embedding,21,0,1,4226
input_layernorm,21,0,1,21865
q_proj,21,0,1,47463
k_proj,21,0,1,11369
v_proj,21,0,1,11152
rope,21,0,1,34740
attn,21,0,1,9261
o_proj,21,0,1,46855
post_layernorm,21,0,1,22186
gate_proj,21,0,1,161414
up_proj,21,0,1,158518
act_fn,21,0,1,5141
down_proj,21,0,1,159020
final_layernorm,21,0,1,22181
lm_head,21,0,1,721836
embedding,22,0,1,4357
input_layernorm,22,0,1,22025
q_proj,22,0,1,47546
k_proj,22,0,1,11481
v_proj,22,0,1,11250
rope,22,0,1,35294
attn,22,0,1,9373
o_proj,22,0,1,46914
post_layernorm,22,0,1,22427
gate_proj,22,0,1,160513
up_proj,22,0,1,159907
act_fn,22,0,1,5294
down_proj,22,0,1,158901
final_layernorm,22,0,1,22370
lm_head,22,0,1,721052
embedding,23,0,1,4243
input_layernorm,23,0,1,21900
q_proj,23,0,1,47618
k_proj,23,0,1,11381
v_proj,23,0,1,11245
rope,23,0,1,35151
attn,23,0,1,9245
o_proj,23,0,1,47086
post_layernorm,23,0,1,22359
gate_proj,23,0,1,160799
up_proj,23,0,1,159816
act_fn,23,0,1,5267
down_proj,23,0,1,158787
final_layernorm,23,0,1,22241
lm_head,23,0,1,722054
embedding,24,0,1,4243
input_layernorm,24,0,1,21867
q_proj,24,0,1,47537
k_proj,24,0,1,11466
v_proj,24,0,1,11220
rope,24,0,1,35291
attn,24,0,1,9293
o_proj,24,0,1,47115
post_layernorm,24,0,1,22071
gate_proj,24,0,1,160770
up_proj,24,0,1,159832
act_fn,24,0,1,5523
down_proj,24,0,1,159253
final_layernorm,24,0,1,21988
lm_head,24,0,1,721901
embedding,25,0,1,4370
input_layernorm,25,0,1,22304
q_proj,25,0,1,48334
k_proj,25,0,1,11382
v_proj,25,0,1,11242
rope,25,0,1,35472
attn,25,0,1,9380
o_proj,25,0,1,47295
post_layernorm,25,0,1,22417
gate_proj,25,0,1,161258
up_proj,25,0,1,159976
act_fn,25,0,1,5478
down_proj,25,0,1,160600
final_layernorm,25,0,1,22450
lm_head,25,0,1,723281
embedding,26,0,1,4478
input_layernorm,26,0,1,22293
q_proj,26,0,1,48245
k_proj,26,0,1,11385
v_proj,26,0,1,11250
rope,26,0,1,35604
attn,26,0,1,9333
o_proj,26,0,1,47406
post_layernorm,26,0,1,22453
gate_proj,26,0,1,161177
up_proj,26,0,1,159989
act_fn,26,0,1,5455
down_proj,26,0,1,160505
final_layernorm,26,0,1,22416
lm_head,26,0,1,722684
embedding,27,0,1,4420
input_layernorm,27,0,1,22335
q_proj,27,0,1,48309
k_proj,27,0,1,11405
v_proj,27,0,1,11174
rope,27,0,1,35113
attn,27,0,1,9208
o_proj,27,0,1,47401
post_layernorm,27,0,1,22416
gate_proj,27,0,1,160969
up_proj,27,0,1,160880
act_fn,27,0,1,5498
down_proj,27,0,1,160504
final_layernorm,27,0,1,22327
lm_head,27,0,1,722843
embedding,28,0,1,4497
input_layernorm,28,0,1,22015
q_proj,28,0,1,48301
k_proj,28,0,1,11533
v_proj,28,0,1,11286
rope,28,0,1,35752
attn,28,0,1,9358
o_proj,28,0,1,47363
post_layernorm,28,0,1,22714
gate_proj,28,0,1,161370
up_proj,28,0,1,160401
act_fn,28,0,1,5539
down_proj,28,0,1,160322
final_layernorm,28,0,1,22620
lm_head,28,0,1,723737
embedding,29,0,1,4553
input_layernorm,29,0,1,21958
q_proj,29,0,1,48476
k_proj,29,0,1,11512
v_proj,29,0,1,11196
rope,29,0,1,35392
attn,29,0,1,9264
o_proj,29,0,1,47457
post_layernorm,29,0,1,22299
gate_proj,29,0,1,161135
up_proj,29,0,1,160520
act_fn,29,0,1,5677
down_proj,29,0,1,160848
final_layernorm,29,0,1,22306
lm_head,29,0,1,723743
embedding,30,0,1,4587
input_layernorm,30,0,1,22276
q_proj,30,0,1,48530
k_proj,30,0,1,11499
v_proj,30,0,1,11281
rope,30,0,1,35610
attn,30,0,1,9339
o_proj,30,0,1,47756
post_layernorm,30,0,1,22520
gate_proj,30,0,1,161398
up_proj,30,0,1,160792
act_fn,30,0,1,5734
down_proj,30,0,1,160877
final_layernorm,30,0,1,22413
lm_head,30,0,1,724443
embedding,31,0,1,4642
input_layernorm,31,0,1,22183
q_proj,31,0,1,48717
k_proj,31,0,1,11584
v_proj,31,0,1,11401
rope,31,0,1,35596
attn,31,0,1,9426
o_proj,31,0,1,47501
post_layernorm,31,0,1,22777
gate_proj,31,0,1,161387
up_proj,31,0,1,160685
act_fn,31,0,1,5767
down_proj,31,0,1,160914
final_layernorm,31,0,1,22636
lm_head,31,0,1,724044
embedding,32,0,1,4616
input_layernorm,32,0,1,21941
q_proj,32,0,1,48424
k_proj,32,0,1,11515
v_proj,32,0,1,11227
rope,32,0,1,35646
attn,32,0,1,9298
o_proj,32,0,1,47675
post_layernorm,32,0,1,22032
gate_proj,32,0,1,161609
up_proj,32,0,1,160885
act_fn,32,0,1,5852
down_proj,32,0,1,160994
final_layernorm,32,0,1,21975
lm_head,32,0,1,724602
embedding,33,0,1,4775
input_layernorm,33,0,1,21973
q_proj,33,0,1,48651
k_proj,33,0,1,11707
v_proj,33,0,1,11464
rope,33,0,1,35478
attn,33,0,1,9365
o_proj,33,0,1,47640
post_layernorm,33,0,1,22435
gate_proj,33,0,1,162330
up_proj,33,0,1,161281
act_fn,33,0,1,5943
down_proj,33,0,1,162200
final_layernorm,33,0,1,22377
lm_head,33,0,1,723552
embedding,34,0,1,4927
input_layernorm,34,0,1,21961
q_proj,34,0,1,48824
k_proj,34,0,1,11640
v_proj,34,0,1,11350
rope,34,0,1,35427
attn,34,0,1,9269
o_proj,34,0,1,47625
post_layernorm,34,0,1,22466
gate_proj,34,0,1,162306
up_proj,34,0,1,161231
act_fn,34,0,1,6009
down_proj,34,0,1,162452
final_layernorm,34,0,1,22413
lm_head,34,0,1,725174
embedding,35,0,1,5145
input_layernorm,35,0,1,22014
q_proj,35,0,1,48840
k_proj,35,0,1,11642
v_proj,35,0,1,11420
rope,35,0,1,35699
attn,35,0,1,9357
o_proj,35,0,1,47733
post_layernorm,35,0,1,22643
gate_proj,35,0,1,162420
up_proj,35,0,1,161205
act_fn,35,0,1,6066
down_proj,35,0,1,162728
final_layernorm,35,0,1,22500
lm_head,35,0,1,724501
embedding,36,0,1,5091
input_layernorm,36,0,1,22094
q_proj,36,0,1,48936
k_proj,36,0,1,11691
v_proj,36,0,1,11443
rope,36,0,1,36071
attn,36,0,1,9281
o_proj,36,0,1,47877
post_layernorm,36,0,1,22630
gate_proj,36,0,1,162500
up_proj,36,0,1,161226
act_fn,36,0,1,6177
down_proj,36,0,1,162457
final_layernorm,36,0,1,22507
lm_head,36,0,1,724623
embedding,37,0,1,5172
input_layernorm,37,0,1,22054
q_proj,37,0,1,48900
k_proj,37,0,1,11703
v_proj,37,0,1,11383
rope,37,0,1,35883
attn,37,0,1,9269
o_proj,37,0,1,48074
post_layernorm,37,0,1,22607
gate_proj,37,0,1,162998
up_proj,37,0,1,161709
act_fn,37,0,1,6194
down_proj,37,0,1,162691
final_layernorm,37,0,1,22489
lm_head,37,0,1,724907
embedding,38,0,1,5308
input_layernorm,38,0,1,22168
q_proj,38,0,1,49116
k_proj,38,0,1,11854
v_proj,38,0,1,11460
rope,38,0,1,36111
attn,38,0,1,9390
o_proj,38,0,1,48057
post_layernorm,38,0,1,22750
gate_proj,38,0,1,163216
up_proj,38,0,1,161279
act_fn,38,0,1,6255
down_proj,38,0,1,162820
final_layernorm,38,0,1,22711
lm_head,38,0,1,725991
embedding,39,0,1,5234
input_layernorm,39,0,1,22194
q_proj,39,0,1,49136
k_proj,39,0,1,11660
v_proj,39,0,1,11426
rope,39,0,1,36105
attn,39,0,1,9403
o_proj,39,0,1,48272
post_layernorm,39,0,1,22797
gate_proj,39,0,1,163106
up_proj,39,0,1,161571
act_fn,39,0,1,6327
down_proj,39,0,1,163278
final_layernorm,39,0,1,22761
lm_head,39,0,1,725173
embedding,40,0,1,5206
input_layernorm,40,0,1,22328
q_proj,40,0,1,48954
k_proj,40,0,1,11788
v_proj,40,0,1,11473
rope,40,0,1,36624
attn,40,0,1,9339
o_proj,40,0,1,48162
post_layernorm,40,0,1,22871
gate_proj,40,0,1,162903
up_proj,40,0,1,161415
act_fn,40,0,1,6419
down_proj,40,0,1,163224
final_layernorm,40,0,1,22692
lm_head,40,0,1,725988
embedding,41,0,1,5127
input_layernorm,41,0,1,22245
q_proj,41,0,1,49221
k_proj,41,0,1,11767
v_proj,41,0,1,11417
rope,41,0,1,36154
attn,41,0,1,9330
o_proj,41,0,1,47840
post_layernorm,41,0,1,22906
gate_proj,41,0,1,162410
up_proj,41,0,1,160503
act_fn,41,0,1,6600
down_proj,41,0,1,162277
final_layernorm,41,0,1,22876
lm_head,41,0,1,725712
embedding,42,0,1,5224
input_layernorm,42,0,1,22363
q_proj,42,0,1,49157
k_proj,42,0,1,11831
v_proj,42,0,1,11403
rope,42,0,1,36117
attn,42,0,1,9315
o_proj,42,0,1,47955
post_layernorm,42,0,1,23022
gate_proj,42,0,1,162497
up_proj,42,0,1,159810
act_fn,42,0,1,6516
down_proj,42,0,1,162189
final_layernorm,42,0,1,22989
lm_head,42,0,1,725263
embedding,43,0,1,5201
input_layernorm,43,0,1,22323
q_proj,43,0,1,49293
k_proj,43,0,1,11814
v_proj,43,0,1,11486
rope,43,0,1,36063
attn,43,0,1,9322
o_proj,43,0,1,48252
post_layernorm,43,0,1,23108
gate_proj,43,0,1,162592
up_proj,43,0,1,160586
act_fn,43,0,1,6705
down_proj,43,0,1,162044
final_layernorm,43,0,1,23021
lm_head,43,0,1,726463
embedding,44,0,1,5319
input_layernorm,44,0,1,22439
q_proj,44,0,1,49250
k_proj,44,0,1,11803
v_proj,44,0,1,11429
rope,44,0,1,36385
attn,44,0,1,9316
o_proj,44,0,1,48303
post_layernorm,44,0,1,23152
gate_proj,44,0,1,162611
up_proj,44,0,1,160388
act_fn,44,0,1,6741
down_proj,44,0,1,162442
final_layernorm,44,0,1,23035
lm_head,44,0,1,726010
embedding,45,0,1,5286
input_layernorm,45,0,1,22619
q_proj,45,0,1,49444
k_proj,45,0,1,11942
v_proj,45,0,1,11479
rope,45,0,1,36480
attn,45,0,1,9385
o_proj,45,0,1,48366
post_layernorm,45,0,1,23388
gate_proj,45,0,1,162748
up_proj,45,0,1,160581
act_fn,45,0,1,6843
down_proj,45,0,1,162387
final_layernorm,45,0,1,23325
lm_head,45,0,1,725887
embedding,46,0,1,5473
input_layernorm,46,0,1,22509
q_proj,46,0,1,49405
k_proj,46,0,1,11837
v_proj,46,0,1,11435
rope,46,0,1,36457
attn,46,0,1,9355
o_proj,46,0,1,48517
post_layernorm,46,0,1,23187
gate_proj,46,0,1,162713
up_proj,46,0,1,160292
act_fn,46,0,1,6755
down_proj,46,0,1,162815
final_layernorm,46,0,1,23069
lm_head,46,0,1,726015
embedding,47,0,1,5490
input_layernorm,47,0,1,22550
q_proj,47,0,1,49501
k_proj,47,0,1,11835
v_proj,47,0,1,11447
rope,47,0,1,36701
attn,47,0,1,9325
o_proj,47,0,1,48456
post_layernorm,47,0,1,23335
gate_proj,47,0,1,162854
up_proj,47,0,1,160779
act_fn,47,0,1,6878
down_proj,47,0,1,162636
final_layernorm,47,0,1,23250
lm_head,47,0,1,726910
embedding,48,0,1,5485
input_layernorm,48,0,1,22724
q_proj,48,0,1,49532
k_proj,48,0,1,11996
v_proj,48,0,1,11500
rope,48,0,1,36920
attn,48,0,1,9401
o_proj,48,0,1,48511
post_layernorm,48,0,1,23129
gate_proj,48,0,1,163222
up_proj,48,0,1,160632
act_fn,48,0,1,6946
down_proj,48,0,1,163167
final_layernorm,48,0,1,22963
lm_head,48,0,1,726802
embedding,49,0,1,5524
input_layernorm,49,0,1,22709
q_proj,49,0,1,50199
k_proj,49,0,1,11980
v_proj,49,0,1,11571
rope,49,0,1,36514
attn,49,0,1,9384
o_proj,49,0,1,48758
post_layernorm,49,0,1,23391
gate_proj,49,0,1,163096
up_proj,49,0,1,160536
act_fn,49,0,1,7028
down_proj,49,0,1,164188
final_layernorm,49,0,1,23274
lm_head,49,0,1,720701
embedding,50,0,1,5726
input_layernorm,50,0,1,22944
q_proj,50,0,1,50293
k_proj,50,0,1,11957
v_proj,50,0,1,11628
rope,50,0,1,36964
attn,50,0,1,9367
o_proj,50,0,1,48754
post_layernorm,50,0,1,23661
gate_proj,50,0,1,163441
up_proj,50,0,1,160969
act_fn,50,0,1,7223
down_proj,50,0,1,163817
final_layernorm,50,0,1,23495
lm_head,50,0,1,721049
embedding,51,0,1,5757
input_layernorm,51,0,1,22988
q_proj,51,0,1,50278
k_proj,51,0,1,11994
v_proj,51,0,1,11528
rope,51,0,1,36746
attn,51,0,1,9327
o_proj,51,0,1,48580
post_layernorm,51,0,1,23444
gate_proj,51,0,1,163316
up_proj,51,0,1,160378
act_fn,51,0,1,7078
down_proj,51,0,1,163656
final_layernorm,51,0,1,23270
lm_head,51,0,1,720637
embedding,52,0,1,5805
input_layernorm,52,0,1,22923
q_proj,52,0,1,50437
k_proj,52,0,1,12088
v_proj,52,0,1,11568
rope,52,0,1,37267
attn,52,0,1,9389
o_proj,52,0,1,48931
post_layernorm,52,0,1,23637
gate_proj,52,0,1,163720
up_proj,52,0,1,160920
act_fn,52,0,1,7143
down_proj,52,0,1,163422
final_layernorm,52,0,1,23438
lm_head,52,0,1,720731
embedding,53,0,1,5763
input_layernorm,53,0,1,22885
q_proj,53,0,1,50641
k_proj,53,0,1,12025
v_proj,53,0,1,11570
rope,53,0,1,36987
attn,53,0,1,9316
o_proj,53,0,1,48901
post_layernorm,53,0,1,23567
gate_proj,53,0,1,163746
up_proj,53,0,1,160801
act_fn,53,0,1,7217
down_proj,53,0,1,163669
final_layernorm,53,0,1,23472
lm_head,53,0,1,721060
embedding,54,0,1,5852
input_layernorm,54,0,1,23043
q_proj,54,0,1,50628
k_proj,54,0,1,11958
v_proj,54,0,1,11618
rope,54,0,1,37399
attn,54,0,1,9363
o_proj,54,0,1,49248
post_layernorm,54,0,1,23731
gate_proj,54,0,1,163397
up_proj,54,0,1,160507
act_fn,54,0,1,7354
down_proj,54,0,1,164152
final_layernorm,54,0,1,23589
lm_head,54,0,1,720625
embedding,55,0,1,5895
input_layernorm,55,0,1,23214
q_proj,55,0,1,50651
k_proj,55,0,1,12187
v_proj,55,0,1,11601
rope,55,0,1,37685
attn,55,0,1,9446
o_proj,55,0,1,48900
post_layernorm,55,0,1,23751
gate_proj,55,0,1,163855
up_proj,55,0,1,161102
act_fn,55,0,1,7421
down_proj,55,0,1,163976
final_layernorm,55,0,1,23682
lm_head,55,0,1,721258
embedding,56,0,1,6089
input_layernorm,56,0,1,23186
q_proj,56,0,1,50698
k_proj,56,0,1,12146
v_proj,56,0,1,11603
rope,56,0,1,38022
attn,56,0,1,9400
o_proj,56,0,1,48922
post_layernorm,56,0,1,23378
gate_proj,56,0,1,163821
up_proj,56,0,1,161055
act_fn,56,0,1,7526
down_proj,56,0,1,164495
final_layernorm,56,0,1,23241
lm_head,56,0,1,722143
embedding,57,0,1,6028
input_layernorm,57,0,1,23189
q_proj,57,0,1,50792
k_proj,57,0,1,12115
v_proj,57,0,1,11374
rope,57,0,1,37934
attn,57,0,1,9377
o_proj,57,0,1,48407
post_layernorm,57,0,1,23870
gate_proj,57,0,1,163498
up_proj,57,0,1,160631
act_fn,57,0,1,7942
down_proj,57,0,1,164906
final_layernorm,57,0,1,23601
lm_head,57,0,1,722855
embedding,58,0,1,6219
input_layernorm,58,0,1,23265
q_proj,58,0,1,50781
k_proj,58,0,1,12124
v_proj,58,0,1,11328
rope,58,0,1,38199
attn,58,0,1,9366
o_proj,58,0,1,48563
post_layernorm,58,0,1,23887
gate_proj,58,0,1,163841
up_proj,58,0,1,160541
act_fn,58,0,1,7617
down_proj,58,0,1,165036
final_layernorm,58,0,1,23793
lm_head,58,0,1,720447
embedding,59,0,1,6051
input_layernorm,59,0,1,23284
q_proj,59,0,1,50756
k_proj,59,0,1,12144
v_proj,59,0,1,11351
rope,59,0,1,37837
attn,59,0,1,9392
o_proj,59,0,1,48997
post_layernorm,59,0,1,23900
gate_proj,59,0,1,163866
up_proj,59,0,1,160744
act_fn,59,0,1,7751
down_proj,59,0,1,165290
final_layernorm,59,0,1,23783
lm_head,59,0,1,720719
embedding,60,0,1,6093
input_layernorm,60,0,1,23301
q_proj,60,0,1,51030
k_proj,60,0,1,12108
v_proj,60,0,1,11346
rope,60,0,1,38597
attn,60,0,1,9408
o_proj,60,0,1,48591
post_layernorm,60,0,1,23978
gate_proj,60,0,1,163874
up_proj,60,0,1,160847
act_fn,60,0,1,7637
down_proj,60,0,1,165042
final_layernorm,60,0,1,23735
lm_head,60,0,1,720685
embedding,61,0,1,6196
input_layernorm,61,0,1,23359
q_proj,61,0,1,51057
k_proj,61,0,1,12114
v_proj,61,0,1,11328
rope,61,0,1,37993
attn,61,0,1,9342
o_proj,61,0,1,48824
post_layernorm,61,0,1,23958
gate_proj,61,0,1,163497
up_proj,61,0,1,160718
act_fn,61,0,1,7757
down_proj,61,0,1,165216
final_layernorm,61,0,1,23772
lm_head,61,0,1,721203
embedding,62,0,1,6236
input_layernorm,62,0,1,23366
q_proj,62,0,1,51045
k_proj,62,0,1,12255
v_proj,62,0,1,11394
rope,62,0,1,38053
attn,62,0,1,9342
o_proj,62,0,1,48983
post_layernorm,62,0,1,24087
gate_proj,62,0,1,163582
up_proj,62,0,1,160965
act_fn,62,0,1,7829
down_proj,62,0,1,165527
final_layernorm,62,0,1,23811
lm_head,62,0,1,721514
embedding,63,0,1,6269
input_layernorm,63,0,1,23328
q_proj,63,0,1,51200
k_proj,63,0,1,12106
v_proj,63,0,1,11312
rope,63,0,1,38172
attn,63,0,1,9291
o_proj,63,0,1,49115
post_layernorm,63,0,1,24040
gate_proj,63,0,1,163771
up_proj,63,0,1,160977
act_fn,63,0,1,7906
down_proj,63,0,1,165610
final_layernorm,63,0,1,23892
lm_head,63,0,1,721308
embedding,64,0,1,6329
input_layernorm,64,0,1,23587
q_proj,64,0,1,51282
k_proj,64,0,1,11964
v_proj,64,0,1,11211
rope,64,0,1,38714
attn,64,0,1,9428
o_proj,64,0,1,48975
post_layernorm,64,0,1,24006
gate_proj,64,0,1,163890
up_proj,64,0,1,160972
act_fn,64,0,1,8178
down_proj,64,0,1,165622
final_layernorm,64,0,1,23694
lm_head,64,0,1,722098
embedding,65,0,1,6424
input_layernorm,65,0,1,23567
q_proj,65,0,1,51029
k_proj,65,0,1,12145
v_proj,65,0,1,11620
rope,65,0,1,37762
attn,65,0,1,12202
o_proj,65,0,1,49694
post_layernorm,65,0,1,24174
gate_proj,65,0,1,164180
up_proj,65,0,1,161967
act_fn,65,0,1,7975
down_proj,65,0,1,167098
final_layernorm,65,0,1,24008
lm_head,65,0,1,721053
embedding,66,0,1,6513
input_layernorm,66,0,1,23716
q_proj,66,0,1,51173
k_proj,66,0,1,12186
v_proj,66,0,1,11692
rope,66,0,1,38226
attn,66,0,1,12262
o_proj,66,0,1,49661
post_layernorm,66,0,1,24363
gate_proj,66,0,1,164295
up_proj,66,0,1,162082
act_fn,66,0,1,8126
