layer_name,input,kv_cache,tp_size,latency(ns)
post_layernorm,38,0,1,562
input_layernorm,38,0,1,862
final_layernorm,38,0,1,567
q_proj,38,0,1,25020
o_proj,38,0,1,6368
gate_proj,38,0,1,79056
down_proj,38,0,1,153760
lm_head,38,0,1,684478
embedding,39,0,1,3003
rope,39,0,1,136
post_layernorm,39,0,1,561
input_layernorm,39,0,1,863
final_layernorm,39,0,1,568
q_proj,39,0,1,25009
o_proj,39,0,1,6366
gate_proj,39,0,1,79069
down_proj,39,0,1,153698
lm_head,39,0,1,683126
embedding,40,0,1,3063
rope,40,0,1,137
post_layernorm,40,0,1,560
input_layernorm,40,0,1,859
final_layernorm,40,0,1,567
q_proj,40,0,1,26068
o_proj,40,0,1,6356
gate_proj,40,0,1,79380
down_proj,40,0,1,153722
lm_head,40,0,1,687711
embedding,41,0,1,2990
rope,41,0,1,153
post_layernorm,41,0,1,558
input_layernorm,41,0,1,877
final_layernorm,41,0,1,567
q_proj,41,0,1,25052
o_proj,41,0,1,6628
gate_proj,41,0,1,79045
down_proj,41,0,1,153689
lm_head,41,0,1,685181
embedding,42,0,1,2945
rope,42,0,1,153
post_layernorm,42,0,1,558
input_layernorm,42,0,1,878
final_layernorm,42,0,1,574
q_proj,42,0,1,25044
o_proj,42,0,1,6629
gate_proj,42,0,1,79064
down_proj,42,0,1,153689
lm_head,42,0,1,684458
embedding,43,0,1,3016
rope,43,0,1,154
post_layernorm,43,0,1,557
input_layernorm,43,0,1,875
final_layernorm,43,0,1,568
q_proj,43,0,1,25004
o_proj,43,0,1,6630
gate_proj,43,0,1,79058
down_proj,43,0,1,153699
lm_head,43,0,1,685526
embedding,44,0,1,2868
rope,44,0,1,153
post_layernorm,44,0,1,557
input_layernorm,44,0,1,877
final_layernorm,44,0,1,568
q_proj,44,0,1,25018
o_proj,44,0,1,6630
gate_proj,44,0,1,79066
down_proj,44,0,1,153687
lm_head,44,0,1,680798
embedding,45,0,1,2825
rope,45,0,1,153
post_layernorm,45,0,1,558
input_layernorm,45,0,1,879
final_layernorm,45,0,1,568
q_proj,45,0,1,25055
o_proj,45,0,1,6630
gate_proj,45,0,1,79018
down_proj,45,0,1,153726
lm_head,45,0,1,688775
embedding,46,0,1,2899
rope,46,0,1,153
post_layernorm,46,0,1,557
input_layernorm,46,0,1,876
final_layernorm,46,0,1,568
q_proj,46,0,1,25046
o_proj,46,0,1,6632
gate_proj,46,0,1,79053
down_proj,46,0,1,153670
lm_head,46,0,1,684611
embedding,47,0,1,2758
rope,47,0,1,153
post_layernorm,47,0,1,557
input_layernorm,47,0,1,877
final_layernorm,47,0,1,567
q_proj,47,0,1,25049
o_proj,47,0,1,6630
gate_proj,47,0,1,79041
down_proj,47,0,1,153692
lm_head,47,0,1,679938
embedding,48,0,1,2701
rope,48,0,1,153
post_layernorm,48,0,1,558
input_layernorm,48,0,1,878
final_layernorm,48,0,1,566
q_proj,48,0,1,25058
o_proj,48,0,1,6646
gate_proj,48,0,1,79035
down_proj,48,0,1,153713
lm_head,48,0,1,685963
embedding,49,0,1,2835
rope,49,0,1,173
post_layernorm,49,0,1,557
input_layernorm,49,0,1,891
final_layernorm,49,0,1,567
q_proj,49,0,1,25026
o_proj,49,0,1,6705
gate_proj,49,0,1,79126
down_proj,49,0,1,153815
lm_head,49,0,1,687778
embedding,50,0,1,2698
rope,50,0,1,173
post_layernorm,50,0,1,557
input_layernorm,50,0,1,892
final_layernorm,50,0,1,566
q_proj,50,0,1,25048
o_proj,50,0,1,6706
gate_proj,50,0,1,79137
down_proj,50,0,1,153785
lm_head,50,0,1,681328
embedding,51,0,1,2656
rope,51,0,1,173
post_layernorm,51,0,1,558
input_layernorm,51,0,1,892
final_layernorm,51,0,1,567
q_proj,51,0,1,25057
o_proj,51,0,1,6708
gate_proj,51,0,1,79135
down_proj,51,0,1,153766
lm_head,51,0,1,681946
embedding,52,0,1,2713
rope,52,0,1,173
post_layernorm,52,0,1,558
input_layernorm,52,0,1,892
final_layernorm,52,0,1,567
q_proj,52,0,1,25061
o_proj,52,0,1,6708
gate_proj,52,0,1,79128
down_proj,52,0,1,153782
lm_head,52,0,1,681151
embedding,53,0,1,2571
rope,53,0,1,173
post_layernorm,53,0,1,557
input_layernorm,53,0,1,892
final_layernorm,53,0,1,567
q_proj,53,0,1,25054
o_proj,53,0,1,6708
gate_proj,53,0,1,79099
down_proj,53,0,1,153739
lm_head,53,0,1,689205
embedding,54,0,1,2536
rope,54,0,1,173
post_layernorm,54,0,1,557
input_layernorm,54,0,1,892
final_layernorm,54,0,1,567
q_proj,54,0,1,25055
o_proj,54,0,1,6710
gate_proj,54,0,1,79111
down_proj,54,0,1,153753
lm_head,54,0,1,684983
embedding,55,0,1,2594
rope,55,0,1,173
post_layernorm,55,0,1,557
input_layernorm,55,0,1,893
final_layernorm,55,0,1,568
q_proj,55,0,1,25058
o_proj,55,0,1,6710
gate_proj,55,0,1,79134
down_proj,55,0,1,153785
lm_head,55,0,1,687734
embedding,56,0,1,2461
rope,56,0,1,173
post_layernorm,56,0,1,560
input_layernorm,56,0,1,891
final_layernorm,56,0,1,568
q_proj,56,0,1,25041
o_proj,56,0,1,6716
gate_proj,56,0,1,79131
down_proj,56,0,1,153764
lm_head,56,0,1,681211
embedding,57,0,1,2487
rope,57,0,1,187
post_layernorm,57,0,1,557
input_layernorm,57,0,1,909
final_layernorm,57,0,1,568
q_proj,57,0,1,25075
o_proj,57,0,1,6846
gate_proj,57,0,1,79099
down_proj,57,0,1,153769
lm_head,57,0,1,687679
embedding,58,0,1,2559
rope,58,0,1,187
post_layernorm,58,0,1,560
input_layernorm,58,0,1,911
final_layernorm,58,0,1,568
q_proj,58,0,1,25091
o_proj,58,0,1,6846
gate_proj,58,0,1,79106
down_proj,58,0,1,153771
lm_head,58,0,1,691199
embedding,59,0,1,2450
rope,59,0,1,187
post_layernorm,59,0,1,558
input_layernorm,59,0,1,909
final_layernorm,59,0,1,567
q_proj,59,0,1,25663
o_proj,59,0,1,6848
gate_proj,59,0,1,79173
down_proj,59,0,1,153840
lm_head,59,0,1,693775
embedding,60,0,1,2424
rope,60,0,1,187
post_layernorm,60,0,1,558
input_layernorm,60,0,1,909
final_layernorm,60,0,1,567
q_proj,60,0,1,25054
o_proj,60,0,1,6848
gate_proj,60,0,1,79143
down_proj,60,0,1,153801
lm_head,60,0,1,691620
embedding,61,0,1,2509
rope,61,0,1,187
post_layernorm,61,0,1,558
input_layernorm,61,0,1,909
final_layernorm,61,0,1,568
q_proj,61,0,1,25075
o_proj,61,0,1,6849
gate_proj,61,0,1,79155
down_proj,61,0,1,153770
lm_head,61,0,1,689443
embedding,62,0,1,2421
rope,62,0,1,187
post_layernorm,62,0,1,558
input_layernorm,62,0,1,909
final_layernorm,62,0,1,567
q_proj,62,0,1,25080
o_proj,62,0,1,6852
gate_proj,62,0,1,79159
down_proj,62,0,1,153754
lm_head,62,0,1,692790
embedding,63,0,1,2398
rope,63,0,1,187
post_layernorm,63,0,1,558
input_layernorm,63,0,1,909
final_layernorm,63,0,1,566
q_proj,63,0,1,25115
o_proj,63,0,1,6850
gate_proj,63,0,1,79141
down_proj,63,0,1,153796
lm_head,63,0,1,689873
embedding,64,0,1,2493
rope,64,0,1,187
post_layernorm,64,0,1,558
input_layernorm,64,0,1,909
final_layernorm,64,0,1,567
q_proj,64,0,1,25332
o_proj,64,0,1,6814
gate_proj,64,0,1,79172
down_proj,64,0,1,153836
lm_head,64,0,1,694636
embedding,65,0,1,4946
rope,65,0,1,201
post_layernorm,65,0,1,562
input_layernorm,65,0,1,931
final_layernorm,65,0,1,568
q_proj,65,0,1,27136
o_proj,65,0,1,7165
gate_proj,65,0,1,79658
down_proj,65,0,1,153918
lm_head,65,0,1,700475
embedding,66,0,1,4898
rope,66,0,1,201
post_layernorm,66,0,1,561
input_layernorm,66,0,1,931
final_layernorm,66,0,1,568
q_proj,66,0,1,25261
o_proj,66,0,1,7161
gate_proj,66,0,1,79189
down_proj,66,0,1,153863
lm_head,66,0,1,694193
embedding,67,0,1,4965
rope,67,0,1,201
post_layernorm,67,0,1,560
input_layernorm,67,0,1,928
final_layernorm,67,0,1,568
q_proj,67,0,1,25183
o_proj,67,0,1,7162
gate_proj,67,0,1,79220
down_proj,67,0,1,153864
lm_head,67,0,1,691664
embedding,68,0,1,4816
rope,68,0,1,201
post_layernorm,68,0,1,560
input_layernorm,68,0,1,931
final_layernorm,68,0,1,566
q_proj,68,0,1,25262
o_proj,68,0,1,7162
gate_proj,68,0,1,79188
down_proj,68,0,1,153830
lm_head,68,0,1,694938
embedding,69,0,1,4789
rope,69,0,1,201
post_layernorm,69,0,1,560
input_layernorm,69,0,1,932
final_layernorm,69,0,1,566
q_proj,69,0,1,25159
o_proj,69,0,1,7164
gate_proj,69,0,1,79187
down_proj,69,0,1,153850
lm_head,69,0,1,691355
embedding,70,0,1,4845
rope,70,0,1,201
post_layernorm,70,0,1,561
input_layernorm,70,0,1,929
final_layernorm,70,0,1,567
q_proj,70,0,1,25212
o_proj,70,0,1,7163
gate_proj,70,0,1,79233
down_proj,70,0,1,153954
lm_head,70,0,1,692775
embedding,71,0,1,4703
rope,71,0,1,201
post_layernorm,71,0,1,560
input_layernorm,71,0,1,932
final_layernorm,71,0,1,566
q_proj,71,0,1,25488
o_proj,71,0,1,7164
gate_proj,71,0,1,79268
down_proj,71,0,1,153886
lm_head,71,0,1,698923
embedding,72,0,1,4638
rope,72,0,1,201
post_layernorm,72,0,1,560
input_layernorm,72,0,1,928
final_layernorm,72,0,1,567
q_proj,72,0,1,25219
o_proj,72,0,1,7144
gate_proj,72,0,1,79196
down_proj,72,0,1,153808
lm_head,72,0,1,687668
embedding,73,0,1,4796
rope,73,0,1,221
post_layernorm,73,0,1,557
input_layernorm,73,0,1,942
final_layernorm,73,0,1,566
q_proj,73,0,1,25146
o_proj,73,0,1,7278
gate_proj,73,0,1,79148
down_proj,73,0,1,153885
lm_head,73,0,1,697924
embedding,74,0,1,4668
rope,74,0,1,221
post_layernorm,74,0,1,558
input_layernorm,74,0,1,942
final_layernorm,74,0,1,568
q_proj,74,0,1,25182
o_proj,74,0,1,7275
gate_proj,74,0,1,79168
down_proj,74,0,1,153881
lm_head,74,0,1,695346
embedding,75,0,1,4597
rope,75,0,1,221
post_layernorm,75,0,1,558
input_layernorm,75,0,1,962
final_layernorm,75,0,1,567
q_proj,75,0,1,25165
o_proj,75,0,1,7277
gate_proj,75,0,1,79146
down_proj,75,0,1,153883
lm_head,75,0,1,696230
embedding,76,0,1,4640
rope,76,0,1,221
post_layernorm,76,0,1,560
input_layernorm,76,0,1,943
final_layernorm,76,0,1,566
q_proj,76,0,1,25227
o_proj,76,0,1,7278
gate_proj,76,0,1,79155
down_proj,76,0,1,153890
lm_head,76,0,1,695377
embedding,77,0,1,4528
rope,77,0,1,221
post_layernorm,77,0,1,558
input_layernorm,77,0,1,942
final_layernorm,77,0,1,567
q_proj,77,0,1,25156
o_proj,77,0,1,7278
gate_proj,77,0,1,79172
down_proj,77,0,1,153883
lm_head,77,0,1,692886
embedding,78,0,1,4472
rope,78,0,1,221
post_layernorm,78,0,1,557
input_layernorm,78,0,1,942
final_layernorm,78,0,1,566
q_proj,78,0,1,25179
o_proj,78,0,1,7280
gate_proj,78,0,1,79150
down_proj,78,0,1,153905
lm_head,78,0,1,696533
embedding,79,0,1,4513
rope,79,0,1,221
post_layernorm,79,0,1,558
input_layernorm,79,0,1,942
final_layernorm,79,0,1,567
q_proj,79,0,1,25215
o_proj,79,0,1,7281
gate_proj,79,0,1,79149
down_proj,79,0,1,153872
lm_head,79,0,1,694997
embedding,80,0,1,4416
rope,80,0,1,221
post_layernorm,80,0,1,558
input_layernorm,80,0,1,939
final_layernorm,80,0,1,566
q_proj,80,0,1,25235
o_proj,80,0,1,7262
gate_proj,80,0,1,79181
down_proj,80,0,1,153845
lm_head,80,0,1,695752
embedding,81,0,1,4412
rope,81,0,1,237
post_layernorm,81,0,1,557
input_layernorm,81,0,1,963
final_layernorm,81,0,1,567
q_proj,81,0,1,25312
o_proj,81,0,1,7666
gate_proj,81,0,1,79368
down_proj,81,0,1,153995
lm_head,81,0,1,697107
embedding,82,0,1,4483
rope,82,0,1,237
post_layernorm,82,0,1,560
input_layernorm,82,0,1,959
final_layernorm,82,0,1,566
q_proj,82,0,1,27187
o_proj,82,0,1,7670
gate_proj,82,0,1,80155
down_proj,82,0,1,154099
lm_head,82,0,1,701319
embedding,83,0,1,4321
rope,83,0,1,237
post_layernorm,83,0,1,557
input_layernorm,83,0,1,963
final_layernorm,83,0,1,566
q_proj,83,0,1,25371
o_proj,83,0,1,7667
gate_proj,83,0,1,79389
down_proj,83,0,1,153948
lm_head,83,0,1,700309
embedding,84,0,1,4325
rope,84,0,1,237
post_layernorm,84,0,1,558
input_layernorm,84,0,1,962
final_layernorm,84,0,1,568
q_proj,84,0,1,25445
o_proj,84,0,1,7668
gate_proj,84,0,1,79421
down_proj,84,0,1,153976
lm_head,84,0,1,701317
embedding,85,0,1,4357
rope,85,0,1,237
post_layernorm,85,0,1,557
input_layernorm,85,0,1,959
final_layernorm,85,0,1,568
q_proj,85,0,1,25304
o_proj,85,0,1,7668
gate_proj,85,0,1,79354
down_proj,85,0,1,153945
lm_head,85,0,1,697964
embedding,86,0,1,4241
rope,86,0,1,237
post_layernorm,86,0,1,560
input_layernorm,86,0,1,962
final_layernorm,86,0,1,568
q_proj,86,0,1,27253
o_proj,86,0,1,7674
gate_proj,86,0,1,80258
down_proj,86,0,1,154054
lm_head,86,0,1,702452
embedding,87,0,1,4205
rope,87,0,1,237
post_layernorm,87,0,1,557
input_layernorm,87,0,1,962
final_layernorm,87,0,1,568
q_proj,87,0,1,25250
o_proj,87,0,1,7668
gate_proj,87,0,1,79372
down_proj,87,0,1,153999
lm_head,87,0,1,697579
embedding,88,0,1,4275
rope,88,0,1,237
post_layernorm,88,0,1,560
input_layernorm,88,0,1,959
final_layernorm,88,0,1,567
q_proj,88,0,1,26866
o_proj,88,0,1,7668
gate_proj,88,0,1,79487
down_proj,88,0,1,153969
lm_head,88,0,1,701755
embedding,89,0,1,4191
rope,89,0,1,256
post_layernorm,89,0,1,560
input_layernorm,89,0,1,976
final_layernorm,89,0,1,568
q_proj,89,0,1,25439
o_proj,89,0,1,7763
gate_proj,89,0,1,79333
down_proj,89,0,1,153928
lm_head,89,0,1,699236
embedding,90,0,1,4155
rope,90,0,1,256
post_layernorm,90,0,1,561
input_layernorm,90,0,1,976
final_layernorm,90,0,1,566
q_proj,90,0,1,25449
o_proj,90,0,1,7763
gate_proj,90,0,1,79373
down_proj,90,0,1,153914
lm_head,90,0,1,697629
embedding,91,0,1,4223
rope,91,0,1,256
post_layernorm,91,0,1,561
input_layernorm,91,0,1,977
final_layernorm,91,0,1,567
q_proj,91,0,1,25409
o_proj,91,0,1,7762
gate_proj,91,0,1,79350
down_proj,91,0,1,153914
lm_head,91,0,1,693404
embedding,92,0,1,4079
rope,92,0,1,256
post_layernorm,92,0,1,561
input_layernorm,92,0,1,976
final_layernorm,92,0,1,567
q_proj,92,0,1,25415
o_proj,92,0,1,7763
gate_proj,92,0,1,79383
down_proj,92,0,1,153883
lm_head,92,0,1,698306
embedding,93,0,1,4048
rope,93,0,1,256
post_layernorm,93,0,1,561
input_layernorm,93,0,1,976
final_layernorm,93,0,1,566
q_proj,93,0,1,25614
o_proj,93,0,1,7765
gate_proj,93,0,1,79419
down_proj,93,0,1,154001
lm_head,93,0,1,703673
embedding,94,0,1,4099
rope,94,0,1,256
post_layernorm,94,0,1,561
input_layernorm,94,0,1,976
final_layernorm,94,0,1,567
q_proj,94,0,1,25474
o_proj,94,0,1,7767
gate_proj,94,0,1,79367
down_proj,94,0,1,153920
lm_head,94,0,1,699306
embedding,95,0,1,3963
rope,95,0,1,256
post_layernorm,95,0,1,561
input_layernorm,95,0,1,995
final_layernorm,95,0,1,567
q_proj,95,0,1,27385
o_proj,95,0,1,7770
gate_proj,95,0,1,84217
down_proj,95,0,1,154191
lm_head,95,0,1,704431
embedding,96,0,1,3940
rope,96,0,1,256
post_layernorm,96,0,1,561
input_layernorm,96,0,1,974
final_layernorm,96,0,1,568
q_proj,96,0,1,25525
o_proj,96,0,1,7772
gate_proj,96,0,1,79383
down_proj,96,0,1,153930
lm_head,96,0,1,701011
embedding,97,0,1,4071
rope,97,0,1,268
post_layernorm,97,0,1,560
input_layernorm,97,0,1,991
final_layernorm,97,0,1,566
q_proj,97,0,1,25511
o_proj,97,0,1,8180
gate_proj,97,0,1,79408
down_proj,97,0,1,153940
lm_head,97,0,1,723915
embedding,98,0,1,3938
rope,98,0,1,268
post_layernorm,98,0,1,558
input_layernorm,98,0,1,991
final_layernorm,98,0,1,566
q_proj,98,0,1,25676
o_proj,98,0,1,8181
gate_proj,98,0,1,79458
down_proj,98,0,1,153965
lm_head,98,0,1,727889
embedding,99,0,1,3905
rope,99,0,1,268
post_layernorm,99,0,1,558
input_layernorm,99,0,1,991
final_layernorm,99,0,1,566
q_proj,99,0,1,25570
o_proj,99,0,1,8182
gate_proj,99,0,1,79464
down_proj,99,0,1,153936
lm_head,99,0,1,724816
embedding,100,0,1,3968
rope,100,0,1,268
post_layernorm,100,0,1,561
input_layernorm,100,0,1,991
final_layernorm,100,0,1,566
