layer_name,input,kv_cache,tp_size,latency(ns)
final_layernorm,7,0,1,8039
lm_head,7,0,1,300861
embedding,8,0,1,6354
input_layernorm,8,0,1,7841
q_proj,8,0,1,46128
k_proj,8,0,1,17026
v_proj,8,0,1,16247
rope,8,0,1,38941
o_proj,8,0,1,47307
post_layernorm,8,0,1,8118
gate,8,0,1,75026
expert.w1,8,0,1,21405
expert.w3,8,0,1,21532
act_fn,8,0,1,4052
expert.w2,8,0,1,12596
final_layernorm,8,0,1,8122
lm_head,8,0,1,301408
embedding,9,0,1,7114
input_layernorm,9,0,1,7738
q_proj,9,0,1,46392
k_proj,9,0,1,17058
v_proj,9,0,1,16222
rope,9,0,1,39003
o_proj,9,0,1,47728
post_layernorm,9,0,1,8039
gate,9,0,1,77877
expert.w1,9,0,1,21421
expert.w3,9,0,1,21518
act_fn,9,0,1,3949
expert.w2,9,0,1,12574
final_layernorm,9,0,1,7975
lm_head,9,0,1,301160
embedding,10,0,1,7608
input_layernorm,10,0,1,7753
q_proj,10,0,1,46452
k_proj,10,0,1,16953
v_proj,10,0,1,16141
rope,10,0,1,39071
o_proj,10,0,1,47261
post_layernorm,10,0,1,8037
gate,10,0,1,76948
expert.w1,10,0,1,21409
expert.w3,10,0,1,21522
act_fn,10,0,1,3946
expert.w2,10,0,1,12695
final_layernorm,10,0,1,8032
lm_head,10,0,1,301692
embedding,11,0,1,8011
input_layernorm,11,0,1,7760
q_proj,11,0,1,46349
k_proj,11,0,1,16960
v_proj,11,0,1,16136
rope,11,0,1,39172
o_proj,11,0,1,47336
post_layernorm,11,0,1,8073
gate,11,0,1,77538
expert.w1,11,0,1,21438
expert.w3,11,0,1,21535
act_fn,11,0,1,3946
expert.w2,11,0,1,12633
final_layernorm,11,0,1,8005
lm_head,11,0,1,302173
embedding,12,0,1,8513
input_layernorm,12,0,1,7771
q_proj,12,0,1,46299
k_proj,12,0,1,17081
v_proj,12,0,1,16201
rope,12,0,1,39166
o_proj,12,0,1,47402
post_layernorm,12,0,1,8053
gate,12,0,1,76688
expert.w1,12,0,1,21590
expert.w3,12,0,1,21684
act_fn,12,0,1,3920
expert.w2,12,0,1,12702
final_layernorm,12,0,1,8000
lm_head,12,0,1,302395
embedding,13,0,1,9127
input_layernorm,13,0,1,7782
q_proj,13,0,1,46485
k_proj,13,0,1,17073
v_proj,13,0,1,16411
rope,13,0,1,39283
o_proj,13,0,1,47725
post_layernorm,13,0,1,8090
gate,13,0,1,77589
expert.w1,13,0,1,21394
expert.w3,13,0,1,21544
act_fn,13,0,1,3921
expert.w2,13,0,1,12606
final_layernorm,13,0,1,8051
lm_head,13,0,1,302385
embedding,14,0,1,9605
input_layernorm,14,0,1,7785
q_proj,14,0,1,46302
k_proj,14,0,1,17054
v_proj,14,0,1,16297
rope,14,0,1,39342
o_proj,14,0,1,47734
post_layernorm,14,0,1,8093
gate,14,0,1,77201
expert.w1,14,0,1,21430
expert.w3,14,0,1,21539
act_fn,14,0,1,3910
expert.w2,14,0,1,12605
final_layernorm,14,0,1,8063
lm_head,14,0,1,302402
embedding,15,0,1,10225
input_layernorm,15,0,1,7799
q_proj,15,0,1,46353
k_proj,15,0,1,17149
v_proj,15,0,1,16407
rope,15,0,1,39527
o_proj,15,0,1,48022
post_layernorm,15,0,1,8080
gate,15,0,1,77886
expert.w1,15,0,1,21492
expert.w3,15,0,1,21479
act_fn,15,0,1,3939
expert.w2,15,0,1,12739
final_layernorm,15,0,1,8056
lm_head,15,0,1,336549
embedding,16,0,1,10662
input_layernorm,16,0,1,7727
q_proj,16,0,1,46306
k_proj,16,0,1,17381
v_proj,16,0,1,16664
rope,16,0,1,39430
o_proj,16,0,1,47936
post_layernorm,16,0,1,7926
gate,16,0,1,77153
expert.w1,16,0,1,21489
expert.w3,16,0,1,21548
act_fn,16,0,1,3912
expert.w2,16,0,1,12834
final_layernorm,16,0,1,7917
lm_head,16,0,1,336047
embedding,17,0,1,3234
input_layernorm,17,0,1,7669
q_proj,17,0,1,46550
k_proj,17,0,1,17259
v_proj,17,0,1,16395
rope,17,0,1,39493
o_proj,17,0,1,47718
post_layernorm,17,0,1,7972
gate,17,0,1,72037
expert.w1,17,0,1,16448
expert.w3,17,0,1,15937
act_fn,17,0,1,4138
expert.w2,17,0,1,14267
final_layernorm,17,0,1,7979
lm_head,17,0,1,340785
embedding,18,0,1,3255
input_layernorm,18,0,1,7686
q_proj,18,0,1,46408
k_proj,18,0,1,17193
v_proj,18,0,1,16490
rope,18,0,1,39513
o_proj,18,0,1,48063
post_layernorm,18,0,1,7941
gate,18,0,1,71365
expert.w1,18,0,1,16455
expert.w3,18,0,1,16005
act_fn,18,0,1,4028
expert.w2,18,0,1,14067
final_layernorm,18,0,1,7985
lm_head,18,0,1,339497
embedding,19,0,1,3279
input_layernorm,19,0,1,7707
q_proj,19,0,1,46507
k_proj,19,0,1,17155
v_proj,19,0,1,16566
rope,19,0,1,39509
o_proj,19,0,1,48029
post_layernorm,19,0,1,7975
gate,19,0,1,71992
expert.w1,19,0,1,16445
expert.w3,19,0,1,15985
act_fn,19,0,1,4025
expert.w2,19,0,1,14099
final_layernorm,19,0,1,7941
lm_head,19,0,1,340885
embedding,20,0,1,3302
input_layernorm,20,0,1,7733
q_proj,20,0,1,46352
k_proj,20,0,1,17156
v_proj,20,0,1,16543
rope,20,0,1,39684
o_proj,20,0,1,48367
post_layernorm,20,0,1,7983
gate,20,0,1,71407
expert.w1,20,0,1,16425
expert.w3,20,0,1,15976
act_fn,20,0,1,3970
expert.w2,20,0,1,14224
final_layernorm,20,0,1,7986
lm_head,20,0,1,341384
embedding,21,0,1,3677
input_layernorm,21,0,1,7718
q_proj,21,0,1,46494
k_proj,21,0,1,17190
v_proj,21,0,1,16519
rope,21,0,1,39689
o_proj,21,0,1,48408
post_layernorm,21,0,1,7993
gate,21,0,1,71973
expert.w1,21,0,1,16445
expert.w3,21,0,1,15959
act_fn,21,0,1,3993
expert.w2,21,0,1,14184
final_layernorm,21,0,1,8007
lm_head,21,0,1,339971
embedding,22,0,1,3729
input_layernorm,22,0,1,7741
q_proj,22,0,1,46488
k_proj,22,0,1,17178
v_proj,22,0,1,16460
rope,22,0,1,39840
o_proj,22,0,1,48520
post_layernorm,22,0,1,8012
gate,22,0,1,71524
expert.w1,22,0,1,16465
expert.w3,22,0,1,15932
act_fn,22,0,1,3928
expert.w2,22,0,1,14171
final_layernorm,22,0,1,8022
lm_head,22,0,1,338890
embedding,23,0,1,3731
input_layernorm,23,0,1,7740
q_proj,23,0,1,46918
k_proj,23,0,1,17230
v_proj,23,0,1,16462
rope,23,0,1,39937
o_proj,23,0,1,48422
post_layernorm,23,0,1,8054
gate,23,0,1,72229
expert.w1,23,0,1,16482
expert.w3,23,0,1,15936
act_fn,23,0,1,3862
expert.w2,23,0,1,14225
final_layernorm,23,0,1,8056
lm_head,23,0,1,341074
embedding,24,0,1,3762
input_layernorm,24,0,1,7777
q_proj,24,0,1,46651
k_proj,24,0,1,17168
v_proj,24,0,1,16565
rope,24,0,1,40076
o_proj,24,0,1,48623
post_layernorm,24,0,1,8033
gate,24,0,1,71682
expert.w1,24,0,1,16484
expert.w3,24,0,1,16014
act_fn,24,0,1,3796
expert.w2,24,0,1,14376
final_layernorm,24,0,1,8074
lm_head,24,0,1,341150
embedding,25,0,1,3781
input_layernorm,25,0,1,7807
q_proj,25,0,1,46438
k_proj,25,0,1,17202
v_proj,25,0,1,16566
rope,25,0,1,40072
o_proj,25,0,1,48267
post_layernorm,25,0,1,8104
gate,25,0,1,74342
expert.w1,25,0,1,16490
expert.w3,25,0,1,15895
act_fn,25,0,1,3812
expert.w2,25,0,1,14380
final_layernorm,25,0,1,8073
lm_head,25,0,1,341087
embedding,26,0,1,3814
input_layernorm,26,0,1,7789
q_proj,26,0,1,46582
k_proj,26,0,1,17234
v_proj,26,0,1,16563
rope,26,0,1,40174
o_proj,26,0,1,49036
post_layernorm,26,0,1,8096
gate,26,0,1,74157
expert.w1,26,0,1,16521
expert.w3,26,0,1,16160
act_fn,26,0,1,3633
expert.w2,26,0,1,14209
final_layernorm,26,0,1,8057
lm_head,26,0,1,342225
embedding,27,0,1,3973
input_layernorm,27,0,1,7798
q_proj,27,0,1,46607
k_proj,27,0,1,17261
v_proj,27,0,1,16563
rope,27,0,1,40314
o_proj,27,0,1,49264
post_layernorm,27,0,1,8072
gate,27,0,1,74395
expert.w1,27,0,1,16540
expert.w3,27,0,1,15927
act_fn,27,0,1,3911
expert.w2,27,0,1,14230
final_layernorm,27,0,1,8050
lm_head,27,0,1,342239
embedding,28,0,1,3988
input_layernorm,28,0,1,7817
q_proj,28,0,1,46549
k_proj,28,0,1,17220
v_proj,28,0,1,16484
rope,28,0,1,40351
o_proj,28,0,1,49355
post_layernorm,28,0,1,8078
gate,28,0,1,73893
expert.w1,28,0,1,15117
expert.w3,28,0,1,14913
act_fn,28,0,1,3988
expert.w2,28,0,1,14258
final_layernorm,28,0,1,8103
lm_head,28,0,1,343565
embedding,29,0,1,4021
input_layernorm,29,0,1,7830
q_proj,29,0,1,46857
k_proj,29,0,1,17309
v_proj,29,0,1,16525
rope,29,0,1,40173
o_proj,29,0,1,49181
post_layernorm,29,0,1,8072
gate,29,0,1,74476
expert.w1,29,0,1,15126
expert.w3,29,0,1,15006
act_fn,29,0,1,3963
expert.w2,29,0,1,14268
final_layernorm,29,0,1,8109
lm_head,29,0,1,342061
embedding,30,0,1,4036
input_layernorm,30,0,1,7825
q_proj,30,0,1,46784
k_proj,30,0,1,17302
v_proj,30,0,1,16537
rope,30,0,1,40191
o_proj,30,0,1,48760
post_layernorm,30,0,1,8153
gate,30,0,1,74051
expert.w1,30,0,1,15263
expert.w3,30,0,1,14902
act_fn,30,0,1,3975
expert.w2,30,0,1,14352
final_layernorm,30,0,1,8097
lm_head,30,0,1,342969
embedding,31,0,1,4049
input_layernorm,31,0,1,7855
q_proj,31,0,1,47023
k_proj,31,0,1,17266
v_proj,31,0,1,16560
rope,31,0,1,40718
o_proj,31,0,1,49071
post_layernorm,31,0,1,8162
gate,31,0,1,74576
expert.w1,31,0,1,15213
expert.w3,31,0,1,14777
act_fn,31,0,1,4000
expert.w2,31,0,1,14258
final_layernorm,31,0,1,8153
lm_head,31,0,1,343108
embedding,32,0,1,4098
input_layernorm,32,0,1,7856
q_proj,32,0,1,47065
k_proj,32,0,1,17562
v_proj,32,0,1,16774
rope,32,0,1,40967
o_proj,32,0,1,48724
post_layernorm,32,0,1,8121
gate,32,0,1,67498
expert.w1,32,0,1,15382
expert.w3,32,0,1,14734
act_fn,32,0,1,3981
expert.w2,32,0,1,14238
final_layernorm,32,0,1,8203
lm_head,32,0,1,344513
embedding,33,0,1,4148
input_layernorm,33,0,1,7862
q_proj,33,0,1,47125
k_proj,33,0,1,17398
v_proj,33,0,1,16714
rope,33,0,1,40930
o_proj,33,0,1,48837
post_layernorm,33,0,1,8149
gate,33,0,1,68685
expert.w1,33,0,1,16684
expert.w3,33,0,1,16023
act_fn,33,0,1,4181
expert.w2,33,0,1,14321
final_layernorm,33,0,1,8146
lm_head,33,0,1,343105
embedding,34,0,1,4230
input_layernorm,34,0,1,7871
q_proj,34,0,1,47046
k_proj,34,0,1,17434
v_proj,34,0,1,16827
rope,34,0,1,40987
o_proj,34,0,1,49087
post_layernorm,34,0,1,8137
gate,34,0,1,68285
expert.w1,34,0,1,16644
expert.w3,34,0,1,16203
act_fn,34,0,1,4120
expert.w2,34,0,1,14197
final_layernorm,34,0,1,8208
lm_head,34,0,1,344462
embedding,35,0,1,4152
input_layernorm,35,0,1,7876
q_proj,35,0,1,47079
k_proj,35,0,1,17386
v_proj,35,0,1,16775
rope,35,0,1,41000
o_proj,35,0,1,49544
post_layernorm,35,0,1,8182
gate,35,0,1,68619
expert.w1,35,0,1,16639
expert.w3,35,0,1,16181
act_fn,35,0,1,4210
expert.w2,35,0,1,14223
final_layernorm,35,0,1,8195
lm_head,35,0,1,343334
embedding,36,0,1,4149
input_layernorm,36,0,1,7880
q_proj,36,0,1,47256
k_proj,36,0,1,17458
v_proj,36,0,1,17062
rope,36,0,1,41246
o_proj,36,0,1,48956
post_layernorm,36,0,1,8161
gate,36,0,1,68139
expert.w1,36,0,1,16692
expert.w3,36,0,1,16168
act_fn,36,0,1,4053
expert.w2,36,0,1,14309
final_layernorm,36,0,1,8208
lm_head,36,0,1,344010
embedding,37,0,1,4173
input_layernorm,37,0,1,7896
q_proj,37,0,1,47176
k_proj,37,0,1,17482
v_proj,37,0,1,17117
rope,37,0,1,41252
o_proj,37,0,1,48985
post_layernorm,37,0,1,8177
gate,37,0,1,68748
expert.w1,37,0,1,16754
expert.w3,37,0,1,16186
act_fn,37,0,1,3948
expert.w2,37,0,1,14249
final_layernorm,37,0,1,8204
lm_head,37,0,1,345740
embedding,38,0,1,4203
input_layernorm,38,0,1,7870
q_proj,38,0,1,47118
k_proj,38,0,1,17590
v_proj,38,0,1,17054
rope,38,0,1,41373
o_proj,38,0,1,49588
post_layernorm,38,0,1,8096
gate,38,0,1,68497
expert.w1,38,0,1,16844
expert.w3,38,0,1,16079
act_fn,38,0,1,3913
expert.w2,38,0,1,14407
final_layernorm,38,0,1,8168
lm_head,38,0,1,346130
embedding,39,0,1,4353
input_layernorm,39,0,1,7890
q_proj,39,0,1,47041
k_proj,39,0,1,17405
v_proj,39,0,1,16903
rope,39,0,1,41225
o_proj,39,0,1,49808
post_layernorm,39,0,1,8133
gate,39,0,1,68622
expert.w1,39,0,1,16832
expert.w3,39,0,1,16133
act_fn,39,0,1,3930
expert.w2,39,0,1,14484
final_layernorm,39,0,1,8135
lm_head,39,0,1,345232
embedding,40,0,1,4355
input_layernorm,40,0,1,7894
q_proj,40,0,1,47166
k_proj,40,0,1,17355
v_proj,40,0,1,16920
rope,40,0,1,41228
o_proj,40,0,1,49540
post_layernorm,40,0,1,8161
gate,40,0,1,68484
expert.w1,40,0,1,16888
expert.w3,40,0,1,16101
act_fn,40,0,1,3921
expert.w2,40,0,1,14436
final_layernorm,40,0,1,8196
lm_head,40,0,1,345593
embedding,41,0,1,4368
input_layernorm,41,0,1,7907
q_proj,41,0,1,47346
k_proj,41,0,1,17623
v_proj,41,0,1,17207
rope,41,0,1,41389
o_proj,41,0,1,49624
post_layernorm,41,0,1,8174
gate,41,0,1,69673
expert.w1,41,0,1,16937
expert.w3,41,0,1,16114
act_fn,41,0,1,3700
expert.w2,41,0,1,14461
final_layernorm,41,0,1,8229
lm_head,41,0,1,342771
embedding,42,0,1,4657
input_layernorm,42,0,1,7929
q_proj,42,0,1,47350
k_proj,42,0,1,17568
v_proj,42,0,1,17315
rope,42,0,1,41977
o_proj,42,0,1,49755
post_layernorm,42,0,1,8177
gate,42,0,1,69489
expert.w1,42,0,1,16978
expert.w3,42,0,1,16117
act_fn,42,0,1,3817
expert.w2,42,0,1,14341
final_layernorm,42,0,1,8213
lm_head,42,0,1,344924
embedding,43,0,1,4663
input_layernorm,43,0,1,7946
q_proj,43,0,1,47528
k_proj,43,0,1,17602
v_proj,43,0,1,17153
rope,43,0,1,41904
o_proj,43,0,1,49657
post_layernorm,43,0,1,8208
gate,43,0,1,69623
expert.w1,43,0,1,16946
expert.w3,43,0,1,16234
act_fn,43,0,1,3806
expert.w2,43,0,1,14372
final_layernorm,43,0,1,8236
lm_head,43,0,1,346751
embedding,44,0,1,4735
input_layernorm,44,0,1,7957
q_proj,44,0,1,47324
k_proj,44,0,1,17669
v_proj,44,0,1,17284
rope,44,0,1,42063
o_proj,44,0,1,49877
post_layernorm,44,0,1,8245
gate,44,0,1,69189
expert.w1,44,0,1,16982
expert.w3,44,0,1,16171
act_fn,44,0,1,3837
expert.w2,44,0,1,14423
final_layernorm,44,0,1,8284
lm_head,44,0,1,346696
embedding,45,0,1,4772
input_layernorm,45,0,1,7965
q_proj,45,0,1,47244
k_proj,45,0,1,17577
v_proj,45,0,1,17369
rope,45,0,1,42305
o_proj,45,0,1,50047
post_layernorm,45,0,1,8236
gate,45,0,1,69793
expert.w1,45,0,1,16949
expert.w3,45,0,1,16256
act_fn,45,0,1,3831
expert.w2,45,0,1,14205
final_layernorm,45,0,1,8293
lm_head,45,0,1,346694
embedding,46,0,1,4799
input_layernorm,46,0,1,7989
q_proj,46,0,1,47456
k_proj,46,0,1,17605
v_proj,46,0,1,17295
rope,46,0,1,42396
o_proj,46,0,1,50083
post_layernorm,46,0,1,8257
gate,46,0,1,69387
expert.w1,46,0,1,16963
expert.w3,46,0,1,16306
act_fn,46,0,1,3676
expert.w2,46,0,1,14430
final_layernorm,46,0,1,8307
lm_head,46,0,1,344788
embedding,47,0,1,4761
input_layernorm,47,0,1,7990
q_proj,47,0,1,47253
k_proj,47,0,1,17794
v_proj,47,0,1,17413
rope,47,0,1,42215
o_proj,47,0,1,49545
post_layernorm,47,0,1,8271
gate,47,0,1,69592
expert.w1,47,0,1,17094
expert.w3,47,0,1,16410
act_fn,47,0,1,3968
expert.w2,47,0,1,14449
final_layernorm,47,0,1,8327
lm_head,47,0,1,347415
embedding,48,0,1,4812
input_layernorm,48,0,1,8009
q_proj,48,0,1,47305
k_proj,48,0,1,17714
v_proj,48,0,1,17403
rope,48,0,1,42407
o_proj,48,0,1,49979
post_layernorm,48,0,1,8276
gate,48,0,1,69190
expert.w1,48,0,1,17097
expert.w3,48,0,1,16286
act_fn,48,0,1,3892
expert.w2,48,0,1,14320
final_layernorm,48,0,1,8325
lm_head,48,0,1,347507
embedding,49,0,1,4817
input_layernorm,49,0,1,8004
q_proj,49,0,1,47429
k_proj,49,0,1,17767
v_proj,49,0,1,17364
rope,49,0,1,42535
o_proj,49,0,1,50342
post_layernorm,49,0,1,8273
gate,49,0,1,70728
expert.w1,49,0,1,17092
expert.w3,49,0,1,16320
act_fn,49,0,1,4333
expert.w2,49,0,1,14468
final_layernorm,49,0,1,8352
lm_head,49,0,1,348506
embedding,50,0,1,4834
input_layernorm,50,0,1,8012
q_proj,50,0,1,47397
k_proj,50,0,1,17795
v_proj,50,0,1,17410
rope,50,0,1,42502
o_proj,50,0,1,50349
post_layernorm,50,0,1,8303
gate,50,0,1,70423
expert.w1,50,0,1,17185
expert.w3,50,0,1,16357
act_fn,50,0,1,4259
expert.w2,50,0,1,14359
final_layernorm,50,0,1,8343
lm_head,50,0,1,348639
embedding,51,0,1,4883
input_layernorm,51,0,1,8039
q_proj,51,0,1,47474
k_proj,51,0,1,17822
v_proj,51,0,1,17463
rope,51,0,1,42468
o_proj,51,0,1,50437
post_layernorm,51,0,1,8294
gate,51,0,1,70661
expert.w1,51,0,1,17146
expert.w3,51,0,1,16338
act_fn,51,0,1,4210
expert.w2,51,0,1,14413
final_layernorm,51,0,1,8423
lm_head,51,0,1,348214
embedding,52,0,1,4993
input_layernorm,52,0,1,8047
q_proj,52,0,1,47481
k_proj,52,0,1,17769
v_proj,52,0,1,17458
rope,52,0,1,42666
o_proj,52,0,1,50406
post_layernorm,52,0,1,8357
gate,52,0,1,70232
expert.w1,52,0,1,17170
expert.w3,52,0,1,16366
act_fn,52,0,1,4043
expert.w2,52,0,1,14409
final_layernorm,52,0,1,8396
lm_head,52,0,1,348511
embedding,53,0,1,5118
input_layernorm,53,0,1,8050
q_proj,53,0,1,47567
k_proj,53,0,1,17790
v_proj,53,0,1,17509
rope,53,0,1,42759
o_proj,53,0,1,50807
post_layernorm,53,0,1,8343
gate,53,0,1,70853
expert.w1,53,0,1,17201
expert.w3,53,0,1,16476
act_fn,53,0,1,3996
expert.w2,53,0,1,14470
final_layernorm,53,0,1,8450
lm_head,53,0,1,349319
embedding,54,0,1,5168
input_layernorm,54,0,1,8080
q_proj,54,0,1,47750
k_proj,54,0,1,17792
v_proj,54,0,1,17495
rope,54,0,1,42640
o_proj,54,0,1,51503
post_layernorm,54,0,1,8352
gate,54,0,1,70506
expert.w1,54,0,1,17221
expert.w3,54,0,1,16433
act_fn,54,0,1,3942
expert.w2,54,0,1,14484
final_layernorm,54,0,1,8478
lm_head,54,0,1,350020
embedding,55,0,1,5109
input_layernorm,55,0,1,8098
q_proj,55,0,1,47936
k_proj,55,0,1,17804
v_proj,55,0,1,17648
rope,55,0,1,42919
o_proj,55,0,1,51329
post_layernorm,55,0,1,8387
gate,55,0,1,71072
expert.w1,55,0,1,17198
expert.w3,55,0,1,16537
act_fn,55,0,1,3950
expert.w2,55,0,1,14421
final_layernorm,55,0,1,8529
lm_head,55,0,1,349672
embedding,56,0,1,5122
input_layernorm,56,0,1,8113
q_proj,56,0,1,47622
k_proj,56,0,1,17856
v_proj,56,0,1,17535
rope,56,0,1,42902
o_proj,56,0,1,51245
post_layernorm,56,0,1,8389
gate,56,0,1,70535
expert.w1,56,0,1,17254
expert.w3,56,0,1,16610
act_fn,56,0,1,3985
expert.w2,56,0,1,14536
final_layernorm,56,0,1,8531
lm_head,56,0,1,350159
embedding,57,0,1,5156
input_layernorm,57,0,1,8126
q_proj,57,0,1,47850
k_proj,57,0,1,17833
v_proj,57,0,1,17591
rope,57,0,1,42944
o_proj,57,0,1,50838
post_layernorm,57,0,1,8446
gate,57,0,1,71798
expert.w1,57,0,1,17175
expert.w3,57,0,1,16861
act_fn,57,0,1,4054
expert.w2,57,0,1,14416
final_layernorm,57,0,1,8535
lm_head,57,0,1,348647
embedding,58,0,1,5171
input_layernorm,58,0,1,8155
q_proj,58,0,1,47648
k_proj,58,0,1,17924
v_proj,58,0,1,17711
rope,58,0,1,42982
o_proj,58,0,1,50758
post_layernorm,58,0,1,8450
gate,58,0,1,71335
expert.w1,58,0,1,17230
expert.w3,58,0,1,16706
act_fn,58,0,1,3866
expert.w2,58,0,1,14598
final_layernorm,58,0,1,8510
lm_head,58,0,1,349856
embedding,59,0,1,5232
input_layernorm,59,0,1,8163
q_proj,59,0,1,47726
k_proj,59,0,1,17885
v_proj,59,0,1,17696
rope,59,0,1,43024
o_proj,59,0,1,50678
post_layernorm,59,0,1,8447
gate,59,0,1,71558
expert.w1,59,0,1,17235
expert.w3,59,0,1,16855
act_fn,59,0,1,4051
expert.w2,59,0,1,14522
final_layernorm,59,0,1,8511
lm_head,59,0,1,349131
embedding,60,0,1,5269
input_layernorm,60,0,1,8169
q_proj,60,0,1,47835
k_proj,60,0,1,17966
v_proj,60,0,1,17570
rope,60,0,1,43248
o_proj,60,0,1,50620
post_layernorm,60,0,1,8464
gate,60,0,1,70974
expert.w1,60,0,1,17202
expert.w3,60,0,1,16895
act_fn,60,0,1,3976
expert.w2,60,0,1,14545
final_layernorm,60,0,1,8567
lm_head,60,0,1,348104
embedding,61,0,1,5279
input_layernorm,61,0,1,8184
q_proj,61,0,1,47986
k_proj,61,0,1,17969
v_proj,61,0,1,17804
rope,61,0,1,43155
o_proj,61,0,1,50750
post_layernorm,61,0,1,8476
gate,61,0,1,71732
expert.w1,61,0,1,17273
expert.w3,61,0,1,16855
act_fn,61,0,1,3988
expert.w2,61,0,1,14549
final_layernorm,61,0,1,8579
lm_head,61,0,1,347969
embedding,62,0,1,5518
input_layernorm,62,0,1,8195
q_proj,62,0,1,47656
k_proj,62,0,1,17953
v_proj,62,0,1,17593
rope,62,0,1,43279
o_proj,62,0,1,51211
post_layernorm,62,0,1,8470
gate,62,0,1,71454
expert.w1,62,0,1,17330
expert.w3,62,0,1,16731
act_fn,62,0,1,3906
expert.w2,62,0,1,14531
final_layernorm,62,0,1,8594
lm_head,62,0,1,348813
embedding,63,0,1,5541
input_layernorm,63,0,1,8205
q_proj,63,0,1,48142
k_proj,63,0,1,18040
v_proj,63,0,1,17772
rope,63,0,1,43339
o_proj,63,0,1,51360
post_layernorm,63,0,1,8482
gate,63,0,1,71731
expert.w1,63,0,1,17326
expert.w3,63,0,1,16835
act_fn,63,0,1,3896
expert.w2,63,0,1,14492
final_layernorm,63,0,1,8541
lm_head,63,0,1,348125
embedding,64,0,1,5447
input_layernorm,64,0,1,8210
q_proj,64,0,1,47992
k_proj,64,0,1,18048
v_proj,64,0,1,17982
rope,64,0,1,43502
o_proj,64,0,1,51437
post_layernorm,64,0,1,8519
gate,64,0,1,65879
expert.w1,64,0,1,23303
expert.w3,64,0,1,23773
act_fn,64,0,1,4082
expert.w2,64,0,1,14568
final_layernorm,64,0,1,8498
lm_head,64,0,1,348837
embedding,65,0,1,5675
input_layernorm,65,0,1,8257
q_proj,65,0,1,92682
k_proj,65,0,1,27554
v_proj,65,0,1,27195
rope,65,0,1,43638
o_proj,65,0,1,92689
post_layernorm,65,0,1,8546
gate,65,0,1,67676
expert.w1,65,0,1,23403
expert.w3,65,0,1,23858
act_fn,65,0,1,4434
expert.w2,65,0,1,23339
final_layernorm,65,0,1,8645
lm_head,65,0,1,481018
embedding,66,0,1,5862
input_layernorm,66,0,1,8254
