hardware,model,layer_name,input,kv_cache,latency(ns)
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,7,0,78363
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,8,0,72672
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,8,0,179941
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,8,0,79804
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,8,0,67107
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,8,0,61479
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,8,0,242163
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,8,0,89744
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,8,0,73895
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,8,0,175474
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,8,0,74290
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,8,0,40336
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,8,0,62390
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,8,0,59133
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,8,0,176784
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,8,0,78144
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,9,0,73323
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,9,0,183151
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,9,0,80918
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,9,0,67987
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,9,0,63098
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,9,0,246186
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,9,0,90716
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,9,0,74619
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,9,0,177881
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,9,0,75349
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,9,0,40474
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,9,0,63286
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,9,0,60023
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,9,0,179155
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,9,0,78807
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,10,0,72608
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,10,0,179520
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,10,0,79592
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,10,0,66301
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,10,0,61181
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,10,0,241867
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,10,0,89063
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,10,0,73371
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,10,0,175672
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,10,0,73678
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,10,0,39933
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,10,0,61677
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,10,0,58939
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,10,0,176224
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,10,0,77653
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,11,0,72602
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,11,0,180213
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,11,0,79718
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,11,0,67056
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,11,0,61395
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,11,0,241582
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,11,0,89172
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,11,0,73554
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,11,0,175713
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,11,0,74387
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,11,0,39952
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,11,0,62111
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,11,0,59230
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,11,0,175501
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,11,0,77538
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,12,0,73736
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,12,0,181409
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,12,0,80691
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,12,0,68026
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,12,0,62271
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,12,0,246689
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,12,0,91161
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,12,0,74212
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,12,0,178035
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,12,0,75033
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,12,0,40294
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,12,0,62533
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,12,0,59906
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,12,0,178113
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,12,0,78758
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,13,0,72533
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,13,0,181055
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,13,0,79332
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,13,0,67092
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,13,0,61786
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,13,0,242118
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,13,0,89587
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,13,0,73828
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,13,0,176124
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,13,0,74052
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,13,0,40225
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,13,0,61959
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,13,0,59193
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,13,0,176150
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,13,0,90754
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,14,0,91785
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,14,0,179895
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,14,0,79359
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,14,0,66739
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,14,0,61631
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,14,0,242479
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,14,0,89233
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,14,0,73499
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,14,0,175971
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,14,0,73718
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,14,0,39901
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,14,0,61779
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,14,0,59011
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,14,0,176316
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,14,0,77622
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,15,0,72867
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,15,0,181261
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,15,0,79434
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,15,0,67303
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,15,0,61728
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,15,0,243592
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,15,0,89954
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,15,0,73364
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,15,0,176307
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,15,0,74317
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,15,0,40200
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,15,0,62115
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,15,0,58977
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,15,0,176738
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,15,0,78255
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,16,0,72795
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,16,0,180811
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,16,0,79386
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,16,0,66964
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,16,0,61517
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,16,0,242765
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,16,0,89362
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,16,0,73175
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,16,0,176355
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,16,0,74010
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,16,0,39939
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,16,0,61969
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,16,0,59124
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,16,0,176363
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,16,0,77776
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,17,0,74787
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,17,0,185284
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,17,0,101551
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,17,0,75453
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,17,0,70128
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,17,0,249619
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,17,0,93080
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,17,0,78497
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,17,0,181383
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,17,0,77111
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,17,0,40931
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,17,0,64541
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,17,0,77848
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,17,0,181961
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,17,0,80250
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,18,0,73045
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,18,0,181454
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,18,0,98704
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,18,0,72496
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,18,0,66375
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,18,0,242287
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,18,0,89350
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,18,0,76484
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,18,0,176889
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,18,0,75166
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,18,0,40525
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,18,0,62326
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,18,0,78234
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,18,0,176752
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,18,0,78073
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,19,0,73515
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,19,0,181040
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,19,0,88947
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,19,0,73189
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,19,0,66822
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,19,0,242012
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,19,0,89401
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,19,0,76881
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,19,0,178447
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,19,0,75185
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,19,0,40453
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,19,0,62874
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,19,0,70470
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,19,0,176916
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,19,0,78164
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,20,0,72489
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,20,0,180157
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,20,0,87903
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,20,0,73341
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,20,0,65858
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,20,0,240710
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,20,0,89203
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,20,0,76468
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,20,0,176206
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,20,0,74111
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,20,0,40221
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,20,0,61992
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,20,0,67382
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,20,0,175825
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,20,0,77236
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,21,0,73130
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,21,0,181072
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,21,0,88631
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,21,0,73236
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,21,0,66322
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,21,0,241850
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,21,0,89782
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,21,0,76985
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,21,0,179589
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,21,0,74460
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,21,0,40343
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,21,0,62329
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,21,0,68158
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,21,0,176920
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,21,0,78163
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,22,0,73140
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,22,0,181007
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,22,0,88856
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,22,0,72673
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,22,0,66352
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,22,0,240767
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,22,0,89416
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,22,0,76715
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,22,0,176746
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,22,0,75290
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,22,0,40289
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,22,0,62588
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,22,0,67976
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,22,0,178089
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,22,0,78410
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,23,0,74400
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,23,0,183104
RTX3090,meta-llama/Llama-3.1-8B-Instruct,q_proj,23,0,98454
RTX3090,meta-llama/Llama-3.1-8B-Instruct,k_proj,23,0,72521
RTX3090,meta-llama/Llama-3.1-8B-Instruct,v_proj,23,0,68031
RTX3090,meta-llama/Llama-3.1-8B-Instruct,rope,23,0,244865
RTX3090,meta-llama/Llama-3.1-8B-Instruct,attn,23,0,91320
RTX3090,meta-llama/Llama-3.1-8B-Instruct,o_proj,23,0,77786
RTX3090,meta-llama/Llama-3.1-8B-Instruct,post_layernorm,23,0,179496
RTX3090,meta-llama/Llama-3.1-8B-Instruct,gate_proj,23,0,78736
RTX3090,meta-llama/Llama-3.1-8B-Instruct,act_fn,23,0,40835
RTX3090,meta-llama/Llama-3.1-8B-Instruct,up_proj,23,0,63716
RTX3090,meta-llama/Llama-3.1-8B-Instruct,down_proj,23,0,79981
RTX3090,meta-llama/Llama-3.1-8B-Instruct,final_layernorm,23,0,179628
RTX3090,meta-llama/Llama-3.1-8B-Instruct,lm_head,23,0,79381
RTX3090,meta-llama/Llama-3.1-8B-Instruct,embedding,24,0,73102
RTX3090,meta-llama/Llama-3.1-8B-Instruct,input_layernorm,24,0,181260
