time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.064864,0.06518399999999999,0.06491248000000001,0.0648965,5.7279050271455664e-05,,,,,,4096,32,8,1,4096,1,32,1312,True,FLASH_ATTENTION
0.066336,0.066849,0.06641604,0.066401,9.453231405186448e-05,,,,,,4096,32,8,1,4096,1,32,1344,True,FLASH_ATTENTION
0.06784000000000001,0.068513,0.06790126,0.067872,0.00010840808272449092,,,,,,4096,32,8,1,4096,1,32,1376,True,FLASH_ATTENTION
0.069345,0.070081,0.06946311999999999,0.06947199999999999,0.00012240239213348792,,,,,,4096,32,8,1,4096,1,32,1408,True,FLASH_ATTENTION
0.071104,0.071809,0.07116282,0.071137,0.00010453089304124438,,,,,,4096,32,8,1,4096,1,32,1440,True,FLASH_ATTENTION
0.07270399999999999,0.073312,0.07282496000000002,0.072801,8.897481890962278e-05,,,,,,4096,32,8,1,4096,1,32,1472,True,FLASH_ATTENTION
0.07436799999999999,0.074977,0.0745808,0.0745765,0.00018270238093686801,,,,,,4096,32,8,1,4096,1,32,1504,True,FLASH_ATTENTION
0.076129,0.076705,0.07637424,0.076416,0.00015287309246561487,,,,,,4096,32,8,1,4096,1,32,1536,True,FLASH_ATTENTION
0.077632,0.07817600000000001,0.07794092,0.077985,0.00016102246302923218,,,,,,4096,32,8,1,4096,1,32,1568,True,FLASH_ATTENTION
0.079136,0.079681,0.0794508,0.079489,0.00015071589166375197,,,,,,4096,32,8,1,4096,1,32,1600,True,FLASH_ATTENTION
0.080672,0.081216,0.08098524,0.08102500000000001,0.0001470674076741685,,,,,,4096,32,8,1,4096,1,32,1632,True,FLASH_ATTENTION
0.08224,0.08275300000000001,0.08254528,0.0825925,0.00013336371920428757,,,,,,4096,32,8,1,4096,1,32,1664,True,FLASH_ATTENTION
0.083745,0.084193,0.08402632,0.0840485,0.0001177080184184566,,,,,,4096,32,8,1,4096,1,32,1696,True,FLASH_ATTENTION
0.085216,0.085761,0.08555190000000001,0.085569,0.00013061780123704486,,,,,,4096,32,8,1,4096,1,32,1728,True,FLASH_ATTENTION
0.086721,0.087169,0.0870444,0.0870725,0.00011202464014670998,,,,,,4096,32,8,1,4096,1,32,1760,True,FLASH_ATTENTION
0.088225,0.088769,0.08856514,0.088576,0.00012793185842470962,,,,,,4096,32,8,1,4096,1,32,1792,True,FLASH_ATTENTION
0.089729,0.09030500000000001,0.09009256,0.090113,0.00012209212259601323,,,,,,4096,32,8,1,4096,1,32,1824,True,FLASH_ATTENTION
0.09123300000000001,0.091809,0.09159704000000002,0.091617,0.00012635884773137135,,,,,,4096,32,8,1,4096,1,32,1856,True,FLASH_ATTENTION
0.09273600000000001,0.093281,0.09309543999999999,0.09312000000000001,0.000111427493914203,,,,,,4096,32,8,1,4096,1,32,1888,True,FLASH_ATTENTION
0.094273,0.094785,0.09462145999999999,0.0946245,0.00010712519964975447,,,,,,4096,32,8,1,4096,1,32,1920,True,FLASH_ATTENTION
0.095777,0.096289,0.09617177999999998,0.096193,0.0001027140282532049,,,,,,4096,32,8,1,4096,1,32,1952,True,FLASH_ATTENTION
0.097281,0.097857,0.09766278000000002,0.097665,0.00010618856623949599,,,,,,4096,32,8,1,4096,1,32,1984,True,FLASH_ATTENTION
0.09888,0.099392,0.09919654,0.099216,0.00010173499103061774,,,,,,4096,32,8,1,4096,1,32,2016,True,FLASH_ATTENTION
0.006144,0.006337,0.00617864,0.006176,3.6110807246584775e-05,,,,,,4096,32,8,1,4096,1,64,64,True,FLASH_ATTENTION
0.009216,0.009311999999999999,0.009251939999999998,0.009248,2.2795095963825212e-05,,,,,,4096,32,8,1,4096,1,64,128,True,FLASH_ATTENTION
0.012256000000000001,0.012353,0.01230404,0.012320000000000001,1.953249600025574e-05,,,,,,4096,32,8,1,4096,1,64,192,True,FLASH_ATTENTION
0.015328,0.015393,0.015356940000000001,0.01536,2.1489913913275726e-05,,,,,,4096,32,8,1,4096,1,64,256,True,FLASH_ATTENTION
0.018335999999999998,0.018433,0.01840524,0.0184,2.5086697670280048e-05,,,,,,4096,32,8,1,4096,1,64,320,True,FLASH_ATTENTION
0.021376000000000003,0.021505,0.021445859999999994,0.02144,2.913692502650161e-05,,,,,,4096,32,8,1,4096,1,64,384,True,FLASH_ATTENTION
0.024416,0.024513000000000004,0.024475080000000003,0.024480000000000002,2.3385328734059445e-05,,,,,,4096,32,8,1,4096,1,64,448,True,FLASH_ATTENTION
0.027456,0.027552,0.027494639999999997,0.027488,1.9191414747224564e-05,,,,,,4096,32,8,1,4096,1,64,512,True,FLASH_ATTENTION
0.030496,0.030593000000000002,0.030540940000000003,0.030528,2.479468491431182e-05,,,,,,4096,32,8,1,4096,1,64,576,True,FLASH_ATTENTION
0.033504,0.033601,0.033544,0.033536,2.3684594148940136e-05,,,,,,4096,32,8,1,4096,1,64,640,True,FLASH_ATTENTION
0.036544,0.036609,0.036571059999999996,0.036576000000000004,2.3380684335577975e-05,,,,,,4096,32,8,1,4096,1,64,704,True,FLASH_ATTENTION
0.039552000000000004,0.039649000000000004,0.03959642,0.039584,2.2983550639533336e-05,,,,,,4096,32,8,1,4096,1,64,768,True,FLASH_ATTENTION
0.04256,0.042657,0.042617180000000005,0.042624,2.6626069931553812e-05,,,,,,4096,32,8,1,4096,1,64,832,True,FLASH_ATTENTION
0.045568,0.045697,0.04562594,0.045632,2.5539310875589306e-05,,,,,,4096,32,8,1,4096,1,64,896,True,FLASH_ATTENTION
0.048608,0.048705,0.048644219999999995,0.04864,2.767546928238118e-05,,,,,,4096,32,8,1,4096,1,64,960,True,FLASH_ATTENTION
0.051616,0.051712,0.05165166,0.051649,2.8031846175377373e-05,,,,,,4096,32,8,1,4096,1,64,1024,True,FLASH_ATTENTION
0.054592,0.054721,0.05465262000000001,0.054656,3.099283142921824e-05,,,,,,4096,32,8,1,4096,1,64,1088,True,FLASH_ATTENTION
0.057600000000000005,0.05776,0.05765222,0.057648500000000005,3.4276691789027486e-05,,,,,,4096,32,8,1,4096,1,64,1152,True,FLASH_ATTENTION
0.060607999999999995,0.061056,0.06066606,0.060641,8.196619059099956e-05,,,,,,4096,32,8,1,4096,1,64,1216,True,FLASH_ATTENTION
0.063744,0.064481,0.06384374,0.0638085,0.00012242088220560987,,,,,,4096,32,8,1,4096,1,64,1280,True,FLASH_ATTENTION
0.067232,0.06768,0.06733418000000001,0.067297,8.92600000000014e-05,,,,,,4096,32,8,1,4096,1,64,1344,True,FLASH_ATTENTION
0.070464,0.070945,0.07058964,0.07056100000000001,0.00010005633613119988,,,,,,4096,32,8,1,4096,1,64,1408,True,FLASH_ATTENTION
0.073536,0.073889,0.07367806,0.07366500000000001,8.63558706747827e-05,,,,,,4096,32,8,1,4096,1,64,1472,True,FLASH_ATTENTION
0.076609,0.07715300000000001,0.07689282,0.076929,0.00014464573135768757,,,,,,4096,32,8,1,4096,1,64,1536,True,FLASH_ATTENTION
0.079616,0.08025700000000001,0.07994232,0.0799845,0.00015573611527195533,,,,,,4096,32,8,1,4096,1,64,1600,True,FLASH_ATTENTION
0.082657,0.08316899999999999,0.08301372000000001,0.083041,0.00012263197625415702,,,,,,4096,32,8,1,4096,1,64,1664,True,FLASH_ATTENTION
0.085696,0.086241,0.08600566000000001,0.08601600000000001,0.00012207220977765657,,,,,,4096,32,8,1,4096,1,64,1728,True,FLASH_ATTENTION
0.08864100000000001,0.08924800000000001,0.08901690000000002,0.089056,0.0001412496017693505,,,,,,4096,32,8,1,4096,1,64,1792,True,FLASH_ATTENTION
0.09171299999999999,0.092257,0.09210453999999998,0.0921285,0.00012211326054118794,,,,,,4096,32,8,1,4096,1,64,1856,True,FLASH_ATTENTION
0.094785,0.095329,0.09511746,0.095137,0.00011562684982303981,,,,,,4096,32,8,1,4096,1,64,1920,True,FLASH_ATTENTION
0.097761,0.098305,0.09812615999999999,0.098145,0.00011367275135229155,,,,,,4096,32,8,1,4096,1,64,1984,True,FLASH_ATTENTION
0.007968,0.008128999999999999,0.0080148,0.0080005,3.3428730158353524e-05,,,,,,4096,32,8,1,4096,1,96,96,True,FLASH_ATTENTION
0.012543,0.012673,0.012607479999999999,0.012608000000000001,3.292490850404909e-05,,,,,,4096,32,8,1,4096,1,96,192,True,FLASH_ATTENTION
0.01712,0.017280999999999998,0.017212940000000003,0.017216000000000002,3.5827034485148706e-05,,,,,,4096,32,8,1,4096,1,96,288,True,FLASH_ATTENTION
0.021696000000000003,0.021793,0.021746079999999997,0.02176,3.3365754899297203e-05,,,,,,4096,32,8,1,4096,1,96,384,True,FLASH_ATTENTION
0.026272,0.026401,0.026304260000000003,0.026303999999999998,2.9353575591398886e-05,,,,,,4096,32,8,1,4096,1,96,480,True,FLASH_ATTENTION
0.030751999999999998,0.030944,0.0308411,0.0308325,3.798012638209658e-05,,,,,,4096,32,8,1,4096,1,96,576,True,FLASH_ATTENTION
0.035296999999999995,0.035456,0.035376920000000006,0.03539200000000001,3.9037335974678355e-05,,,,,,4096,32,8,1,4096,1,96,672,True,FLASH_ATTENTION
0.03984000000000001,0.040001,0.03990892,0.039904,4.195895136916633e-05,,,,,,4096,32,8,1,4096,1,96,768,True,FLASH_ATTENTION
0.044384,0.044512,0.044431200000000004,0.044417000000000005,3.15138064981054e-05,,,,,,4096,32,8,1,4096,1,96,864,True,FLASH_ATTENTION
0.048896999999999996,0.049025,0.048962900000000004,0.048960500000000004,3.370830758136736e-05,,,,,,4096,32,8,1,4096,1,96,960,True,FLASH_ATTENTION
0.053408000000000004,0.053761,0.05349832000000001,0.053488499999999994,6.426801381713865e-05,,,,,,4096,32,8,1,4096,1,96,1056,True,FLASH_ATTENTION
0.058144,0.058528,0.058253519999999996,0.05824,8.171199177599258e-05,,,,,,4096,32,8,1,4096,1,96,1152,True,FLASH_ATTENTION
0.063553,0.063777,0.06365876,0.063649,5.775484741560617e-05,,,,,,4096,32,8,1,4096,1,96,1248,True,FLASH_ATTENTION
0.06812800000000001,0.06848,0.06824474,0.068256,8.50874397311364e-05,,,,,,4096,32,8,1,4096,1,96,1344,True,FLASH_ATTENTION
0.072576,0.072897,0.07271659999999999,0.072705,7.629259466029499e-05,,,,,,4096,32,8,1,4096,1,96,1440,True,FLASH_ATTENTION
0.077089,0.077761,0.07739268,0.0774405,0.0001770953912443785,,,,,,4096,32,8,1,4096,1,96,1536,True,FLASH_ATTENTION
0.08163200000000001,0.08217700000000001,0.08198211999999999,0.08201699999999999,0.0001386322675281638,,,,,,4096,32,8,1,4096,1,96,1632,True,FLASH_ATTENTION
0.086113,0.08672,0.08651754,0.08656050000000001,0.00013461340349311444,,,,,,4096,32,8,1,4096,1,96,1728,True,FLASH_ATTENTION
0.090881,0.091329,0.09116488,0.09120049999999999,0.0001114957649419923,,,,,,4096,32,8,1,4096,1,96,1824,True,FLASH_ATTENTION
0.09523300000000001,0.09584000000000001,0.09563933999999998,0.0956485,0.00011081454958623374,,,,,,4096,32,8,1,4096,1,96,1920,True,FLASH_ATTENTION
0.009823,0.009984,0.0098733,0.009871999999999999,3.150126981567594e-05,,,,,,4096,32,8,1,4096,1,128,128,True,FLASH_ATTENTION
0.015904,0.016033000000000002,0.015977739999999997,0.0159685,2.660511980803743e-05,,,,,,4096,32,8,1,4096,1,128,256,True,FLASH_ATTENTION
0.021984000000000004,0.02208,0.022026300000000002,0.022015999999999997,3.226282690651756e-05,,,,,,4096,32,8,1,4096,1,128,384,True,FLASH_ATTENTION
0.028064000000000002,0.028161000000000002,0.02810064,0.028096,2.7903949541238193e-05,,,,,,4096,32,8,1,4096,1,128,512,True,FLASH_ATTENTION
0.034112,0.034304,0.034178120000000006,0.034176000000000005,3.870950270928309e-05,,,,,,4096,32,8,1,4096,1,128,640,True,FLASH_ATTENTION
0.040159999999999994,0.040257,0.0402154,0.040223999999999996,2.7235271248879365e-05,,,,,,4096,32,8,1,4096,1,128,768,True,FLASH_ATTENTION
0.046176,0.046305,0.046240939999999994,0.04624,2.894505830016573e-05,,,,,,4096,32,8,1,4096,1,128,896,True,FLASH_ATTENTION
0.052192999999999996,0.052865,0.05228820000000001,0.052288,9.285257131603872e-05,,,,,,4096,32,8,1,4096,1,128,1024,True,FLASH_ATTENTION
0.059136,0.059585,0.059243939999999995,0.059232,9.064356789094296e-05,,,,,,4096,32,8,1,4096,1,128,1152,True,FLASH_ATTENTION
0.065504,0.065793,0.06565732,0.065664,6.844017533583727e-05,,,,,,4096,32,8,1,4096,1,128,1280,True,FLASH_ATTENTION
0.07148900000000001,0.07200100000000001,0.07167424,0.071649,0.00010342969786284825,,,,,,4096,32,8,1,4096,1,128,1408,True,FLASH_ATTENTION
0.07766500000000001,0.078433,0.07790932,0.077857,0.00018309881922065995,,,,,,4096,32,8,1,4096,1,128,1536,True,FLASH_ATTENTION
0.083648,0.08431999999999999,0.08406683999999999,0.084065,0.00014199005035564694,,,,,,4096,32,8,1,4096,1,128,1664,True,FLASH_ATTENTION
0.089696,0.090208,0.09004574,0.09008050000000001,0.00012174330536008977,,,,,,4096,32,8,1,4096,1,128,1792,True,FLASH_ATTENTION
0.09571299999999999,0.09635200000000001,0.09609966000000002,0.096097,0.00012781934282416038,,,,,,4096,32,8,1,4096,1,128,1920,True,FLASH_ATTENTION
0.009824,0.009984,0.009874,0.009857,3.143437608733494e-05,,,,,,4096,32,8,1,4096,1,128,128,True,FLASH_ATTENTION
0.015935,0.016033000000000002,0.0159809,0.015969,3.133576231719982e-05,,,,,,4096,32,8,1,4096,1,128,256,True,FLASH_ATTENTION
0.021952000000000003,0.022112,0.022024459999999996,0.022015999999999997,3.131722209902925e-05,,,,,,4096,32,8,1,4096,1,128,384,True,FLASH_ATTENTION
0.028032,0.02816,0.028103079999999996,0.028096,3.213710627919033e-05,,,,,,4096,32,8,1,4096,1,128,512,True,FLASH_ATTENTION
0.034112,0.034305,0.03417698,0.034176000000000005,3.9719259811834756e-05,,,,,,4096,32,8,1,4096,1,128,640,True,FLASH_ATTENTION
0.040129,0.040288,0.04021542,0.040223999999999996,3.6129262378299974e-05,,,,,,4096,32,8,1,4096,1,128,768,True,FLASH_ATTENTION
0.046176,0.046304000000000005,0.046247880000000005,0.046241,2.9667922070816113e-05,,,,,,4096,32,8,1,4096,1,128,896,True,FLASH_ATTENTION
0.052192999999999996,0.052896,0.05229036,0.052257,0.0001008507332645626,,,,,,4096,32,8,1,4096,1,128,1024,True,FLASH_ATTENTION
0.059105,0.059680000000000004,0.05923624000000001,0.059201000000000004,0.00010249537745674215,,,,,,4096,32,8,1,4096,1,128,1152,True,FLASH_ATTENTION
0.065504,0.065889,0.06565784000000001,0.065664,8.484181987675833e-05,,,,,,4096,32,8,1,4096,1,128,1280,True,FLASH_ATTENTION
0.071521,0.071873,0.07168188,0.071649,8.726021773981529e-05,,,,,,4096,32,8,1,4096,1,128,1408,True,FLASH_ATTENTION
0.077696,0.078209,0.07796044,0.077984,0.0001408201917339983,,,,,,4096,32,8,1,4096,1,128,1536,True,FLASH_ATTENTION
0.083744,0.084289,0.0840676,0.084065,0.00014145387940951026,,,,,,4096,32,8,1,4096,1,128,1664,True,FLASH_ATTENTION
0.089633,0.09030500000000001,0.09005273999999998,0.09008100000000001,0.0001378239180984214,,,,,,4096,32,8,1,4096,1,128,1792,True,FLASH_ATTENTION
0.095777,0.09625600000000001,0.09607870000000002,0.096097,0.00010838546950583296,,,,,,4096,32,8,1,4096,1,128,1920,True,FLASH_ATTENTION
0.012192,0.012448,0.012269460000000001,0.012256000000000001,4.345904278743381e-05,,,,,,4096,32,8,1,4096,1,160,160,True,FLASH_ATTENTION
0.019936,0.020064000000000002,0.01999192,0.02,3.876846140872847e-05,,,,,,4096,32,8,1,4096,1,160,320,True,FLASH_ATTENTION
0.027552,0.02768,0.027616819999999997,0.027616,3.3555142675899374e-05,,,,,,4096,32,8,1,4096,1,160,480,True,FLASH_ATTENTION
0.035072000000000006,0.035329,0.03517726,0.035169,4.6307152795221166e-05,,,,,,4096,32,8,1,4096,1,160,640,True,FLASH_ATTENTION
0.042688000000000004,0.043168,0.04280871999999999,0.04281600000000001,8.597605247974565e-05,,,,,,4096,32,8,1,4096,1,160,800,True,FLASH_ATTENTION
0.050752000000000005,0.051104000000000004,0.05090102,0.050912,7.985774602378912e-05,,,,,,4096,32,8,1,4096,1,160,960,True,FLASH_ATTENTION
0.059104000000000004,0.05952,0.05927148000000001,0.059264000000000004,9.008179394306081e-05,,,,,,4096,32,8,1,4096,1,160,1120,True,FLASH_ATTENTION
0.066592,0.067072,0.06675232000000002,0.0667365,0.0001011433517340621,,,,,,4096,32,8,1,4096,1,160,1280,True,FLASH_ATTENTION
0.07408,0.074688,0.07425316,0.07420900000000001,0.00014556913958665865,,,,,,4096,32,8,1,4096,1,160,1440,True,FLASH_ATTENTION
0.081664,0.082336,0.08205751999999998,0.0821125,0.00016459261708837275,,,,,,4096,32,8,1,4096,1,160,1600,True,FLASH_ATTENTION
0.08928,0.089825,0.08964280000000001,0.08966500000000001,0.00011240106761058888,,,,,,4096,32,8,1,4096,1,160,1760,True,FLASH_ATTENTION
0.013856,0.01408,0.013918219999999999,0.01392,4.5461319822459976e-05,,,,,,4096,32,8,1,4096,1,192,192,True,FLASH_ATTENTION
0.023039999999999998,0.023201,0.02311898,0.023105,4.543676484962452e-05,,,,,,4096,32,8,1,4096,1,192,384,True,FLASH_ATTENTION
0.032159999999999994,0.032416,0.03224032,0.032225000000000004,5.0064534353173485e-05,,,,,,4096,32,8,1,4096,1,192,576,True,FLASH_ATTENTION
0.041664,0.041857,0.04173772,0.041728,3.7459866524055026e-05,,,,,,4096,32,8,1,4096,1,192,768,True,FLASH_ATTENTION
0.051872,0.052192999999999996,0.052033060000000006,0.052033,7.310660982428206e-05,,,,,,4096,32,8,1,4096,1,192,960,True,FLASH_ATTENTION
0.06096,0.061344,0.06113902,0.061152000000000005,9.074789033360497e-05,,,,,,4096,32,8,1,4096,1,192,1152,True,FLASH_ATTENTION
0.069888,0.070368,0.07008028,0.07008,0.00011134757114548945,,,,,,4096,32,8,1,4096,1,192,1344,True,FLASH_ATTENTION
0.07891200000000001,0.07955200000000001,0.07931342,0.079344,0.00016427112832144157,,,,,,4096,32,8,1,4096,1,192,1536,True,FLASH_ATTENTION
0.08816,0.08870600000000001,0.08844511999999999,0.088449,0.00011483442689368149,,,,,,4096,32,8,1,4096,1,192,1728,True,FLASH_ATTENTION
0.015455,0.015648,0.015508479999999998,0.015519999999999999,4.2292902477838873e-05,,,,,,4096,32,8,1,4096,1,224,224,True,FLASH_ATTENTION
0.026175999999999998,0.026336,0.02623568,0.02624,3.72244220908805e-05,,,,,,4096,32,8,1,4096,1,224,448,True,FLASH_ATTENTION
0.037183999999999995,0.037472000000000005,0.03724968,0.037247999999999996,4.874235940124491e-05,,,,,,4096,32,8,1,4096,1,224,672,True,FLASH_ATTENTION
0.049248,0.049568,0.049388520000000005,0.049377000000000004,6.939113488047274e-05,,,,,,4096,32,8,1,4096,1,224,896,True,FLASH_ATTENTION
0.059808,0.06016,0.05996652,0.059952500000000006,7.97807595852519e-05,,,,,,4096,32,8,1,4096,1,224,1120,True,FLASH_ATTENTION
0.070304,0.07081699999999999,0.07047428000000001,0.0704645,0.0001047173414483008,,,,,,4096,32,8,1,4096,1,224,1344,True,FLASH_ATTENTION
0.080801,0.081376,0.08117174,0.081201,0.00014513770151135935,,,,,,4096,32,8,1,4096,1,224,1568,True,FLASH_ATTENTION
0.091457,0.092033,0.09181424000000002,0.09184,0.00012397137734170902,,,,,,4096,32,8,1,4096,1,224,1792,True,FLASH_ATTENTION
0.017088000000000002,0.01728,0.01715148,0.017152,3.589999442896921e-05,,,,,,4096,32,8,1,4096,1,256,256,True,FLASH_ATTENTION
0.029536000000000003,0.02976,0.029600180000000004,0.0296,3.382998078627936e-05,,,,,,4096,32,8,1,4096,1,256,512,True,FLASH_ATTENTION
0.043424,0.043745,0.043620980000000004,0.043648000000000006,8.028760551915837e-05,,,,,,4096,32,8,1,4096,1,256,768,True,FLASH_ATTENTION
0.055649000000000004,0.055905,0.05579049999999999,0.055808,6.402069977749368e-05,,,,,,4096,32,8,1,4096,1,256,1024,True,FLASH_ATTENTION
0.067616,0.068064,0.06776536,0.067745,9.762453789903503e-05,,,,,,4096,32,8,1,4096,1,256,1280,True,FLASH_ATTENTION
0.079712,0.08044799999999999,0.08008238000000001,0.080096,0.00016090318704115101,,,,,,4096,32,8,1,4096,1,256,1536,True,FLASH_ATTENTION
0.09187300000000001,0.092417,0.09221102,0.0922085,0.00010758577787049745,,,,,,4096,32,8,1,4096,1,256,1792,True,FLASH_ATTENTION
0.030208,0.030816,0.0304276,0.0304165,0.00013585389210471664,,,,,,4096,32,8,1,4096,1,288,288,True,FLASH_ATTENTION
0.056479999999999995,0.057088,0.05669264,0.056704000000000004,0.00012972983619815505,,,,,,4096,32,8,1,4096,1,288,576,True,FLASH_ATTENTION
0.081121,0.08217700000000001,0.08164884000000003,0.081633,0.0002156119069068308,,,,,,4096,32,8,1,4096,1,288,864,True,FLASH_ATTENTION
