layer_name,input,kv_cache,tp_size,latency(ns)
q_proj,26,0,1,51071
k_proj,26,0,1,16712
v_proj,26,0,1,15831
rope,26,0,1,38499
attn,26,0,1,5236
o_proj,26,0,1,51445
post_layernorm,26,0,1,7766
gate,26,0,1,68731
expert.w1,26,0,1,16951
expert.w3,26,0,1,16484
act_fn,26,0,1,3729
expert.w2,26,0,1,14792
final_layernorm,26,0,1,7797
lm_head,26,0,1,359613
embedding,27,0,1,3553
input_layernorm,27,0,1,7257
q_proj,27,0,1,50685
k_proj,27,0,1,16415
v_proj,27,0,1,15636
rope,27,0,1,36650
attn,27,0,1,4970
o_proj,27,0,1,51221
post_layernorm,27,0,1,7456
gate,27,0,1,65924
expert.w1,27,0,1,16680
expert.w3,27,0,1,16249
act_fn,27,0,1,3480
expert.w2,27,0,1,14629
final_layernorm,27,0,1,7507
lm_head,27,0,1,360575
embedding,28,0,1,3765
input_layernorm,28,0,1,7564
q_proj,28,0,1,51160
k_proj,28,0,1,16623
v_proj,28,0,1,15849
rope,28,0,1,38621
attn,28,0,1,5217
o_proj,28,0,1,51353
post_layernorm,28,0,1,7757
gate,28,0,1,68424
expert.w1,28,0,1,15458
expert.w3,28,0,1,15446
act_fn,28,0,1,3840
expert.w2,28,0,1,14617
final_layernorm,28,0,1,7787
lm_head,28,0,1,361016
embedding,29,0,1,3683
input_layernorm,29,0,1,7284
q_proj,29,0,1,51081
k_proj,29,0,1,16551
v_proj,29,0,1,15657
rope,29,0,1,36894
attn,29,0,1,5031
o_proj,29,0,1,50968
post_layernorm,29,0,1,7479
gate,29,0,1,66122
expert.w1,29,0,1,15317
expert.w3,29,0,1,15424
act_fn,29,0,1,3718
expert.w2,29,0,1,14562
final_layernorm,29,0,1,7525
lm_head,29,0,1,360560
embedding,30,0,1,3731
input_layernorm,30,0,1,7424
q_proj,30,0,1,51667
k_proj,30,0,1,16648
v_proj,30,0,1,15735
rope,30,0,1,37589
attn,30,0,1,5138
o_proj,30,0,1,51490
post_layernorm,30,0,1,7590
gate,30,0,1,67122
expert.w1,30,0,1,15440
expert.w3,30,0,1,15374
act_fn,30,0,1,3768
expert.w2,30,0,1,14610
final_layernorm,30,0,1,7656
lm_head,30,0,1,377114
embedding,31,0,1,3938
input_layernorm,31,0,1,7610
q_proj,31,0,1,51829
k_proj,31,0,1,16661
v_proj,31,0,1,15996
rope,31,0,1,38407
attn,31,0,1,5302
o_proj,31,0,1,51748
post_layernorm,31,0,1,7814
gate,31,0,1,69248
expert.w1,31,0,1,15561
expert.w3,31,0,1,15218
act_fn,31,0,1,3871
expert.w2,31,0,1,14595
final_layernorm,31,0,1,7846
lm_head,31,0,1,376925
embedding,32,0,1,3853
input_layernorm,32,0,1,7287
q_proj,32,0,1,51914
k_proj,32,0,1,16550
v_proj,32,0,1,15787
rope,32,0,1,37375
attn,32,0,1,5008
o_proj,32,0,1,51448
post_layernorm,32,0,1,7480
gate,32,0,1,61257
expert.w1,32,0,1,15525
expert.w3,32,0,1,15073
act_fn,32,0,1,3695
expert.w2,32,0,1,14529
final_layernorm,32,0,1,7571
lm_head,32,0,1,376293
embedding,33,0,1,4009
input_layernorm,33,0,1,7631
q_proj,33,0,1,51942
k_proj,33,0,1,17721
v_proj,33,0,1,17608
rope,33,0,1,39149
attn,33,0,1,5334
o_proj,33,0,1,52096
post_layernorm,33,0,1,7849
gate,33,0,1,65219
expert.w1,33,0,1,17154
expert.w3,33,0,1,16699
act_fn,33,0,1,4002
expert.w2,33,0,1,15007
final_layernorm,33,0,1,7846
lm_head,33,0,1,368201
embedding,34,0,1,4033
input_layernorm,34,0,1,7637
q_proj,34,0,1,51908
k_proj,34,0,1,17698
v_proj,34,0,1,17665
rope,34,0,1,39103
attn,34,0,1,5346
o_proj,34,0,1,52263
post_layernorm,34,0,1,7836
gate,34,0,1,64912
expert.w1,34,0,1,17128
expert.w3,34,0,1,16965
act_fn,34,0,1,3991
expert.w2,34,0,1,14919
final_layernorm,34,0,1,7797
lm_head,34,0,1,369072
embedding,35,0,1,3970
input_layernorm,35,0,1,7338
q_proj,35,0,1,52339
k_proj,35,0,1,17760
v_proj,35,0,1,17472
rope,35,0,1,37630
attn,35,0,1,5146
o_proj,35,0,1,52604
post_layernorm,35,0,1,7583
gate,35,0,1,62515
expert.w1,35,0,1,16985
expert.w3,35,0,1,16723
act_fn,35,0,1,3778
expert.w2,35,0,1,14825
final_layernorm,35,0,1,7565
lm_head,35,0,1,368788
embedding,36,0,1,4119
input_layernorm,36,0,1,7632
q_proj,36,0,1,52167
k_proj,36,0,1,18074
v_proj,36,0,1,17615
rope,36,0,1,39403
attn,36,0,1,5384
o_proj,36,0,1,52558
post_layernorm,36,0,1,7874
gate,36,0,1,64707
expert.w1,36,0,1,17230
expert.w3,36,0,1,16916
act_fn,36,0,1,3855
expert.w2,36,0,1,15471
final_layernorm,36,0,1,7844
lm_head,36,0,1,369023
embedding,37,0,1,3937
input_layernorm,37,0,1,7358
q_proj,37,0,1,52573
k_proj,37,0,1,17846
v_proj,37,0,1,17520
rope,37,0,1,37712
attn,37,0,1,5194
o_proj,37,0,1,52104
post_layernorm,37,0,1,7571
gate,37,0,1,62634
expert.w1,37,0,1,17083
expert.w3,37,0,1,16659
act_fn,37,0,1,3687
expert.w2,37,0,1,15363
final_layernorm,37,0,1,7556
lm_head,37,0,1,368927
embedding,38,0,1,4082
input_layernorm,38,0,1,7635
q_proj,38,0,1,53000
k_proj,38,0,1,18096
v_proj,38,0,1,17790
rope,38,0,1,39343
attn,38,0,1,5440
o_proj,38,0,1,52938
post_layernorm,38,0,1,7828
gate,38,0,1,64982
expert.w1,38,0,1,17345
expert.w3,38,0,1,17137
act_fn,38,0,1,3734
expert.w2,38,0,1,15692
final_layernorm,38,0,1,7892
lm_head,38,0,1,369556
embedding,39,0,1,4098
input_layernorm,39,0,1,7637
q_proj,39,0,1,53266
k_proj,39,0,1,18170
v_proj,39,0,1,17876
rope,39,0,1,39257
attn,39,0,1,5493
o_proj,39,0,1,52926
post_layernorm,39,0,1,7846
gate,39,0,1,65300
expert.w1,39,0,1,17416
expert.w3,39,0,1,17037
act_fn,39,0,1,3767
expert.w2,39,0,1,15436
final_layernorm,39,0,1,7890
lm_head,39,0,1,369693
embedding,40,0,1,3971
input_layernorm,40,0,1,7348
q_proj,40,0,1,52976
k_proj,40,0,1,17910
v_proj,40,0,1,17543
rope,40,0,1,37663
attn,40,0,1,5233
o_proj,40,0,1,52815
post_layernorm,40,0,1,7541
gate,40,0,1,62257
expert.w1,40,0,1,17189
expert.w3,40,0,1,16759
act_fn,40,0,1,3430
expert.w2,40,0,1,15360
final_layernorm,40,0,1,7628
lm_head,40,0,1,369165
embedding,41,0,1,4138
input_layernorm,41,0,1,7643
q_proj,41,0,1,52584
k_proj,41,0,1,18192
v_proj,41,0,1,17922
rope,41,0,1,39282
attn,41,0,1,5520
o_proj,41,0,1,53217
post_layernorm,41,0,1,7847
gate,41,0,1,66251
expert.w1,41,0,1,17478
expert.w3,41,0,1,16998
act_fn,41,0,1,3704
expert.w2,41,0,1,15613
final_layernorm,41,0,1,7915
lm_head,41,0,1,370054
embedding,42,0,1,4158
input_layernorm,42,0,1,7654
q_proj,42,0,1,52889
k_proj,42,0,1,18222
v_proj,42,0,1,17932
rope,42,0,1,39469
attn,42,0,1,5535
o_proj,42,0,1,53490
post_layernorm,42,0,1,7857
gate,42,0,1,65952
expert.w1,42,0,1,17555
expert.w3,42,0,1,17084
act_fn,42,0,1,3555
expert.w2,42,0,1,15630
final_layernorm,42,0,1,7872
lm_head,42,0,1,370110
embedding,43,0,1,4341
input_layernorm,43,0,1,7384
q_proj,43,0,1,53019
k_proj,43,0,1,18009
v_proj,43,0,1,17974
rope,43,0,1,38121
attn,43,0,1,5292
o_proj,43,0,1,53140
post_layernorm,43,0,1,7589
gate,43,0,1,63506
expert.w1,43,0,1,17293
expert.w3,43,0,1,17018
act_fn,43,0,1,3536
expert.w2,43,0,1,15409
final_layernorm,43,0,1,7588
lm_head,43,0,1,369585
embedding,44,0,1,4491
input_layernorm,44,0,1,7680
q_proj,44,0,1,53532
k_proj,44,0,1,18401
v_proj,44,0,1,18129
rope,44,0,1,39736
attn,44,0,1,5526
o_proj,44,0,1,53549
post_layernorm,44,0,1,7894
gate,44,0,1,65750
expert.w1,44,0,1,17553
expert.w3,44,0,1,17168
act_fn,44,0,1,3655
expert.w2,44,0,1,15568
final_layernorm,44,0,1,7890
lm_head,44,0,1,370706
embedding,45,0,1,4507
input_layernorm,45,0,1,7695
q_proj,45,0,1,53344
k_proj,45,0,1,18325
v_proj,45,0,1,18183
rope,45,0,1,39776
attn,45,0,1,5581
o_proj,45,0,1,53552
post_layernorm,45,0,1,7911
gate,45,0,1,66135
expert.w1,45,0,1,17530
expert.w3,45,0,1,17373
act_fn,45,0,1,3624
expert.w2,45,0,1,15517
final_layernorm,45,0,1,7928
lm_head,45,0,1,370764
embedding,46,0,1,4365
input_layernorm,46,0,1,7409
q_proj,46,0,1,52646
k_proj,46,0,1,18246
v_proj,46,0,1,17940
rope,46,0,1,38401
attn,46,0,1,5361
o_proj,46,0,1,53116
post_layernorm,46,0,1,7605
gate,46,0,1,63176
expert.w1,46,0,1,17394
expert.w3,46,0,1,17204
act_fn,46,0,1,3552
expert.w2,46,0,1,15423
final_layernorm,46,0,1,7647
lm_head,46,0,1,369893
embedding,47,0,1,4654
input_layernorm,47,0,1,7711
q_proj,47,0,1,53268
k_proj,47,0,1,18405
v_proj,47,0,1,18180
rope,47,0,1,40247
attn,47,0,1,5613
o_proj,47,0,1,53675
post_layernorm,47,0,1,7967
gate,47,0,1,66244
expert.w1,47,0,1,17717
expert.w3,47,0,1,17236
act_fn,47,0,1,3575
expert.w2,47,0,1,15675
final_layernorm,47,0,1,7942
lm_head,47,0,1,371156
embedding,48,0,1,4544
input_layernorm,48,0,1,7422
q_proj,48,0,1,52982
k_proj,48,0,1,18242
v_proj,48,0,1,17937
rope,48,0,1,38509
attn,48,0,1,5351
o_proj,48,0,1,53315
post_layernorm,48,0,1,7641
gate,48,0,1,62951
expert.w1,48,0,1,17487
expert.w3,48,0,1,17064
act_fn,48,0,1,3430
expert.w2,48,0,1,15042
final_layernorm,48,0,1,7642
lm_head,48,0,1,370641
embedding,49,0,1,4663
input_layernorm,49,0,1,7524
q_proj,49,0,1,53107
k_proj,49,0,1,18310
v_proj,49,0,1,18052
rope,49,0,1,39198
attn,49,0,1,5481
o_proj,49,0,1,53932
post_layernorm,49,0,1,7737
gate,49,0,1,65270
expert.w1,49,0,1,17611
expert.w3,49,0,1,17137
act_fn,49,0,1,3863
expert.w2,49,0,1,15103
final_layernorm,49,0,1,7751
lm_head,49,0,1,370616
embedding,50,0,1,4759
input_layernorm,50,0,1,7735
q_proj,50,0,1,53414
k_proj,50,0,1,18596
v_proj,50,0,1,18254
rope,50,0,1,40360
attn,50,0,1,5676
o_proj,50,0,1,54102
post_layernorm,50,0,1,7975
gate,50,0,1,66708
expert.w1,50,0,1,17794
expert.w3,50,0,1,17312
act_fn,50,0,1,3933
expert.w2,50,0,1,15208
final_layernorm,50,0,1,7991
lm_head,50,0,1,371065
embedding,51,0,1,4509
input_layernorm,51,0,1,7475
q_proj,51,0,1,53117
k_proj,51,0,1,18296
v_proj,51,0,1,18087
rope,51,0,1,38491
attn,51,0,1,5450
o_proj,51,0,1,54012
post_layernorm,51,0,1,7686
gate,51,0,1,64403
expert.w1,51,0,1,17606
expert.w3,51,0,1,17096
act_fn,51,0,1,3746
expert.w2,51,0,1,15057
final_layernorm,51,0,1,7726
lm_head,51,0,1,370490
embedding,52,0,1,4789
input_layernorm,52,0,1,7771
q_proj,52,0,1,53489
k_proj,52,0,1,18632
v_proj,52,0,1,18310
rope,52,0,1,40215
attn,52,0,1,5667
o_proj,52,0,1,54176
post_layernorm,52,0,1,7996
gate,52,0,1,66699
expert.w1,52,0,1,17922
expert.w3,52,0,1,17315
act_fn,52,0,1,4060
expert.w2,52,0,1,15268
final_layernorm,52,0,1,8022
lm_head,52,0,1,371243
embedding,53,0,1,4828
input_layernorm,53,0,1,7779
q_proj,53,0,1,53784
k_proj,53,0,1,18618
v_proj,53,0,1,18464
rope,53,0,1,40612
attn,53,0,1,5733
o_proj,53,0,1,54364
post_layernorm,53,0,1,8026
gate,53,0,1,67178
expert.w1,53,0,1,17939
expert.w3,53,0,1,17297
act_fn,53,0,1,3810
expert.w2,53,0,1,15180
final_layernorm,53,0,1,8030
lm_head,53,0,1,371699
embedding,54,0,1,4641
input_layernorm,54,0,1,7500
q_proj,54,0,1,53483
k_proj,54,0,1,18408
v_proj,54,0,1,18272
rope,54,0,1,38879
attn,54,0,1,5509
o_proj,54,0,1,54256
post_layernorm,54,0,1,7722
gate,54,0,1,64197
expert.w1,54,0,1,17611
expert.w3,54,0,1,17263
act_fn,54,0,1,3578
expert.w2,54,0,1,15008
final_layernorm,54,0,1,7715
lm_head,54,0,1,371019
embedding,55,0,1,4828
input_layernorm,55,0,1,7813
q_proj,55,0,1,53725
k_proj,55,0,1,18669
v_proj,55,0,1,18462
rope,55,0,1,40523
attn,55,0,1,5790
o_proj,55,0,1,54373
post_layernorm,55,0,1,8048
gate,55,0,1,67368
expert.w1,55,0,1,17894
expert.w3,55,0,1,17387
act_fn,55,0,1,3646
expert.w2,55,0,1,15270
final_layernorm,55,0,1,8113
lm_head,55,0,1,372289
embedding,56,0,1,4677
input_layernorm,56,0,1,7573
q_proj,56,0,1,53590
k_proj,56,0,1,18456
v_proj,56,0,1,18453
rope,56,0,1,39247
attn,56,0,1,5537
o_proj,56,0,1,54166
post_layernorm,56,0,1,7779
gate,56,0,1,64388
expert.w1,56,0,1,17652
expert.w3,56,0,1,17296
act_fn,56,0,1,3561
expert.w2,56,0,1,15094
final_layernorm,56,0,1,7881
lm_head,56,0,1,371757
embedding,57,0,1,4647
input_layernorm,57,0,1,7539
q_proj,57,0,1,56685
k_proj,57,0,1,18745
v_proj,57,0,1,18822
rope,57,0,1,38940
attn,57,0,1,5540
o_proj,57,0,1,57748
post_layernorm,57,0,1,7787
gate,57,0,1,65344
expert.w1,57,0,1,17877
expert.w3,57,0,1,17150
act_fn,57,0,1,3600
expert.w2,57,0,1,15156
final_layernorm,57,0,1,7760
lm_head,57,0,1,370752
embedding,58,0,1,4953
input_layernorm,58,0,1,7862
q_proj,58,0,1,56900
k_proj,58,0,1,18956
v_proj,58,0,1,19099
rope,58,0,1,40701
attn,58,0,1,5812
o_proj,58,0,1,58106
post_layernorm,58,0,1,8095
gate,58,0,1,67667
expert.w1,58,0,1,18094
expert.w3,58,0,1,17297
act_fn,58,0,1,3772
expert.w2,58,0,1,15338
final_layernorm,58,0,1,8122
lm_head,58,0,1,371262
embedding,59,0,1,4775
input_layernorm,59,0,1,7562
q_proj,59,0,1,56706
k_proj,59,0,1,18750
v_proj,59,0,1,18880
rope,59,0,1,38949
attn,59,0,1,5583
o_proj,59,0,1,57802
post_layernorm,59,0,1,7842
gate,59,0,1,65048
expert.w1,59,0,1,17907
expert.w3,59,0,1,17182
act_fn,59,0,1,3587
expert.w2,59,0,1,15141
final_layernorm,59,0,1,7868
lm_head,59,0,1,370673
embedding,60,0,1,4962
input_layernorm,60,0,1,7842
q_proj,60,0,1,56959
k_proj,60,0,1,18990
v_proj,60,0,1,19099
rope,60,0,1,40861
attn,60,0,1,5812
o_proj,60,0,1,58209
post_layernorm,60,0,1,8119
gate,60,0,1,67249
expert.w1,60,0,1,18201
expert.w3,60,0,1,17483
act_fn,60,0,1,3550
expert.w2,60,0,1,15318
final_layernorm,60,0,1,8192
lm_head,60,0,1,371943
embedding,61,0,1,5057
input_layernorm,61,0,1,7874
q_proj,61,0,1,57167
k_proj,61,0,1,19497
v_proj,61,0,1,19994
rope,61,0,1,40737
attn,61,0,1,5871
o_proj,61,0,1,58399
post_layernorm,61,0,1,8143
gate,61,0,1,67901
expert.w1,61,0,1,18162
expert.w3,61,0,1,17472
act_fn,61,0,1,3676
expert.w2,61,0,1,15314
final_layernorm,61,0,1,8172
lm_head,61,0,1,373161
embedding,62,0,1,4848
input_layernorm,62,0,1,7608
q_proj,62,0,1,56869
k_proj,62,0,1,19181
v_proj,62,0,1,19789
rope,62,0,1,39083
attn,62,0,1,5626
o_proj,62,0,1,58245
post_layernorm,62,0,1,7854
gate,62,0,1,64904
expert.w1,62,0,1,17858
