layer_name,input,kv_cache,tp_size,latency(ns)
v_proj,10,0,4,6954
rope,10,0,4,29546
o_proj,10,0,4,5611
post_layernorm,10,0,4,22681
gate,10,0,4,44250
expert.w1,10,0,4,41827
expert.w3,10,0,4,40430
act_fn,10,0,4,4694
expert.w2,10,0,4,44326
final_layernorm,10,0,4,23800
lm_head,10,0,4,24910
embedding,11,0,4,9007
input_layernorm,11,0,4,23515
q_proj,11,0,4,8630
k_proj,11,0,4,6966
v_proj,11,0,4,6950
rope,11,0,4,29805
o_proj,11,0,4,5638
post_layernorm,11,0,4,23016
gate,11,0,4,45162
expert.w1,11,0,4,41301
expert.w3,11,0,4,40299
act_fn,11,0,4,4689
expert.w2,11,0,4,44192
final_layernorm,11,0,4,23756
lm_head,11,0,4,25652
embedding,12,0,4,9766
input_layernorm,12,0,4,23673
q_proj,12,0,4,8615
k_proj,12,0,4,6959
v_proj,12,0,4,6941
rope,12,0,4,30090
o_proj,12,0,4,5646
post_layernorm,12,0,4,23100
gate,12,0,4,45245
expert.w1,12,0,4,41286
expert.w3,12,0,4,40666
act_fn,12,0,4,4747
expert.w2,12,0,4,44389
final_layernorm,12,0,4,23865
lm_head,12,0,4,25572
embedding,13,0,4,10288
input_layernorm,13,0,4,23780
q_proj,13,0,4,8670
k_proj,13,0,4,6959
v_proj,13,0,4,6938
rope,13,0,4,30412
o_proj,13,0,4,5599
post_layernorm,13,0,4,23126
gate,13,0,4,45303
expert.w1,13,0,4,41676
expert.w3,13,0,4,40759
act_fn,13,0,4,4753
expert.w2,13,0,4,44459
final_layernorm,13,0,4,24170
lm_head,13,0,4,25165
embedding,14,0,4,10920
input_layernorm,14,0,4,23641
q_proj,14,0,4,8656
k_proj,14,0,4,6968
v_proj,14,0,4,6975
rope,14,0,4,30409
o_proj,14,0,4,5641
post_layernorm,14,0,4,23141
gate,14,0,4,45429
expert.w1,14,0,4,41594
expert.w3,14,0,4,40573
act_fn,14,0,4,4832
expert.w2,14,0,4,44489
final_layernorm,14,0,4,23833
lm_head,14,0,4,25292
embedding,15,0,4,11611
input_layernorm,15,0,4,23634
q_proj,15,0,4,8704
k_proj,15,0,4,6961
v_proj,15,0,4,6983
rope,15,0,4,30527
o_proj,15,0,4,5640
post_layernorm,15,0,4,23166
gate,15,0,4,45384
expert.w1,15,0,4,41702
expert.w3,15,0,4,40672
act_fn,15,0,4,4799
expert.w2,15,0,4,44476
final_layernorm,15,0,4,24188
lm_head,15,0,4,25385
embedding,16,0,4,11916
input_layernorm,16,0,4,27031
q_proj,16,0,4,8259
k_proj,16,0,4,7044
v_proj,16,0,4,7061
rope,16,0,4,30383
o_proj,16,0,4,5616
post_layernorm,16,0,4,26625
gate,16,0,4,44192
expert.w1,16,0,4,41765
expert.w3,16,0,4,40687
act_fn,16,0,4,4921
expert.w2,16,0,4,44482
final_layernorm,16,0,4,27152
lm_head,16,0,4,25346
embedding,17,0,4,3501
input_layernorm,17,0,4,26745
q_proj,17,0,4,8462
k_proj,17,0,4,7242
v_proj,17,0,4,7115
rope,17,0,4,29889
o_proj,17,0,4,5632
post_layernorm,17,0,4,26504
gate,17,0,4,44871
expert.w1,17,0,4,42041
expert.w3,17,0,4,41177
act_fn,17,0,4,4599
expert.w2,17,0,4,44986
final_layernorm,17,0,4,27029
lm_head,17,0,4,25678
embedding,18,0,4,3558
input_layernorm,18,0,4,27429
q_proj,18,0,4,8446
k_proj,18,0,4,7260
v_proj,18,0,4,7140
rope,18,0,4,30431
o_proj,18,0,4,5623
post_layernorm,18,0,4,26454
gate,18,0,4,44699
expert.w1,18,0,4,42223
expert.w3,18,0,4,41168
act_fn,18,0,4,4607
expert.w2,18,0,4,44810
final_layernorm,18,0,4,27116
lm_head,18,0,4,26059
embedding,19,0,4,3574
input_layernorm,19,0,4,26824
q_proj,19,0,4,8438
k_proj,19,0,4,7191
v_proj,19,0,4,7080
rope,19,0,4,29977
o_proj,19,0,4,5565
post_layernorm,19,0,4,26528
gate,19,0,4,45243
expert.w1,19,0,4,42300
expert.w3,19,0,4,41499
act_fn,19,0,4,4573
expert.w2,19,0,4,44818
final_layernorm,19,0,4,26920
lm_head,19,0,4,25471
embedding,20,0,4,3562
input_layernorm,20,0,4,27040
q_proj,20,0,4,8458
k_proj,20,0,4,7151
v_proj,20,0,4,7060
rope,20,0,4,30463
o_proj,20,0,4,5577
post_layernorm,20,0,4,27251
gate,20,0,4,44967
expert.w1,20,0,4,42385
expert.w3,20,0,4,41449
act_fn,20,0,4,4590
expert.w2,20,0,4,44869
final_layernorm,20,0,4,27038
lm_head,20,0,4,26190
embedding,21,0,4,3607
input_layernorm,21,0,4,27041
q_proj,21,0,4,8426
k_proj,21,0,4,7209
v_proj,21,0,4,7093
rope,21,0,4,30856
o_proj,21,0,4,5566
post_layernorm,21,0,4,26555
gate,21,0,4,45928
expert.w1,21,0,4,42371
expert.w3,21,0,4,41521
act_fn,21,0,4,4662
expert.w2,21,0,4,44970
final_layernorm,21,0,4,27251
lm_head,21,0,4,25760
embedding,22,0,4,3621
input_layernorm,22,0,4,26925
q_proj,22,0,4,8435
k_proj,22,0,4,7208
v_proj,22,0,4,7088
rope,22,0,4,30848
o_proj,22,0,4,5568
post_layernorm,22,0,4,26550
gate,22,0,4,45205
expert.w1,22,0,4,42449
expert.w3,22,0,4,41496
act_fn,22,0,4,4630
expert.w2,22,0,4,44852
final_layernorm,22,0,4,27115
lm_head,22,0,4,25856
embedding,23,0,4,3661
input_layernorm,23,0,4,27132
q_proj,23,0,4,8472
k_proj,23,0,4,7207
v_proj,23,0,4,7101
rope,23,0,4,31048
o_proj,23,0,4,5581
post_layernorm,23,0,4,26755
gate,23,0,4,45661
expert.w1,23,0,4,42627
expert.w3,23,0,4,41640
act_fn,23,0,4,4617
expert.w2,23,0,4,44956
final_layernorm,23,0,4,27022
lm_head,23,0,4,25898
embedding,24,0,4,3669
input_layernorm,24,0,4,26972
q_proj,24,0,4,8468
k_proj,24,0,4,7166
v_proj,24,0,4,7083
rope,24,0,4,31114
o_proj,24,0,4,5591
post_layernorm,24,0,4,26451
gate,24,0,4,45221
expert.w1,24,0,4,42532
expert.w3,24,0,4,41612
act_fn,24,0,4,4641
expert.w2,24,0,4,44995
final_layernorm,24,0,4,27160
lm_head,24,0,4,25937
embedding,25,0,4,3749
input_layernorm,25,0,4,27796
q_proj,25,0,4,8760
k_proj,25,0,4,7206
v_proj,25,0,4,7104
rope,25,0,4,31307
o_proj,25,0,4,5776
post_layernorm,25,0,4,27333
gate,25,0,4,45591
expert.w1,25,0,4,42719
expert.w3,25,0,4,41744
act_fn,25,0,4,4678
expert.w2,25,0,4,45417
final_layernorm,25,0,4,27553
lm_head,25,0,4,25995
embedding,26,0,4,3723
input_layernorm,26,0,4,27370
q_proj,26,0,4,8692
k_proj,26,0,4,7182
v_proj,26,0,4,7099
rope,26,0,4,31241
o_proj,26,0,4,5671
post_layernorm,26,0,4,26826
gate,26,0,4,45999
expert.w1,26,0,4,42689
expert.w3,26,0,4,41507
act_fn,26,0,4,4726
expert.w2,26,0,4,45315
final_layernorm,26,0,4,27316
lm_head,26,0,4,25937
embedding,27,0,4,3752
input_layernorm,27,0,4,27991
q_proj,27,0,4,8720
k_proj,27,0,4,7198
v_proj,27,0,4,7100
rope,27,0,4,31349
o_proj,27,0,4,5678
post_layernorm,27,0,4,26800
gate,27,0,4,46209
expert.w1,27,0,4,42879
expert.w3,27,0,4,41601
act_fn,27,0,4,4728
expert.w2,27,0,4,45348
final_layernorm,27,0,4,28174
lm_head,27,0,4,25986
embedding,28,0,4,3733
input_layernorm,28,0,4,27317
q_proj,28,0,4,8656
k_proj,28,0,4,7218
v_proj,28,0,4,7087
rope,28,0,4,31605
o_proj,28,0,4,5709
post_layernorm,28,0,4,26879
gate,28,0,4,45736
expert.w1,28,0,4,42923
expert.w3,28,0,4,41729
act_fn,28,0,4,4683
expert.w2,28,0,4,45420
final_layernorm,28,0,4,27619
lm_head,28,0,4,26037
embedding,29,0,4,3787
input_layernorm,29,0,4,27308
q_proj,29,0,4,8717
k_proj,29,0,4,7211
v_proj,29,0,4,7089
rope,29,0,4,31672
o_proj,29,0,4,5649
post_layernorm,29,0,4,27084
gate,29,0,4,46051
expert.w1,29,0,4,42954
expert.w3,29,0,4,41725
act_fn,29,0,4,4739
expert.w2,29,0,4,45454
final_layernorm,29,0,4,27561
lm_head,29,0,4,26200
embedding,30,0,4,3820
input_layernorm,30,0,4,27599
q_proj,30,0,4,8711
k_proj,30,0,4,7224
v_proj,30,0,4,7088
rope,30,0,4,31838
o_proj,30,0,4,5639
post_layernorm,30,0,4,27279
gate,30,0,4,46981
expert.w1,30,0,4,42924
expert.w3,30,0,4,41708
act_fn,30,0,4,4772
expert.w2,30,0,4,45613
final_layernorm,30,0,4,27525
lm_head,30,0,4,26592
embedding,31,0,4,3834
input_layernorm,31,0,4,27351
q_proj,31,0,4,8696
k_proj,31,0,4,7215
v_proj,31,0,4,7094
rope,31,0,4,31631
o_proj,31,0,4,5669
post_layernorm,31,0,4,26862
gate,31,0,4,46323
expert.w1,31,0,4,42820
expert.w3,31,0,4,41899
act_fn,31,0,4,4761
expert.w2,31,0,4,45492
final_layernorm,31,0,4,27378
lm_head,31,0,4,26177
embedding,32,0,4,3869
input_layernorm,32,0,4,27370
q_proj,32,0,4,8376
k_proj,32,0,4,7244
v_proj,32,0,4,7230
rope,32,0,4,31792
o_proj,32,0,4,5704
post_layernorm,32,0,4,26962
gate,32,0,4,46396
expert.w1,32,0,4,43136
expert.w3,32,0,4,41780
act_fn,32,0,4,4832
expert.w2,32,0,4,45484
final_layernorm,32,0,4,27115
lm_head,32,0,4,26376
embedding,33,0,4,3899
input_layernorm,33,0,4,27414
q_proj,33,0,4,8922
k_proj,33,0,4,7352
v_proj,33,0,4,7141
rope,33,0,4,31590
o_proj,33,0,4,5799
post_layernorm,33,0,4,26851
gate,33,0,4,46998
expert.w1,33,0,4,43001
expert.w3,33,0,4,41826
act_fn,33,0,4,4806
expert.w2,33,0,4,46161
final_layernorm,33,0,4,27836
lm_head,33,0,4,26351
embedding,34,0,4,4341
input_layernorm,34,0,4,27644
q_proj,34,0,4,8886
k_proj,34,0,4,7352
v_proj,34,0,4,7130
rope,34,0,4,31507
o_proj,34,0,4,5816
post_layernorm,34,0,4,27298
gate,34,0,4,46669
expert.w1,34,0,4,42977
expert.w3,34,0,4,41907
act_fn,34,0,4,4833
expert.w2,34,0,4,46107
final_layernorm,34,0,4,28074
lm_head,34,0,4,26122
embedding,35,0,4,4297
input_layernorm,35,0,4,27677
q_proj,35,0,4,8873
k_proj,35,0,4,7394
v_proj,35,0,4,7134
rope,35,0,4,31941
o_proj,35,0,4,5843
post_layernorm,35,0,4,26788
gate,35,0,4,46911
expert.w1,35,0,4,43189
expert.w3,35,0,4,41792
act_fn,35,0,4,4857
expert.w2,35,0,4,45976
final_layernorm,35,0,4,27656
lm_head,35,0,4,26042
embedding,36,0,4,4208
input_layernorm,36,0,4,27480
q_proj,36,0,4,8828
k_proj,36,0,4,7358
v_proj,36,0,4,7124
rope,36,0,4,32227
o_proj,36,0,4,5829
post_layernorm,36,0,4,26727
gate,36,0,4,46606
expert.w1,36,0,4,43155
expert.w3,36,0,4,41871
act_fn,36,0,4,4872
expert.w2,36,0,4,45957
final_layernorm,36,0,4,28052
lm_head,36,0,4,27170
embedding,37,0,4,4313
input_layernorm,37,0,4,27140
q_proj,37,0,4,8879
k_proj,37,0,4,7332
v_proj,37,0,4,7115
rope,37,0,4,32362
o_proj,37,0,4,5764
post_layernorm,37,0,4,26862
gate,37,0,4,47050
expert.w1,37,0,4,43279
expert.w3,37,0,4,42065
act_fn,37,0,4,4950
expert.w2,37,0,4,45921
final_layernorm,37,0,4,27575
lm_head,37,0,4,26069
embedding,38,0,4,4360
input_layernorm,38,0,4,27174
q_proj,38,0,4,8894
k_proj,38,0,4,7341
v_proj,38,0,4,7109
rope,38,0,4,32071
o_proj,38,0,4,5761
post_layernorm,38,0,4,26631
gate,38,0,4,47343
expert.w1,38,0,4,43265
expert.w3,38,0,4,42071
act_fn,38,0,4,4996
expert.w2,38,0,4,46126
final_layernorm,38,0,4,27483
lm_head,38,0,4,26704
embedding,39,0,4,4317
input_layernorm,39,0,4,27420
q_proj,39,0,4,8911
k_proj,39,0,4,7319
v_proj,39,0,4,7102
rope,39,0,4,32141
o_proj,39,0,4,5782
post_layernorm,39,0,4,26671
gate,39,0,4,47632
expert.w1,39,0,4,43386
expert.w3,39,0,4,42085
act_fn,39,0,4,5044
expert.w2,39,0,4,46111
final_layernorm,39,0,4,27561
lm_head,39,0,4,26442
embedding,40,0,4,4237
input_layernorm,40,0,4,27152
q_proj,40,0,4,8878
k_proj,40,0,4,7308
v_proj,40,0,4,7078
rope,40,0,4,32089
o_proj,40,0,4,5787
post_layernorm,40,0,4,26748
gate,40,0,4,47572
expert.w1,40,0,4,43331
expert.w3,40,0,4,42028
act_fn,40,0,4,5089
expert.w2,40,0,4,45962
final_layernorm,40,0,4,26976
lm_head,40,0,4,26560
embedding,41,0,4,4392
input_layernorm,41,0,4,27650
q_proj,41,0,4,8899
k_proj,41,0,4,7331
v_proj,41,0,4,7108
rope,41,0,4,32664
o_proj,41,0,4,5669
post_layernorm,41,0,4,26683
gate,41,0,4,47078
expert.w1,41,0,4,43114
expert.w3,41,0,4,41777
act_fn,41,0,4,5111
expert.w2,41,0,4,46006
final_layernorm,41,0,4,27265
lm_head,41,0,4,26225
embedding,42,0,4,4390
input_layernorm,42,0,4,27196
q_proj,42,0,4,8909
k_proj,42,0,4,7317
v_proj,42,0,4,7083
rope,42,0,4,32547
o_proj,42,0,4,5682
post_layernorm,42,0,4,26726
gate,42,0,4,47676
expert.w1,42,0,4,43158
expert.w3,42,0,4,41917
act_fn,42,0,4,5111
expert.w2,42,0,4,46038
final_layernorm,42,0,4,27429
lm_head,42,0,4,26648
embedding,43,0,4,4348
input_layernorm,43,0,4,27852
q_proj,43,0,4,8919
k_proj,43,0,4,7331
v_proj,43,0,4,7118
rope,43,0,4,32210
o_proj,43,0,4,5744
post_layernorm,43,0,4,26655
gate,43,0,4,47981
expert.w1,43,0,4,43069
expert.w3,43,0,4,41904
act_fn,43,0,4,5100
expert.w2,43,0,4,46164
final_layernorm,43,0,4,27379
lm_head,43,0,4,26617
embedding,44,0,4,4506
input_layernorm,44,0,4,27221
q_proj,44,0,4,8881
k_proj,44,0,4,7326
v_proj,44,0,4,7109
rope,44,0,4,32516
o_proj,44,0,4,5685
post_layernorm,44,0,4,26715
gate,44,0,4,47499
expert.w1,44,0,4,43098
expert.w3,44,0,4,41773
act_fn,44,0,4,5187
expert.w2,44,0,4,46160
final_layernorm,44,0,4,27575
lm_head,44,0,4,26863
embedding,45,0,4,4463
input_layernorm,45,0,4,27243
q_proj,45,0,4,8939
k_proj,45,0,4,7310
v_proj,45,0,4,7132
rope,45,0,4,32744
o_proj,45,0,4,5844
post_layernorm,45,0,4,26802
gate,45,0,4,50319
expert.w1,45,0,4,43072
expert.w3,45,0,4,41843
act_fn,45,0,4,5180
expert.w2,45,0,4,46356
final_layernorm,45,0,4,27396
lm_head,45,0,4,26540
embedding,46,0,4,4471
input_layernorm,46,0,4,27671
q_proj,46,0,4,8880
k_proj,46,0,4,7346
v_proj,46,0,4,7123
rope,46,0,4,32873
o_proj,46,0,4,5693
post_layernorm,46,0,4,26793
gate,46,0,4,47970
expert.w1,46,0,4,43254
expert.w3,46,0,4,41849
act_fn,46,0,4,5146
expert.w2,46,0,4,46403
final_layernorm,46,0,4,27500
lm_head,46,0,4,26904
embedding,47,0,4,4408
input_layernorm,47,0,4,28186
q_proj,47,0,4,8936
k_proj,47,0,4,7315
v_proj,47,0,4,7118
rope,47,0,4,32796
o_proj,47,0,4,5702
post_layernorm,47,0,4,26720
gate,47,0,4,48361
expert.w1,47,0,4,43286
expert.w3,47,0,4,41937
act_fn,47,0,4,5203
expert.w2,47,0,4,46205
final_layernorm,47,0,4,27317
lm_head,47,0,4,26627
embedding,48,0,4,4420
input_layernorm,48,0,4,27240
q_proj,48,0,4,8911
k_proj,48,0,4,7260
v_proj,48,0,4,7166
rope,48,0,4,32617
o_proj,48,0,4,5741
post_layernorm,48,0,4,26847
gate,48,0,4,47650
expert.w1,48,0,4,43574
expert.w3,48,0,4,41968
act_fn,48,0,4,5254
expert.w2,48,0,4,46397
final_layernorm,48,0,4,27075
lm_head,48,0,4,26788
embedding,49,0,4,4430
input_layernorm,49,0,4,27093
q_proj,49,0,4,8890
k_proj,49,0,4,7357
v_proj,49,0,4,7145
rope,49,0,4,32410
o_proj,49,0,4,5878
post_layernorm,49,0,4,26822
gate,49,0,4,48399
expert.w1,49,0,4,43752
expert.w3,49,0,4,42138
act_fn,49,0,4,5296
expert.w2,49,0,4,46924
final_layernorm,49,0,4,27546
lm_head,49,0,4,27031
embedding,50,0,4,4521
input_layernorm,50,0,4,27493
q_proj,50,0,4,8846
k_proj,50,0,4,7347
v_proj,50,0,4,7134
rope,50,0,4,32753
o_proj,50,0,4,5860
post_layernorm,50,0,4,26912
gate,50,0,4,48608
expert.w1,50,0,4,43718
expert.w3,50,0,4,41929
act_fn,50,0,4,5376
expert.w2,50,0,4,46814
final_layernorm,50,0,4,27547
lm_head,50,0,4,26666
embedding,51,0,4,4546
input_layernorm,51,0,4,27767
q_proj,51,0,4,8918
k_proj,51,0,4,7343
v_proj,51,0,4,7135
rope,51,0,4,32203
o_proj,51,0,4,5866
post_layernorm,51,0,4,27384
gate,51,0,4,49031
expert.w1,51,0,4,43489
expert.w3,51,0,4,41930
act_fn,51,0,4,5378
expert.w2,51,0,4,46888
final_layernorm,51,0,4,28174
lm_head,51,0,4,26857
embedding,52,0,4,4546
input_layernorm,52,0,4,27559
q_proj,52,0,4,8915
k_proj,52,0,4,7350
v_proj,52,0,4,7108
rope,52,0,4,32759
o_proj,52,0,4,5853
post_layernorm,52,0,4,26913
gate,52,0,4,48923
expert.w1,52,0,4,43660
expert.w3,52,0,4,42013
act_fn,52,0,4,5370
expert.w2,52,0,4,46854
final_layernorm,52,0,4,27512
lm_head,52,0,4,26640
embedding,53,0,4,4586
input_layernorm,53,0,4,27574
q_proj,53,0,4,8886
k_proj,53,0,4,7336
v_proj,53,0,4,7135
rope,53,0,4,32690
o_proj,53,0,4,5894
post_layernorm,53,0,4,26934
gate,53,0,4,48840
expert.w1,53,0,4,43641
expert.w3,53,0,4,42084
act_fn,53,0,4,5410
expert.w2,53,0,4,47046
final_layernorm,53,0,4,27556
lm_head,53,0,4,26805
embedding,54,0,4,4575
input_layernorm,54,0,4,27574
q_proj,54,0,4,8820
k_proj,54,0,4,7330
v_proj,54,0,4,7125
rope,54,0,4,32817
o_proj,54,0,4,5866
post_layernorm,54,0,4,26941
gate,54,0,4,48657
expert.w1,54,0,4,43749
expert.w3,54,0,4,42085
act_fn,54,0,4,5498
expert.w2,54,0,4,47022
final_layernorm,54,0,4,27596
lm_head,54,0,4,26754
embedding,55,0,4,4646
input_layernorm,55,0,4,27456
q_proj,55,0,4,8890
k_proj,55,0,4,7369
v_proj,55,0,4,7129
rope,55,0,4,33012
o_proj,55,0,4,5857
post_layernorm,55,0,4,27050
gate,55,0,4,48827
expert.w1,55,0,4,43824
expert.w3,55,0,4,42316
act_fn,55,0,4,5442
expert.w2,55,0,4,46895
final_layernorm,55,0,4,27718
lm_head,55,0,4,26852
embedding,56,0,4,4621
input_layernorm,56,0,4,27467
q_proj,56,0,4,8862
k_proj,56,0,4,7340
v_proj,56,0,4,7115
rope,56,0,4,32710
o_proj,56,0,4,5888
post_layernorm,56,0,4,26940
gate,56,0,4,51426
expert.w1,56,0,4,44160
expert.w3,56,0,4,42337
act_fn,56,0,4,5452
expert.w2,56,0,4,46965
final_layernorm,56,0,4,27334
lm_head,56,0,4,26966
embedding,57,0,4,4663
input_layernorm,57,0,4,27540
q_proj,57,0,4,8888
k_proj,57,0,4,7262
v_proj,57,0,4,7172
rope,57,0,4,32825
o_proj,57,0,4,5805
post_layernorm,57,0,4,27078
gate,57,0,4,49013
expert.w1,57,0,4,43425
expert.w3,57,0,4,41720
act_fn,57,0,4,5498
expert.w2,57,0,4,46990
final_layernorm,57,0,4,27876
lm_head,57,0,4,26912
embedding,58,0,4,4716
input_layernorm,58,0,4,27532
q_proj,58,0,4,8854
k_proj,58,0,4,7284
v_proj,58,0,4,7190
rope,58,0,4,33053
o_proj,58,0,4,5781
post_layernorm,58,0,4,27016
gate,58,0,4,49298
expert.w1,58,0,4,43491
expert.w3,58,0,4,41780
act_fn,58,0,4,5481
expert.w2,58,0,4,47117
final_layernorm,58,0,4,27983
lm_head,58,0,4,26801
embedding,59,0,4,4675
input_layernorm,59,0,4,27560
q_proj,59,0,4,8864
k_proj,59,0,4,7244
v_proj,59,0,4,7186
rope,59,0,4,32990
o_proj,59,0,4,5765
post_layernorm,59,0,4,27094
gate,59,0,4,49374
expert.w1,59,0,4,43127
expert.w3,59,0,4,41761
act_fn,59,0,4,5510
expert.w2,59,0,4,47099
final_layernorm,59,0,4,27801
lm_head,59,0,4,26859
embedding,60,0,4,4683
input_layernorm,60,0,4,27499
q_proj,60,0,4,8867
k_proj,60,0,4,7279
v_proj,60,0,4,7178
rope,60,0,4,33221
o_proj,60,0,4,5774
post_layernorm,60,0,4,27033
gate,60,0,4,49315
expert.w1,60,0,4,43574
expert.w3,60,0,4,41777
act_fn,60,0,4,5626
expert.w2,60,0,4,47132
final_layernorm,60,0,4,28060
lm_head,60,0,4,26894
embedding,61,0,4,4728
input_layernorm,61,0,4,27587
q_proj,61,0,4,8878
k_proj,61,0,4,7270
v_proj,61,0,4,7187
rope,61,0,4,33074
o_proj,61,0,4,5786
post_layernorm,61,0,4,27080
gate,61,0,4,50037
expert.w1,61,0,4,43238
expert.w3,61,0,4,41799
act_fn,61,0,4,5659
expert.w2,61,0,4,47174
final_layernorm,61,0,4,28014
lm_head,61,0,4,26842
embedding,62,0,4,4680
input_layernorm,62,0,4,27970
q_proj,62,0,4,8855
k_proj,62,0,4,7252
v_proj,62,0,4,7167
rope,62,0,4,33082
o_proj,62,0,4,5761
post_layernorm,62,0,4,27086
gate,62,0,4,49714
expert.w1,62,0,4,43929
expert.w3,62,0,4,41816
act_fn,62,0,4,5710
expert.w2,62,0,4,47314
final_layernorm,62,0,4,27646
lm_head,62,0,4,27099
embedding,63,0,4,4675
input_layernorm,63,0,4,27616
q_proj,63,0,4,8871
k_proj,63,0,4,7262
v_proj,63,0,4,7173
rope,63,0,4,33171
o_proj,63,0,4,5729
post_layernorm,63,0,4,27168
gate,63,0,4,50522
expert.w1,63,0,4,43844
expert.w3,63,0,4,41726
act_fn,63,0,4,5676
expert.w2,63,0,4,47309
final_layernorm,63,0,4,27824
lm_head,63,0,4,26885
embedding,64,0,4,4772
input_layernorm,64,0,4,27644
q_proj,64,0,4,8889
k_proj,64,0,4,7256
v_proj,64,0,4,7248
rope,64,0,4,33129
o_proj,64,0,4,5804
post_layernorm,64,0,4,27160
gate,64,0,4,49762
expert.w1,64,0,4,43993
expert.w3,64,0,4,41745
act_fn,64,0,4,5691
expert.w2,64,0,4,47400
final_layernorm,64,0,4,27496
lm_head,64,0,4,27261
embedding,65,0,4,4853
input_layernorm,65,0,4,27839
q_proj,65,0,4,9445
k_proj,65,0,4,7390
v_proj,65,0,4,7200
rope,65,0,4,33035
o_proj,65,0,4,6155
post_layernorm,65,0,4,27029
gate,65,0,4,50366
expert.w1,65,0,4,44386
expert.w3,65,0,4,42413
act_fn,65,0,4,5763
expert.w2,65,0,4,48426
final_layernorm,65,0,4,27806
lm_head,65,0,4,27350
embedding,66,0,4,4831
input_layernorm,66,0,4,27786
